Real Time,Elapsed Time,Event
1745449205.856092,0.000,Start Trial 11 - Right
1745449207.8583364,2.002,Start Flashing - Right
1745449207.8588548,2.003,Flash [Right]
1745449208.2607348,2.405,Flash [Left]
1745449208.6634626,2.807,Flash [Right]
1745449209.0657623,3.210,Flash [Right]
1745449209.4684637,3.612,Flash [Left]
1745449209.8697088,4.014,Flash [Forward]
1745449210.271742,4.416,Flash [Backward]
1745449210.6743493,4.818,Flash [Forward]
1745449211.076441,5.220,Flash [Left]
1745449211.4794893,5.623,Flash [Backward]
1745449211.8811646,6.025,Flash [Backward]
1745449212.2834954,6.427,Flash [Backward]
1745449212.6862328,6.830,Flash [Forward]
1745449213.0877268,7.232,Flash [Backward]
1745449213.4898205,7.634,Flash [Right]
1745449213.8917742,8.036,Flash [Right]
1745449214.2940922,8.438,Flash [Left]
1745449214.6967845,8.841,Flash [Right]
1745449215.0984988,9.242,Flash [Backward]
1745449215.5008,9.645,Flash [Forward]
1745449215.903937,10.048,Flash [Right]
1745449216.306835,10.451,Flash [Right]
1745449216.7083735,10.852,Flash [Backward]
1745449217.1108353,11.255,Flash [Backward]
1745449217.5133376,11.657,Flash [Backward]
1745449217.9151595,12.059,End Flashing - Right
1745449227.916042,22.060,Baseline - Right
1745449227.916042,22.060,End Trial 11 - Right
