Real Time,Elapsed Time,Event
1745449316.1592996,0.000,Start Trial 16 - Forward
1745449318.1614308,2.002,Start Flashing - Forward
1745449318.1624558,2.003,Flash [Left]
1745449318.5641496,2.405,Flash [Left]
1745449318.9666765,2.807,Flash [Backward]
1745449319.3693094,3.210,Flash [Right]
1745449319.7711818,3.612,Flash [Left]
1745449320.1735203,4.014,Flash [Left]
1745449320.575877,4.417,Flash [Forward]
1745449320.9787116,4.819,Flash [Right]
1745449321.380982,5.222,Flash [Right]
1745449321.7824612,5.623,Flash [Forward]
1745449322.185218,6.026,Flash [Forward]
1745449322.5867429,6.427,Flash [Backward]
1745449322.9891672,6.830,Flash [Backward]
1745449323.3911936,7.232,Flash [Left]
1745449323.7930977,7.634,Flash [Forward]
1745449324.1957965,8.036,Flash [Right]
1745449324.5974085,8.438,Flash [Right]
1745449324.9998047,8.841,Flash [Right]
1745449325.4017947,9.242,Flash [Right]
1745449325.8040068,9.645,Flash [Forward]
1745449326.2068672,10.048,Flash [Backward]
1745449326.6082253,10.449,Flash [Right]
1745449327.0112891,10.852,Flash [Backward]
1745449327.41339,11.254,Flash [Left]
1745449327.8154368,11.656,Flash [Forward]
1745449328.21718,12.058,End Flashing - Forward
1745449338.2179945,22.059,Baseline - Forward
1745449338.2179945,22.059,End Trial 16 - Forward
