Real Time,Elapsed Time,Event
1745449382.3402371,0.000,Start Trial 19 - Backward
1745449384.342057,2.002,Start Flashing - Backward
1745449384.3430674,2.003,Flash [Forward]
1745449384.7442868,2.404,Flash [Forward]
1745449385.146847,2.807,Flash [Left]
1745449385.5494046,3.209,Flash [Backward]
1745449385.951657,3.611,Flash [Left]
1745449386.3542953,4.014,Flash [Backward]
1745449386.7567255,4.416,Flash [Right]
1745449387.1591825,4.819,Flash [Left]
1745449387.5618005,5.222,Flash [Left]
1745449387.9633498,5.623,Flash [Left]
1745449388.3659706,6.026,Flash [Forward]
1745449388.7680733,6.428,Flash [Backward]
1745449389.1710587,6.831,Flash [Right]
1745449389.573142,7.233,Flash [Forward]
1745449389.9756684,7.635,Flash [Forward]
1745449390.3785255,8.038,Flash [Left]
1745449390.7802486,8.440,Flash [Left]
1745449391.1831324,8.843,Flash [Right]
1745449391.5858803,9.246,Flash [Backward]
1745449391.9877555,9.648,Flash [Forward]
1745449392.389796,10.050,Flash [Right]
1745449392.7920904,10.452,Flash [Forward]
1745449393.195286,10.855,Flash [Backward]
1745449393.5971131,11.257,Flash [Right]
1745449393.9992516,11.659,Flash [Right]
1745449394.4012904,12.061,End Flashing - Backward
1745449404.4021058,22.062,Baseline - Backward
1745449404.4021058,22.062,End Trial 19 - Backward
