Real Time,Elapsed Time,Event
1745449249.977504,0.000,Start Trial 13 - Backward
1745449251.9794974,2.002,Start Flashing - Backward
1745449251.980513,2.003,Flash [Left]
1745449252.3833165,2.406,Flash [Left]
1745449252.7851458,2.808,Flash [Backward]
1745449253.1873987,3.210,Flash [Forward]
1745449253.5893333,3.612,Flash [Left]
1745449253.99206,4.015,Flash [Right]
1745449254.3942513,4.417,Flash [Left]
1745449254.7963374,4.819,Flash [Forward]
1745449255.1990316,5.222,Flash [Right]
1745449255.6019986,5.624,Flash [Right]
1745449256.0045128,6.027,Flash [Right]
1745449256.4065459,6.429,Flash [Forward]
1745449256.808658,6.831,Flash [Backward]
1745449257.2116556,7.234,Flash [Left]
1745449257.6135397,7.636,Flash [Right]
1745449258.0160024,8.038,Flash [Left]
1745449258.4177392,8.440,Flash [Forward]
1745449258.8197036,8.842,Flash [Forward]
1745449259.2222016,9.245,Flash [Right]
1745449259.6237125,9.646,Flash [Right]
1745449260.0259187,10.048,Flash [Right]
1745449260.4285703,10.451,Flash [Backward]
1745449260.8314042,10.854,Flash [Forward]
1745449261.2331085,11.256,Flash [Right]
1745449261.6358266,11.658,Flash [Right]
1745449262.0375783,12.060,End Flashing - Backward
1745449272.038599,22.061,Baseline - Backward
1745449272.038599,22.061,End Trial 13 - Backward
