Real Time,Elapsed Time,Event
1745449161.73478,0.000,Start Trial 9 - Right
1745449163.7374763,2.003,Start Flashing - Right
1745449163.7374763,2.003,Flash [Forward]
1745449164.1397328,2.405,Flash [Right]
1745449164.5422628,2.807,Flash [Left]
1745449164.9452174,3.210,Flash [Right]
1745449165.3470945,3.612,Flash [Backward]
1745449165.7499034,4.015,Flash [Left]
1745449166.1525803,4.418,Flash [Left]
1745449166.554752,4.820,Flash [Backward]
1745449166.9566724,5.222,Flash [Left]
1745449167.3590097,5.624,Flash [Forward]
1745449167.7614238,6.027,Flash [Backward]
1745449168.1633961,6.429,Flash [Right]
1745449168.5654786,6.831,Flash [Right]
1745449168.967747,7.233,Flash [Forward]
1745449169.3696287,7.635,Flash [Backward]
1745449169.7718823,8.037,Flash [Backward]
1745449170.174082,8.439,Flash [Forward]
1745449170.577121,8.842,Flash [Left]
1745449170.9785223,9.244,Flash [Forward]
1745449171.3811111,9.646,Flash [Backward]
1745449171.783037,10.048,Flash [Right]
1745449172.1852326,10.450,Flash [Left]
1745449172.5878284,10.853,Flash [Right]
1745449172.990498,11.256,Flash [Right]
1745449173.3925803,11.658,Flash [Backward]
1745449173.7949831,12.060,End Flashing - Right
1745449183.7956,22.061,Baseline - Right
1745449183.7956,22.061,End Trial 9 - Right
