Real Time,Elapsed Time,Event
1745449051.435472,0.000,Start Trial 4 - Right
1745449053.4378166,2.002,Start Flashing - Right
1745449053.4388268,2.003,Flash [Backward]
1745449053.8402002,2.405,Flash [Backward]
1745449054.2429972,2.808,Flash [Left]
1745449054.6452563,3.210,Flash [Forward]
1745449055.0478177,3.612,Flash [Left]
1745449055.449246,4.014,Flash [Backward]
1745449055.8515165,4.416,Flash [Left]
1745449056.254111,4.819,Flash [Forward]
1745449056.6566057,5.221,Flash [Right]
1745449057.0583384,5.623,Flash [Right]
1745449057.4604225,6.025,Flash [Right]
1745449057.8622108,6.427,Flash [Right]
1745449058.2642426,6.829,Flash [Left]
1745449058.6666634,7.231,Flash [Right]
1745449059.0693378,7.634,Flash [Left]
1745449059.471242,8.036,Flash [Left]
1745449059.8735456,8.438,Flash [Right]
1745449060.27527,8.840,Flash [Backward]
1745449060.6776974,9.242,Flash [Right]
1745449061.0798502,9.644,Flash [Left]
1745449061.4831069,10.048,Flash [Forward]
1745449061.88496,10.449,Flash [Backward]
1745449062.2871625,10.852,Flash [Left]
1745449062.690095,11.255,Flash [Left]
1745449063.0917506,11.656,Flash [Right]
1745449063.4938102,12.058,End Flashing - Right
1745449073.494751,22.059,Baseline - Right
1745449073.494751,22.059,End Trial 4 - Right
