Real Time,Elapsed Time,Event
1745659398.388028,0.000,Start Trial 2 - Forward
1745659398.388035,0.000,Start Flashing - Forward
1745659398.394179,0.006,Flash [Forward] #1
1745659401.401209,3.013,Blank Screen - 0.5s delay
1745659404.4088142,6.021,Flash [Forward] #2
1745659407.416369,9.028,Blank Screen - 0.5s delay
1745659410.425283,12.037,Flash [Forward] #3
1745659413.433609,15.046,End Flashing - Forward
1745659423.438993,25.051,End Trial 2 - Forward
