Real Time,Elapsed Time,Event
1745189836.539826,0.000,Start Trial 20 - Right
1745189838.5416787,2.002,Start Flashing - Right
1745189838.5416787,2.002,"Flash ['Right', 'Backward']"
1745189838.7439053,2.204,"Flash ['Backward', 'Left']"
1745189838.9463642,2.407,"Flash ['Left', 'Backward']"
1745189839.1486394,2.609,"Flash ['Right', 'Forward']"
1745189839.3508306,2.811,"Flash ['Right', 'Forward']"
1745189839.5540454,3.014,"Flash ['Backward', 'Left']"
1745189839.7555816,3.216,"Flash ['Left', 'Forward']"
1745189839.958875,3.419,"Flash ['Left', 'Right']"
1745189840.1599386,3.620,"Flash ['Left', 'Right']"
1745189840.3631182,3.823,"Flash ['Backward', 'Left']"
1745189840.565711,4.026,"Flash ['Backward', 'Left']"
1745189840.7677162,4.228,"Flash ['Forward', 'Left']"
1745189840.9696496,4.430,"Flash ['Forward', 'Left']"
1745189841.172262,4.632,"Flash ['Forward', 'Backward']"
1745189841.3741348,4.834,"Flash ['Left', 'Forward']"
1745189841.5773182,5.037,"Flash ['Right', 'Forward']"
1745189841.778977,5.239,"Flash ['Left', 'Right']"
1745189841.9809961,5.441,"Flash ['Forward', 'Backward']"
1745189842.1837618,5.644,"Flash ['Left', 'Forward']"
1745189842.385744,5.846,"Flash ['Right', 'Left']"
1745189842.5898259,6.050,"Flash ['Left', 'Forward']"
1745189842.7916129,6.252,"Flash ['Backward', 'Left']"
1745189842.9934847,6.454,"Flash ['Backward', 'Right']"
1745189843.1958697,6.656,"Flash ['Left', 'Forward']"
1745189843.399665,6.860,"Flash ['Left', 'Backward']"
1745189843.6011248,7.061,"Flash ['Forward', 'Right']"
1745189843.8038194,7.264,"Flash ['Forward', 'Right']"
1745189844.0062337,7.466,"Flash ['Left', 'Forward']"
1745189844.2088795,7.669,"Flash ['Left', 'Right']"
1745189844.4118865,7.872,"Flash ['Left', 'Forward']"
1745189844.613515,8.074,"Flash ['Forward', 'Right']"
1745189844.8161466,8.276,"Flash ['Backward', 'Right']"
1745189845.017952,8.478,"Flash ['Forward', 'Backward']"
1745189845.2204258,8.681,"Flash ['Right', 'Forward']"
1745189845.423236,8.883,"Flash ['Right', 'Forward']"
1745189845.6244972,9.085,"Flash ['Left', 'Forward']"
1745189845.8275816,9.288,"Flash ['Left', 'Forward']"
1745189846.0306857,9.491,"Flash ['Backward', 'Forward']"
1745189846.2331278,9.693,"Flash ['Forward', 'Right']"
1745189846.4349487,9.895,"Flash ['Backward', 'Left']"
1745189846.6385841,10.099,"Flash ['Right', 'Left']"
1745189846.8402474,10.300,"Flash ['Forward', 'Backward']"
1745189847.0426455,10.503,"Flash ['Left', 'Backward']"
1745189847.2457063,10.706,"Flash ['Left', 'Right']"
1745189847.4477491,10.908,"Flash ['Left', 'Right']"
1745189847.6499681,11.110,"Flash ['Right', 'Forward']"
1745189847.8527997,11.313,"Flash ['Right', 'Left']"
1745189848.0548928,11.515,"Flash ['Forward', 'Right']"
1745189848.2577956,11.718,"Flash ['Right', 'Backward']"
1745189848.4597647,11.920,"Flash ['Left', 'Forward']"
1745189848.6616535,12.122,End Flashing - Right
1745189858.6624842,22.123,Baseline - Right
1745189858.6624842,22.123,End Trial 20 - Right
