Real Time,Elapsed Time,Event
1745189571.1097298,0.000,Start Trial 8 - Backward
1745189573.111722,2.002,Start Flashing - Backward
1745189573.111722,2.002,"Flash ['Right', 'Backward']"
1745189573.3138776,2.204,"Flash ['Right', 'Backward']"
1745189573.5160978,2.406,"Flash ['Forward', 'Right']"
1745189573.7184064,2.609,"Flash ['Forward', 'Backward']"
1745189573.9207413,2.811,"Flash ['Right', 'Forward']"
1745189574.1229472,3.013,"Flash ['Left', 'Backward']"
1745189574.3251705,3.215,"Flash ['Backward', 'Forward']"
1745189574.5277774,3.418,"Flash ['Left', 'Forward']"
1745189574.7305963,3.621,"Flash ['Backward', 'Left']"
1745189574.932102,3.822,"Flash ['Forward', 'Left']"
1745189575.1340365,4.024,"Flash ['Forward', 'Backward']"
1745189575.3368237,4.227,"Flash ['Backward', 'Left']"
1745189575.5387046,4.429,"Flash ['Left', 'Forward']"
1745189575.741133,4.631,"Flash ['Right', 'Forward']"
1745189575.9429994,4.833,"Flash ['Forward', 'Backward']"
1745189576.145256,5.036,"Flash ['Backward', 'Right']"
1745189576.3474317,5.238,"Flash ['Backward', 'Right']"
1745189576.5506227,5.441,"Flash ['Forward', 'Left']"
1745189576.753346,5.644,"Flash ['Left', 'Forward']"
1745189576.9541929,5.844,"Flash ['Forward', 'Right']"
1745189577.156735,6.047,"Flash ['Left', 'Right']"
1745189577.3589423,6.249,"Flash ['Left', 'Forward']"
1745189577.5609562,6.451,"Flash ['Backward', 'Right']"
1745189577.7632446,6.654,"Flash ['Right', 'Forward']"
1745189577.9651334,6.855,"Flash ['Right', 'Backward']"
1745189578.1672115,7.057,"Flash ['Forward', 'Backward']"
1745189578.3691502,7.259,"Flash ['Left', 'Backward']"
1745189578.5717847,7.462,"Flash ['Backward', 'Left']"
1745189578.7747996,7.665,"Flash ['Forward', 'Left']"
1745189578.9760318,7.866,"Flash ['Right', 'Backward']"
1745189579.178608,8.069,"Flash ['Right', 'Forward']"
1745189579.3801153,8.270,"Flash ['Forward', 'Backward']"
1745189579.5826457,8.473,"Flash ['Right', 'Forward']"
1745189579.7845151,8.675,"Flash ['Backward', 'Forward']"
1745189579.986813,8.877,"Flash ['Forward', 'Backward']"
1745189580.1897314,9.080,"Flash ['Right', 'Backward']"
1745189580.3912094,9.281,"Flash ['Left', 'Forward']"
1745189580.5937545,9.484,"Flash ['Left', 'Right']"
1745189580.7970316,9.687,"Flash ['Backward', 'Forward']"
1745189580.9988582,9.889,"Flash ['Backward', 'Forward']"
1745189581.2014601,10.092,"Flash ['Left', 'Forward']"
1745189581.4035497,10.294,"Flash ['Backward', 'Right']"
1745189581.605699,10.496,"Flash ['Forward', 'Backward']"
1745189581.8085816,10.699,"Flash ['Right', 'Backward']"
1745189582.0109863,10.901,"Flash ['Right', 'Backward']"
1745189582.2132165,11.103,"Flash ['Backward', 'Forward']"
1745189582.4148147,11.305,"Flash ['Forward', 'Right']"
1745189582.617001,11.507,"Flash ['Forward', 'Backward']"
1745189582.8188741,11.709,"Flash ['Left', 'Right']"
1745189583.0207489,11.911,"Flash ['Forward', 'Backward']"
1745189583.222673,12.113,End Flashing - Backward
1745189593.2231631,22.113,Baseline - Backward
1745189593.2231631,22.113,End Trial 8 - Backward
