Real Time,Elapsed Time,Event
1745189615.3418756,0.000,Start Trial 10 - Backward
1745189617.3440583,2.002,Start Flashing - Backward
1745189617.3445857,2.003,"Flash ['Right', 'Left']"
1745189617.5466468,2.205,"Flash ['Backward', 'Forward']"
1745189617.7487292,2.407,"Flash ['Right', 'Forward']"
1745189617.9518342,2.610,"Flash ['Right', 'Left']"
1745189618.153109,2.811,"Flash ['Left', 'Backward']"
1745189618.3559391,3.014,"Flash ['Left', 'Backward']"
1745189618.5586913,3.217,"Flash ['Forward', 'Right']"
1745189618.7608447,3.419,"Flash ['Left', 'Forward']"
1745189618.963041,3.621,"Flash ['Left', 'Backward']"
1745189619.1650176,3.823,"Flash ['Backward', 'Right']"
1745189619.366922,4.025,"Flash ['Left', 'Backward']"
1745189619.5695844,4.228,"Flash ['Right', 'Left']"
1745189619.7719882,4.430,"Flash ['Right', 'Backward']"
1745189619.974016,4.632,"Flash ['Right', 'Backward']"
1745189620.1760395,4.834,"Flash ['Left', 'Backward']"
1745189620.3785262,5.037,"Flash ['Forward', 'Backward']"
1745189620.5809925,5.239,"Flash ['Left', 'Backward']"
1745189620.7831247,5.441,"Flash ['Backward', 'Left']"
1745189620.9856265,5.644,"Flash ['Forward', 'Right']"
1745189621.1878192,5.846,"Flash ['Backward', 'Forward']"
1745189621.390895,6.049,"Flash ['Left', 'Right']"
1745189621.592961,6.251,"Flash ['Backward', 'Right']"
1745189621.7950306,6.453,"Flash ['Right', 'Forward']"
1745189621.9968364,6.655,"Flash ['Left', 'Right']"
1745189622.1995203,6.858,"Flash ['Forward', 'Left']"
1745189622.4014702,7.060,"Flash ['Left', 'Right']"
1745189622.6029844,7.261,"Flash ['Left', 'Right']"
1745189622.806505,7.465,"Flash ['Right', 'Backward']"
1745189623.008558,7.667,"Flash ['Left', 'Forward']"
1745189623.2103484,7.868,"Flash ['Backward', 'Forward']"
1745189623.412648,8.071,"Flash ['Backward', 'Right']"
1745189623.6153266,8.273,"Flash ['Right', 'Forward']"
1745189623.818441,8.477,"Flash ['Backward', 'Left']"
1745189624.0206845,8.679,"Flash ['Backward', 'Right']"
1745189624.222922,8.881,"Flash ['Right', 'Left']"
1745189624.4259217,9.084,"Flash ['Forward', 'Left']"
1745189624.6272814,9.285,"Flash ['Backward', 'Right']"
1745189624.8295863,9.488,"Flash ['Left', 'Right']"
1745189625.0322223,9.690,"Flash ['Backward', 'Right']"
1745189625.23454,9.893,"Flash ['Forward', 'Backward']"
1745189625.4367013,10.095,"Flash ['Left', 'Forward']"
1745189625.6397665,10.298,"Flash ['Forward', 'Backward']"
1745189625.8419616,10.500,"Flash ['Forward', 'Backward']"
1745189626.0440812,10.702,"Flash ['Left', 'Right']"
1745189626.2469847,10.905,"Flash ['Right', 'Backward']"
1745189626.4493303,11.107,"Flash ['Left', 'Forward']"
1745189626.652041,11.310,"Flash ['Backward', 'Left']"
1745189626.8539689,11.512,"Flash ['Left', 'Backward']"
1745189627.05667,11.715,"Flash ['Right', 'Left']"
1745189627.2586126,11.917,"Flash ['Right', 'Backward']"
1745189627.4612453,12.119,End Flashing - Backward
1745189637.4619062,22.120,Baseline - Backward
1745189637.4619062,22.120,End Trial 10 - Backward
