Real Time,Elapsed Time,Event
1745189814.4218092,0.000,Start Trial 19 - Right
1745189816.4236493,2.002,Start Flashing - Right
1745189816.4241676,2.002,"Flash ['Right', 'Left']"
1745189816.626393,2.205,"Flash ['Left', 'Right']"
1745189816.828786,2.407,"Flash ['Left', 'Forward']"
1745189817.031067,2.609,"Flash ['Left', 'Backward']"
1745189817.2332537,2.811,"Flash ['Forward', 'Left']"
1745189817.436126,3.014,"Flash ['Right', 'Backward']"
1745189817.6378007,3.216,"Flash ['Left', 'Right']"
1745189817.840147,3.418,"Flash ['Left', 'Forward']"
1745189818.042023,3.620,"Flash ['Forward', 'Backward']"
1745189818.2444727,3.823,"Flash ['Backward', 'Left']"
1745189818.4474437,4.026,"Flash ['Backward', 'Forward']"
1745189818.649106,4.227,"Flash ['Left', 'Forward']"
1745189818.851566,4.430,"Flash ['Forward', 'Backward']"
1745189819.053872,4.632,"Flash ['Backward', 'Forward']"
1745189819.2563336,4.835,"Flash ['Left', 'Forward']"
1745189819.458945,5.037,"Flash ['Right', 'Backward']"
1745189819.6609516,5.239,"Flash ['Forward', 'Backward']"
1745189819.8631883,5.441,"Flash ['Right', 'Forward']"
1745189820.0650144,5.643,"Flash ['Forward', 'Backward']"
1745189820.2674727,5.846,"Flash ['Left', 'Forward']"
1745189820.469303,6.047,"Flash ['Backward', 'Forward']"
1745189820.671957,6.250,"Flash ['Left', 'Forward']"
1745189820.874223,6.452,"Flash ['Forward', 'Right']"
1745189821.0762558,6.654,"Flash ['Forward', 'Right']"
1745189821.278707,6.857,"Flash ['Right', 'Left']"
1745189821.4807265,7.059,"Flash ['Right', 'Backward']"
1745189821.6828325,7.261,"Flash ['Right', 'Backward']"
1745189821.8851118,7.463,"Flash ['Left', 'Right']"
1745189822.087917,7.666,"Flash ['Forward', 'Left']"
1745189822.2901943,7.868,"Flash ['Forward', 'Right']"
1745189822.4917905,8.070,"Flash ['Right', 'Left']"
1745189822.6946974,8.273,"Flash ['Right', 'Left']"
1745189822.8974116,8.476,"Flash ['Forward', 'Left']"
1745189823.0992112,8.677,"Flash ['Left', 'Backward']"
1745189823.3011754,8.879,"Flash ['Left', 'Forward']"
1745189823.5037313,9.082,"Flash ['Forward', 'Left']"
1745189823.7055616,9.284,"Flash ['Right', 'Backward']"
1745189823.90808,9.486,"Flash ['Forward', 'Left']"
1745189824.1104836,9.689,"Flash ['Right', 'Forward']"
1745189824.3127759,9.891,"Flash ['Left', 'Forward']"
1745189824.5147085,10.093,"Flash ['Right', 'Left']"
1745189824.7170281,10.295,"Flash ['Left', 'Backward']"
1745189824.9191132,10.497,"Flash ['Forward', 'Backward']"
1745189825.1219528,10.700,"Flash ['Forward', 'Right']"
1745189825.3232913,10.901,"Flash ['Left', 'Right']"
1745189825.5257273,11.104,"Flash ['Backward', 'Left']"
1745189825.7282858,11.306,"Flash ['Right', 'Forward']"
1745189825.930518,11.509,"Flash ['Backward', 'Right']"
1745189826.1329813,11.711,"Flash ['Left', 'Forward']"
1745189826.3360538,11.914,"Flash ['Forward', 'Backward']"
1745189826.5378761,12.116,End Flashing - Right
1745189836.5388007,22.117,Baseline - Right
1745189836.5388007,22.117,End Trial 19 - Right
