Real Time,Elapsed Time,Event
1745449007.3146975,0.000,Start Trial 2 - Forward
1745449009.317092,2.002,Start Flashing - Forward
1745449009.317092,2.002,Flash [Backward]
1745449009.7200446,2.405,Flash [Right]
1745449010.121671,2.807,Flash [Right]
1745449010.5235686,3.209,Flash [Forward]
1745449010.9268978,3.612,Flash [Left]
1745449011.3291788,4.014,Flash [Forward]
1745449011.7311919,4.416,Flash [Left]
1745449012.1339064,4.819,Flash [Forward]
1745449012.5366733,5.222,Flash [Forward]
1745449012.9382987,5.624,Flash [Forward]
1745449013.3417654,6.027,Flash [Left]
1745449013.7434378,6.429,Flash [Right]
1745449014.1448812,6.830,Flash [Forward]
1745449014.5469785,7.232,Flash [Forward]
1745449014.9490812,7.634,Flash [Left]
1745449015.3513486,8.037,Flash [Right]
1745449015.7537143,8.439,Flash [Right]
1745449016.156062,8.841,Flash [Right]
1745449016.5582006,9.244,Flash [Forward]
1745449016.9603693,9.646,Flash [Right]
1745449017.3634799,10.049,Flash [Left]
1745449017.7656052,10.451,Flash [Right]
1745449018.1672037,10.853,Flash [Left]
1745449018.5694025,11.255,Flash [Forward]
1745449018.9724112,11.658,Flash [Backward]
1745449019.3742554,12.060,End Flashing - Forward
1745449029.3751218,22.060,Baseline - Forward
1745449029.3751218,22.060,End Trial 2 - Forward
