Real Time,Elapsed Time,Event
1745449227.9165618,0.000,Start Trial 12 - Forward
1745449229.9190288,2.002,Start Flashing - Forward
1745449229.9195502,2.003,Flash [Right]
1745449230.3213193,2.405,Flash [Left]
1745449230.7237961,2.807,Flash [Left]
1745449231.125769,3.209,Flash [Backward]
1745449231.527578,3.611,Flash [Forward]
1745449231.9303906,4.014,Flash [Forward]
1745449232.3326538,4.416,Flash [Backward]
1745449232.7344103,4.818,Flash [Forward]
1745449233.137046,5.220,Flash [Right]
1745449233.5398114,5.623,Flash [Left]
1745449233.941696,6.025,Flash [Forward]
1745449234.3441112,6.428,Flash [Right]
1745449234.746365,6.830,Flash [Forward]
1745449235.1484141,7.232,Flash [Backward]
1745449235.5507536,7.634,Flash [Right]
1745449235.9535115,8.037,Flash [Right]
1745449236.3549078,8.438,Flash [Left]
1745449236.7576911,8.841,Flash [Forward]
1745449237.1603765,9.244,Flash [Backward]
1745449237.5625098,9.646,Flash [Left]
1745449237.964884,10.048,Flash [Right]
1745449238.367348,10.451,Flash [Backward]
1745449238.7687624,10.852,Flash [Left]
1745449239.1714077,11.255,Flash [Forward]
1745449239.5738962,11.657,Flash [Backward]
1745449239.9752052,12.059,End Flashing - Forward
1745449249.9764836,22.060,Baseline - Forward
1745449249.9764836,22.060,End Trial 12 - Forward
