Real Time,Elapsed Time,Event
1745446990.58857,0.000,Start Trial 5 - Backward
1745446992.5904715,2.002,Start Flashing - Backward
1745446992.5909948,2.002,Flash [Backward]
1745446992.9932177,2.405,Flash [Right]
1745446993.3957841,2.807,Flash [Backward]
1745446993.7983875,3.210,Flash [Left]
1745446994.1999722,3.611,Flash [Right]
1745446994.6027014,4.014,Flash [Right]
1745446995.0053906,4.417,Flash [Left]
1745446995.4065752,4.818,Flash [Forward]
1745446995.8091664,5.221,Flash [Right]
1745446996.211493,5.623,Flash [Right]
1745446996.6138666,6.025,Flash [Right]
1745446997.015826,6.427,Flash [Right]
1745446997.4185257,6.830,Flash [Right]
1745446997.8206775,7.232,Flash [Right]
1745446998.2220972,7.634,Flash [Left]
1745446998.6245394,8.036,Flash [Forward]
1745446999.0264022,8.438,Flash [Forward]
1745446999.428533,8.840,Flash [Forward]
1745446999.8307912,9.242,Flash [Backward]
1745447000.2336566,9.645,Flash [Forward]
1745447000.6351407,10.047,Flash [Forward]
1745447001.037513,10.449,Flash [Left]
1745447001.4388344,10.850,Flash [Right]
1745447001.8409321,11.252,Flash [Left]
1745447002.244252,11.656,Flash [Left]
1745447002.6458485,12.057,End Flashing - Backward
1745447012.6466303,22.058,Baseline - Backward
1745447012.6466303,22.058,End Trial 5 - Backward
