Real Time,Elapsed Time,Event
1745258290.6797886,0.000,Start Trial 7 - Backward
1745258292.6818004,2.002,Start Flashing - Backward
1745258292.6818004,2.002,Flash [Right]
1745258293.084527,2.405,Flash [Backward]
1745258293.4863875,2.807,Flash [Left]
1745258293.8885703,3.209,Flash [Right]
1745258294.2913332,3.612,Flash [Right]
1745258294.6932921,4.014,Flash [Right]
1745258295.0961032,4.416,Flash [Forward]
1745258295.497763,4.818,Flash [Forward]
1745258295.8999014,5.220,Flash [Forward]
1745258296.3018086,5.622,Flash [Right]
1745258296.7044733,6.025,Flash [Left]
1745258297.1070445,6.427,Flash [Forward]
1745258297.5098555,6.830,Flash [Right]
1745258297.9115613,7.232,Flash [Forward]
1745258298.3143559,7.635,Flash [Backward]
1745258298.7163749,8.037,Flash [Left]
1745258299.1182444,8.438,Flash [Forward]
1745258299.5204592,8.841,Flash [Forward]
1745258299.9230287,9.243,Flash [Right]
1745258300.3246913,9.645,Flash [Left]
1745258300.726955,10.047,Flash [Backward]
1745258301.1294749,10.450,Flash [Forward]
1745258301.5316634,10.852,Flash [Forward]
1745258301.933729,11.254,Flash [Left]
1745258302.3357265,11.656,Flash [Right]
1745258302.738239,12.058,End Flashing - Backward
1745258312.7387564,22.059,Baseline - Backward
1745258312.7387564,22.059,End Trial 7 - Backward
