Real Time,Elapsed Time,Event
1745258334.7998214,0.000,Start Trial 9 - Backward
1745258336.802635,2.003,Start Flashing - Backward
1745258336.802635,2.003,Flash [Right]
1745258337.2046447,2.405,Flash [Right]
1745258337.6070971,2.807,Flash [Left]
1745258338.009566,3.210,Flash [Left]
1745258338.4112296,3.611,Flash [Right]
1745258338.813889,4.014,Flash [Forward]
1745258339.2155921,4.416,Flash [Right]
1745258339.617244,4.817,Flash [Forward]
1745258340.0201077,5.220,Flash [Forward]
1745258340.422155,5.622,Flash [Forward]
1745258340.8246117,6.025,Flash [Left]
1745258341.2273114,6.427,Flash [Left]
1745258341.6295006,6.830,Flash [Right]
1745258342.031648,7.232,Flash [Left]
1745258342.434343,7.635,Flash [Right]
1745258342.8365202,8.037,Flash [Backward]
1745258343.2385328,8.439,Flash [Backward]
1745258343.6410294,8.841,Flash [Right]
1745258344.0433981,9.244,Flash [Backward]
1745258344.4460614,9.646,Flash [Right]
1745258344.848417,10.049,Flash [Right]
1745258345.2508347,10.451,Flash [Forward]
1745258345.6529899,10.853,Flash [Right]
1745258346.0555992,11.256,Flash [Backward]
1745258346.457062,11.657,Flash [Forward]
1745258346.859052,12.059,End Flashing - Backward
1745258356.8599877,22.060,Baseline - Backward
1745258356.8599877,22.060,End Trial 9 - Backward
