Real Time,Elapsed Time,Event
1745258985.9028869,0.000,Start Trial 7 - Left
1745258987.9054954,2.003,Start Flashing - Left
1745258987.906515,2.004,Flash [Left]
1745258988.3079576,2.405,Flash [Right]
1745258988.710587,2.808,Flash [Left]
1745258989.1142364,3.211,Flash [Left]
1745258989.516004,3.613,Flash [Forward]
1745258989.9184866,4.016,Flash [Backward]
1745258990.320408,4.418,Flash [Right]
1745258990.7224126,4.820,Flash [Forward]
1745258991.1246765,5.222,Flash [Backward]
1745258991.5268047,5.624,Flash [Right]
1745258991.928638,6.026,Flash [Right]
1745258992.3309088,6.428,Flash [Backward]
1745258992.7329764,6.830,Flash [Forward]
1745258993.1350574,7.232,Flash [Left]
1745258993.5375087,7.635,Flash [Backward]
1745258993.9395905,8.037,Flash [Backward]
1745258994.3424838,8.440,Flash [Backward]
1745258994.7447948,8.842,Flash [Left]
1745258995.1474516,9.245,Flash [Backward]
1745258995.550174,9.647,Flash [Right]
1745258995.9519958,10.049,Flash [Right]
1745258996.3535135,10.451,Flash [Left]
1745258996.7557702,10.853,Flash [Right]
1745258997.157307,11.254,Flash [Left]
1745258997.5598786,11.657,Flash [Left]
1745258997.961456,12.059,End Flashing - Left
1745259007.9621625,22.059,Baseline - Left
1745259007.9621625,22.059,End Trial 7 - Left
