Real Time,Elapsed Time,Event
1745259228.5726812,0.000,Start Trial 18 - Left
1745259230.5751412,2.002,Start Flashing - Left
1745259230.5756595,2.003,Flash [Right]
1745259230.9774346,2.405,Flash [Backward]
1745259231.3797576,2.807,Flash [Right]
1745259231.7825694,3.210,Flash [Left]
1745259232.1849165,3.612,Flash [Forward]
1745259232.5870345,4.014,Flash [Right]
1745259232.9889162,4.416,Flash [Left]
1745259233.3915532,4.819,Flash [Right]
1745259233.7939277,5.221,Flash [Forward]
1745259234.1958516,5.623,Flash [Right]
1745259234.5982764,6.026,Flash [Right]
1745259235.0009518,6.428,Flash [Backward]
1745259235.4033873,6.831,Flash [Left]
1745259235.8053653,7.233,Flash [Backward]
1745259236.2067804,7.634,Flash [Left]
1745259236.6092966,8.037,Flash [Right]
1745259237.0118768,8.439,Flash [Forward]
1745259237.413335,8.841,Flash [Right]
1745259237.8152819,9.243,Flash [Backward]
1745259238.218051,9.645,Flash [Backward]
1745259238.620929,10.048,Flash [Forward]
1745259239.022262,10.450,Flash [Left]
1745259239.4245813,10.852,Flash [Backward]
1745259239.8268456,11.254,Flash [Left]
1745259240.2293842,11.657,Flash [Forward]
1745259240.6317353,12.059,End Flashing - Left
1745259250.6326017,22.060,Baseline - Left
1745259250.6326017,22.060,End Trial 18 - Left
