Real Time,Elapsed Time,Event
1745258919.723671,0.000,Start Trial 4 - Forward
1745258921.7255778,2.002,Start Flashing - Forward
1745258921.7255778,2.002,Flash [Forward]
1745258922.1280484,2.404,Flash [Forward]
1745258922.530346,2.807,Flash [Forward]
1745258922.9324982,3.209,Flash [Left]
1745258923.3346486,3.611,Flash [Backward]
1745258923.7370958,4.013,Flash [Left]
1745258924.138827,4.415,Flash [Left]
1745258924.5407739,4.817,Flash [Backward]
1745258924.9430156,5.219,Flash [Backward]
1745258925.3458638,5.622,Flash [Forward]
1745258925.7471619,6.023,Flash [Backward]
1745258926.1500947,6.426,Flash [Backward]
1745258926.552192,6.829,Flash [Right]
1745258926.954227,7.231,Flash [Left]
1745258927.3568692,7.633,Flash [Backward]
1745258927.7584774,8.035,Flash [Right]
1745258928.1615946,8.438,Flash [Left]
1745258928.5631921,8.840,Flash [Backward]
1745258928.9654272,9.242,Flash [Left]
1745258929.3675709,9.644,Flash [Forward]
1745258929.7699735,10.046,Flash [Backward]
1745258930.172419,10.449,Flash [Right]
1745258930.5749185,10.851,Flash [Forward]
1745258930.9770432,11.253,Flash [Backward]
1745258931.3792582,11.656,Flash [Left]
1745258931.781478,12.058,End Flashing - Forward
1745258941.782074,22.058,Baseline - Forward
1745258941.782074,22.058,End Trial 4 - Forward
