Real Time,Elapsed Time,Event
1745259096.207503,0.000,Start Trial 12 - Left
1745259098.2104046,2.003,Start Flashing - Left
1745259098.210929,2.003,Flash [Left]
1745259098.61276,2.405,Flash [Left]
1745259099.0153306,2.808,Flash [Left]
1745259099.4175355,3.210,Flash [Forward]
1745259099.8194618,3.612,Flash [Left]
1745259100.2218606,4.014,Flash [Right]
1745259100.624927,4.417,Flash [Backward]
1745259101.0268152,4.819,Flash [Left]
1745259101.428945,5.221,Flash [Backward]
1745259101.831447,5.624,Flash [Right]
1745259102.2334158,6.026,Flash [Backward]
1745259102.635541,6.428,Flash [Left]
1745259103.0380476,6.831,Flash [Right]
1745259103.4404664,7.233,Flash [Right]
1745259103.8429377,7.635,Flash [Backward]
1745259104.2455275,8.038,Flash [Right]
1745259104.6482232,8.441,Flash [Right]
1745259105.0493627,8.842,Flash [Left]
1745259105.451966,9.244,Flash [Backward]
1745259105.8540378,9.647,Flash [Backward]
1745259106.2564526,10.049,Flash [Left]
1745259106.6590104,10.452,Flash [Backward]
1745259107.0614882,10.854,Flash [Left]
1745259107.4632533,11.256,Flash [Forward]
1745259107.865531,11.658,Flash [Left]
1745259108.2680666,12.061,End Flashing - Left
1745259118.268955,22.061,Baseline - Left
1745259118.268955,22.061,End Trial 12 - Left
