Real Time,Elapsed Time,Event
1745259140.3300452,0.000,Start Trial 14 - Right
1745259142.3327467,2.003,Start Flashing - Right
1745259142.3327467,2.003,Flash [Right]
1745259142.7346652,2.405,Flash [Forward]
1745259143.1370006,2.807,Flash [Right]
1745259143.539954,3.210,Flash [Forward]
1745259143.9420393,3.612,Flash [Left]
1745259144.3444712,4.014,Flash [Left]
1745259144.7464457,4.416,Flash [Right]
1745259145.1489856,4.819,Flash [Left]
1745259145.5513003,5.221,Flash [Forward]
1745259145.9537537,5.624,Flash [Right]
1745259146.3560097,6.026,Flash [Backward]
1745259146.7579405,6.428,Flash [Forward]
1745259147.1605601,6.831,Flash [Right]
1745259147.5625384,7.232,Flash [Left]
1745259147.964801,7.635,Flash [Left]
1745259148.366921,8.037,Flash [Right]
1745259148.7689483,8.439,Flash [Forward]
1745259149.171554,8.842,Flash [Right]
1745259149.5736144,9.244,Flash [Right]
1745259149.975706,9.646,Flash [Backward]
1745259150.3778307,10.048,Flash [Backward]
1745259150.779797,10.450,Flash [Right]
1745259151.181823,10.852,Flash [Backward]
1745259151.5841079,11.254,Flash [Forward]
1745259151.9867234,11.657,Flash [Right]
1745259152.3892171,12.059,End Flashing - Right
1745259162.390177,22.060,Baseline - Right
1745259162.390177,22.060,End Trial 14 - Right
