Real Time,Elapsed Time,Event
1745259272.6936955,0.000,Start Trial 20 - Right
1745259274.696801,2.003,Start Flashing - Right
1745259274.696801,2.003,Flash [Backward]
1745259275.099694,2.406,Flash [Left]
1745259275.5022714,2.809,Flash [Right]
1745259275.9043612,3.211,Flash [Right]
1745259276.3074017,3.614,Flash [Backward]
1745259276.7088296,4.015,Flash [Backward]
1745259277.1119652,4.418,Flash [Forward]
1745259277.5134351,4.820,Flash [Right]
1745259277.916436,5.223,Flash [Left]
1745259278.3180118,5.624,Flash [Right]
1745259278.7209268,6.027,Flash [Backward]
1745259279.1233382,6.430,Flash [Left]
1745259279.525482,6.832,Flash [Backward]
1745259279.927636,7.234,Flash [Right]
1745259280.3297708,7.636,Flash [Left]
1745259280.7320464,8.038,Flash [Right]
1745259281.1344156,8.441,Flash [Left]
1745259281.5367389,8.843,Flash [Backward]
1745259281.9382107,9.245,Flash [Left]
1745259282.340755,9.647,Flash [Right]
1745259282.7428741,10.049,Flash [Forward]
1745259283.1452568,10.452,Flash [Forward]
1745259283.5477102,10.854,Flash [Backward]
1745259283.949648,11.256,Flash [Forward]
1745259284.3512995,11.658,Flash [Left]
1745259284.75387,12.060,End Flashing - Right
1745259294.7543626,22.061,Baseline - Right
1745259294.7543626,22.061,End Trial 20 - Right
