Real Time,Elapsed Time,Event
1745259007.9626906,0.000,Start Trial 8 - Forward
1745259009.9648287,2.002,Start Flashing - Forward
1745259009.9653463,2.003,Flash [Left]
1745259010.366717,2.404,Flash [Backward]
1745259010.7690325,2.806,Flash [Right]
1745259011.1712441,3.209,Flash [Backward]
1745259011.573716,3.611,Flash [Right]
1745259011.9757228,4.013,Flash [Left]
1745259012.3787308,4.416,Flash [Left]
1745259012.7807508,4.818,Flash [Left]
1745259013.1833193,5.221,Flash [Forward]
1745259013.5854757,5.623,Flash [Backward]
1745259013.9876003,6.025,Flash [Backward]
1745259014.3906941,6.428,Flash [Left]
1745259014.792094,6.829,Flash [Left]
1745259015.1943004,7.232,Flash [Left]
1745259015.5972607,7.635,Flash [Forward]
1745259015.9995964,8.037,Flash [Right]
1745259016.4018664,8.439,Flash [Right]
1745259016.8033867,8.841,Flash [Backward]
1745259017.206358,9.244,Flash [Backward]
1745259017.6083853,9.646,Flash [Forward]
1745259018.0096576,10.047,Flash [Right]
1745259018.413309,10.451,Flash [Right]
1745259018.8143032,10.852,Flash [Forward]
1745259019.2168667,11.254,Flash [Forward]
1745259019.618296,11.656,Flash [Left]
1745259020.0207345,12.058,End Flashing - Forward
1745259030.0216844,22.059,Baseline - Forward
1745259030.0216844,22.059,End Trial 8 - Forward
