Real Time,Elapsed Time,Event
1745447233.2433167,0.000,Start Trial 16 - Right
1745447235.2460394,2.003,Start Flashing - Right
1745447235.246621,2.003,Flash [Forward]
1745447235.6479962,2.405,Flash [Left]
1745447236.051016,2.808,Flash [Left]
1745447236.453033,3.210,Flash [Backward]
1745447236.854899,3.612,Flash [Left]
1745447237.2568448,4.014,Flash [Left]
1745447237.6590257,4.416,Flash [Backward]
1745447238.0615847,4.818,Flash [Right]
1745447238.4635766,5.220,Flash [Forward]
1745447238.8658345,5.623,Flash [Backward]
1745447239.267657,6.024,Flash [Right]
1745447239.6698956,6.427,Flash [Backward]
1745447240.0732124,6.830,Flash [Backward]
1745447240.4755569,7.232,Flash [Right]
1745447240.8779857,7.635,Flash [Forward]
1745447241.280465,8.037,Flash [Forward]
1745447241.6823726,8.439,Flash [Backward]
1745447242.0845292,8.841,Flash [Left]
1745447242.486767,9.243,Flash [Left]
1745447242.8896668,9.646,Flash [Left]
1745447243.2920055,10.049,Flash [Right]
1745447243.6938248,10.451,Flash [Right]
1745447244.0965624,10.853,Flash [Left]
1745447244.4981725,11.255,Flash [Right]
1745447244.9008477,11.658,Flash [Left]
1745447245.302482,12.059,End Flashing - Right
1745447255.3033526,22.060,Baseline - Right
1745447255.3033526,22.060,End Trial 16 - Right
