Real Time,Elapsed Time,Event
1745447056.766695,0.000,Start Trial 8 - Forward
1745447058.769637,2.003,Start Flashing - Forward
1745447058.769637,2.003,Flash [Forward]
1745447059.172852,2.406,Flash [Backward]
1745447059.5744407,2.808,Flash [Backward]
1745447059.9767113,3.210,Flash [Right]
1745447060.37873,3.612,Flash [Left]
1745447060.780893,4.014,Flash [Backward]
1745447061.183591,4.417,Flash [Left]
1745447061.585634,4.819,Flash [Right]
1745447061.988114,5.221,Flash [Right]
1745447062.3905025,5.624,Flash [Forward]
1745447062.7930899,6.026,Flash [Backward]
1745447063.1949382,6.428,Flash [Left]
1745447063.5975847,6.831,Flash [Backward]
1745447063.9994457,7.233,Flash [Forward]
1745447064.401414,7.635,Flash [Backward]
1745447064.8028274,8.036,Flash [Forward]
1745447065.2052186,8.439,Flash [Forward]
1745447065.6079412,8.841,Flash [Backward]
1745447066.009951,9.243,Flash [Left]
1745447066.412631,9.646,Flash [Backward]
1745447066.8144648,10.048,Flash [Left]
1745447067.2168202,10.450,Flash [Forward]
1745447067.6195574,10.853,Flash [Forward]
1745447068.02166,11.255,Flash [Backward]
1745447068.4232867,11.657,Flash [Forward]
1745447068.8253424,12.059,End Flashing - Forward
1745447078.8260238,22.059,Baseline - Forward
1745447078.8260238,22.059,End Trial 8 - Forward
