Real Time,Elapsed Time,Event
1745446946.4695582,0.000,Start Trial 3 - Left
1745446948.4709651,2.001,Start Flashing - Left
1745446948.4709651,2.001,Flash [Forward]
1745446948.873126,2.404,Flash [Right]
1745446949.2767155,2.807,Flash [Left]
1745446949.6778488,3.208,Flash [Left]
1745446950.0798886,3.610,Flash [Right]
1745446950.4818692,4.012,Flash [Right]
1745446950.8841093,4.415,Flash [Forward]
1745446951.2864902,4.817,Flash [Forward]
1745446951.688571,5.219,Flash [Right]
1745446952.0910604,5.622,Flash [Left]
1745446952.4934375,6.024,Flash [Forward]
1745446952.8950055,6.425,Flash [Left]
1745446953.2975128,6.828,Flash [Forward]
1745446953.6997411,7.230,Flash [Right]
1745446954.1017158,7.632,Flash [Forward]
1745446954.5038652,8.034,Flash [Backward]
1745446954.9054718,8.436,Flash [Backward]
1745446955.308064,8.839,Flash [Right]
1745446955.7105381,9.241,Flash [Left]
1745446956.1133876,9.644,Flash [Left]
1745446956.5150878,10.046,Flash [Backward]
1745446956.916999,10.447,Flash [Forward]
1745446957.3199081,10.850,Flash [Right]
1745446957.72182,11.252,Flash [Right]
1745446958.1238353,11.654,Flash [Backward]
1745446958.5261261,12.057,End Flashing - Left
1745446968.52695,22.057,Baseline - Left
1745446968.52695,22.057,End Trial 3 - Left
