Real Time,Elapsed Time,Event
1745447100.8870206,0.000,Start Trial 10 - Backward
1745447102.8887277,2.002,Start Flashing - Backward
1745447102.889247,2.002,Flash [Backward]
1745447103.2912178,2.404,Flash [Right]
1745447103.6933556,2.806,Flash [Forward]
1745447104.096303,3.209,Flash [Left]
1745447104.4980168,3.611,Flash [Forward]
1745447104.9003913,4.013,Flash [Right]
1745447105.3025508,4.416,Flash [Backward]
1745447105.7041903,4.817,Flash [Left]
1745447106.1072357,5.220,Flash [Backward]
1745447106.5089936,5.622,Flash [Left]
1745447106.91207,6.025,Flash [Backward]
1745447107.3141298,6.427,Flash [Left]
1745447107.7162156,6.829,Flash [Right]
1745447108.119058,7.232,Flash [Left]
1745447108.521055,7.634,Flash [Forward]
1745447108.9240904,8.037,Flash [Right]
1745447109.325261,8.438,Flash [Left]
1745447109.7275023,8.840,Flash [Right]
1745447110.1293197,9.242,Flash [Backward]
1745447110.5320306,9.645,Flash [Forward]
1745447110.9338958,10.047,Flash [Forward]
1745447111.3374724,10.450,Flash [Left]
1745447111.7389927,10.852,Flash [Backward]
1745447112.141381,11.254,Flash [Right]
1745447112.5429988,11.656,Flash [Forward]
1745447112.9450681,12.058,End Flashing - Backward
1745447122.9458604,22.059,Baseline - Backward
1745447122.9458604,22.059,End Trial 10 - Backward
