Real Time,Elapsed Time,Event
1745447299.4269874,0.000,Start Trial 19 - Backward
1745447301.4292445,2.002,Start Flashing - Backward
1745447301.4292445,2.002,Flash [Forward]
1745447301.8322787,2.405,Flash [Forward]
1745447302.2337377,2.807,Flash [Left]
1745447302.6362302,3.209,Flash [Right]
1745447303.0386677,3.612,Flash [Forward]
1745447303.4400985,4.013,Flash [Backward]
1745447303.8423266,4.415,Flash [Right]
1745447304.244543,4.818,Flash [Right]
1745447304.646374,5.219,Flash [Left]
1745447305.0487213,5.622,Flash [Left]
1745447305.4517367,6.025,Flash [Forward]
1745447305.8533466,6.426,Flash [Backward]
1745447306.2554507,6.828,Flash [Forward]
1745447306.657669,7.231,Flash [Forward]
1745447307.0598564,7.633,Flash [Right]
1745447307.462222,8.035,Flash [Forward]
1745447307.8646584,8.438,Flash [Right]
1745447308.2663682,8.839,Flash [Backward]
1745447308.6695035,9.243,Flash [Right]
1745447309.0717406,9.645,Flash [Forward]
1745447309.4735644,10.047,Flash [Right]
1745447309.8751163,10.448,Flash [Backward]
1745447310.2775786,10.851,Flash [Backward]
1745447310.6796498,11.253,Flash [Left]
1745447311.0817204,11.655,Flash [Right]
1745447311.4842174,12.057,End Flashing - Backward
1745447321.4852226,22.058,Baseline - Backward
1745447321.4852226,22.058,End Trial 19 - Backward
