Real Time,Elapsed Time,Event
1745447034.709446,0.000,Start Trial 7 - Right
1745447036.7112446,2.002,Start Flashing - Right
1745447036.7112446,2.002,Flash [Left]
1745447037.1135266,2.404,Flash [Forward]
1745447037.5164995,2.807,Flash [Left]
1745447037.9187129,3.209,Flash [Backward]
1745447038.320762,3.611,Flash [Backward]
1745447038.7226593,4.013,Flash [Right]
1745447039.1242094,4.415,Flash [Right]
1745447039.5263882,4.817,Flash [Right]
1745447039.9281013,5.219,Flash [Forward]
1745447040.331299,5.622,Flash [Backward]
1745447040.7328372,6.023,Flash [Forward]
1745447041.135244,6.426,Flash [Forward]
1745447041.5372038,6.828,Flash [Forward]
1745447041.9394028,7.230,Flash [Left]
1745447042.3419397,7.632,Flash [Backward]
1745447042.7442174,8.035,Flash [Backward]
1745447043.1472745,8.438,Flash [Left]
1745447043.5496366,8.840,Flash [Left]
1745447043.9511523,9.242,Flash [Left]
1745447044.3531039,9.644,Flash [Right]
1745447044.7553704,10.046,Flash [Forward]
1745447045.15821,10.449,Flash [Forward]
1745447045.5596812,10.850,Flash [Backward]
1745447045.9616232,11.252,Flash [Forward]
1745447046.3637516,11.654,Flash [Backward]
1745447046.765777,12.056,End Flashing - Right
1745447056.766695,22.057,Baseline - Right
1745447056.766695,22.057,End Trial 7 - Right
