Real Time,Elapsed Time,Event
1745447078.8260238,0.000,Start Trial 9 - Left
1745447080.8286197,2.003,Start Flashing - Left
1745447080.8286197,2.003,Flash [Backward]
1745447081.2315066,2.405,Flash [Right]
1745447081.6333354,2.807,Flash [Forward]
1745447082.03515,3.209,Flash [Left]
1745447082.437789,3.612,Flash [Forward]
1745447082.8400235,4.014,Flash [Right]
1745447083.2414997,4.415,Flash [Backward]
1745447083.6448264,4.819,Flash [Left]
1745447084.047144,5.221,Flash [Left]
1745447084.4490614,5.623,Flash [Right]
1745447084.8520389,6.026,Flash [Left]
1745447085.2542691,6.428,Flash [Forward]
1745447085.6570985,6.831,Flash [Forward]
1745447086.0590384,7.233,Flash [Right]
1745447086.4609447,7.635,Flash [Forward]
1745447086.8629723,8.037,Flash [Forward]
1745447087.265167,8.439,Flash [Backward]
1745447087.6673555,8.841,Flash [Forward]
1745447088.0697138,9.244,Flash [Backward]
1745447088.472502,9.646,Flash [Forward]
1745447088.874499,10.048,Flash [Left]
1745447089.276772,10.451,Flash [Backward]
1745447089.6789536,10.853,Flash [Forward]
1745447090.0813632,11.255,Flash [Right]
1745447090.4832594,11.657,Flash [Left]
1745447090.8853972,12.059,End Flashing - Left
1745447100.8860123,22.060,Baseline - Left
1745447100.8860123,22.060,End Trial 9 - Left
