Real Time,Elapsed Time,Event
1745447189.123578,0.000,Start Trial 14 - Right
1745447191.1259727,2.002,Start Flashing - Right
1745447191.1259727,2.002,Flash [Left]
1745447191.528065,2.404,Flash [Right]
1745447191.930751,2.807,Flash [Right]
1745447192.3335345,3.210,Flash [Left]
1745447192.7349398,3.611,Flash [Forward]
1745447193.1369655,4.013,Flash [Right]
1745447193.5389655,4.415,Flash [Backward]
1745447193.941415,4.818,Flash [Backward]
1745447194.3434935,5.220,Flash [Backward]
1745447194.7457669,5.622,Flash [Backward]
1745447195.148734,6.025,Flash [Forward]
1745447195.550642,6.427,Flash [Forward]
1745447195.9529622,6.829,Flash [Right]
1745447196.3549054,7.231,Flash [Right]
1745447196.756879,7.633,Flash [Left]
1745447197.1590157,8.035,Flash [Left]
1745447197.5610085,8.437,Flash [Forward]
1745447197.9642553,8.841,Flash [Right]
1745447198.3658006,9.242,Flash [Right]
1745447198.7686539,9.645,Flash [Forward]
1745447199.1707969,10.047,Flash [Forward]
1745447199.5737169,10.450,Flash [Right]
1745447199.975015,10.851,Flash [Right]
1745447200.3771925,11.254,Flash [Right]
1745447200.7795205,11.656,Flash [Left]
1745447201.1816752,12.058,End Flashing - Right
1745447211.1823297,22.059,Baseline - Right
1745447211.1823297,22.059,End Trial 14 - Right
