Real Time,Elapsed Time,Event
1745447122.9458604,0.000,Start Trial 11 - Left
1745447124.948391,2.003,Start Flashing - Left
1745447124.948391,2.003,Flash [Left]
1745447125.351005,2.405,Flash [Backward]
1745447125.7534523,2.808,Flash [Backward]
1745447126.1557004,3.210,Flash [Forward]
1745447126.5574117,3.612,Flash [Right]
1745447126.9593122,4.013,Flash [Left]
1745447127.3615546,4.416,Flash [Forward]
1745447127.7637303,4.818,Flash [Backward]
1745447128.165977,5.220,Flash [Left]
1745447128.5688295,5.623,Flash [Left]
1745447128.9711862,6.025,Flash [Left]
1745447129.3729413,6.427,Flash [Backward]
1745447129.775361,6.830,Flash [Forward]
1745447130.177237,7.231,Flash [Forward]
1745447130.5796216,7.634,Flash [Left]
1745447130.9822853,8.036,Flash [Right]
1745447131.384104,8.438,Flash [Backward]
1745447131.7863896,8.841,Flash [Left]
1745447132.189093,9.243,Flash [Right]
1745447132.5905828,9.645,Flash [Left]
1745447132.992932,10.047,Flash [Right]
1745447133.3950202,10.449,Flash [Left]
1745447133.798148,10.852,Flash [Forward]
1745447134.1999161,11.254,Flash [Forward]
1745447134.6024783,11.657,Flash [Forward]
1745447135.0038278,12.058,End Flashing - Left
1745447145.004398,22.059,Baseline - Left
1745447145.004398,22.059,End Trial 11 - Left
