EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
294421.200,277962.700,712014.900,548558.100,711807.300,577776.400,283328.100,390324.600,0.000
294161.800,277722.000,711994.300,548223.600,711786.800,577361.900,283127.200,390123.500,0.000
293782.700,277372.600,711967.900,547573.800,711759.900,576811.200,282688.300,389714.500,0.000
293964.200,277541.900,711983.900,547753.600,711775.800,576625.500,282811.800,389782.100,0.000
294367.700,277915.900,712010.500,548375.300,711802.800,576638.200,283256.300,390132.600,0.000
294224.300,277782.700,711996.400,548224.100,711788.600,576305.400,283180.900,390049.000,0.000
293799.700,277393.800,711970.600,547524.900,711762.600,575735.300,282715.400,389624.400,0.000
293895.300,277486.600,711981.300,547559.400,711773.800,575491.300,282740.600,389603.100,0.000
294308.900,277868.300,712009.100,548182.900,711801.700,575500.800,283181.100,389940.200,0.000
294275.900,277834.800,711999.100,548208.000,711791.600,575238.400,283222.700,389947.600,0.000
293828.300,277423.400,711970.300,547497.900,711763.000,574661.500,282751.800,389518.200,0.000
293828.300,277428.600,711977.800,547379.500,711770.500,574356.200,282676.800,389417.800,0.000
294243.400,277809.800,712005.800,547979.900,711798.300,574353.900,283092.500,389739.400,0.000
294335.900,277892.000,712005.000,548199.000,711797.900,574179.000,283263.500,389858.300,0.000
293890.300,277482.000,711975.200,547528.300,711767.900,573614.000,282818.300,389450.700,0.000
293777.600,277382.600,711975.000,547243.700,711767.600,573234.800,282626.900,389244.800,0.000
294152.200,277729.800,712001.600,547769.100,711794.300,573196.500,282985.200,389511.600,0.000
294345.800,277909.100,712006.300,548139.300,711798.900,573084.800,283253.500,389715.800,0.000
293951.300,277544.500,711979.400,547565.000,711772.200,572563.500,282878.900,389378.000,0.000
293734.600,277348.600,711969.600,547127.800,711762.600,572113.800,282580.500,389088.400,0.000
294053.400,277641.700,711991.700,547549.900,711784.400,572028.000,282862.600,389286.800,0.000
294356.000,277919.500,712009.100,548061.100,711802.300,571987.700,283230.100,389564.500,0.000
294028.600,277615.800,711986.400,547617.300,711779.400,571524.600,282946.100,389296.200,0.000
293716.300,277331.100,711968.100,547051.200,711761.400,571015.800,282565.000,388937.700,0.000
293974.900,277569.200,711990.400,547350.700,711783.300,570885.800,282770.700,389078.100,0.000
294337.000,277899.200,712013.100,547938.000,711806.400,570878.800,283190.600,389404.800,0.000
294106.300,277686.100,711993.200,547656.500,711786.600,570483.300,283019.400,389230.400,0.000
293735.700,277348.600,711972.900,547013.000,711765.900,569947.800,282591.300,388828.500,0.000
293903.400,277502.800,711987.900,547162.500,711781.100,569751.600,282690.700,388870.500,0.000
294301.600,277863.500,712011.600,547785.500,711804.800,569754.400,283122.500,389207.600,0.000
294191.700,277761.900,712000.100,547688.100,711793.700,569445.400,283078.300,389153.200,0.000
293768.000,277373.400,711973.900,546989.100,711767.300,568883.700,282616.500,388735.200,0.000
293835.500,277436.400,711984.400,546978.100,711778.300,568623.900,282609.600,388688.600,0.000
294241.400,277807.500,712010.600,547590.900,711804.200,568620.800,283029.200,389008.300,0.000
294252.200,277814.100,712007.400,547683.800,711801.000,568396.200,283116.000,389054.300,0.000
293803.300,277401.800,711974.700,546969.800,711768.600,567816.300,282640.200,388618.600,0.000
293763.400,277368.400,711973.200,546791.000,711767.400,567481.500,282515.000,388476.100,0.000
294168.400,277737.900,712002.600,547372.000,711796.800,567475.900,282915.700,388788.300,0.000
294296.600,277853.600,712008.400,547639.100,711802.300,567329.900,283118.000,388936.100,0.000
293865.000,277457.900,711980.300,546987.100,711774.600,566783.400,282689.300,388541.400,0.000
293733.300,277343.800,711979.000,546662.400,711773.100,566395.600,282474.500,388316.300,0.000
294095.400,277674.300,712002.800,547161.700,711797.100,566345.900,282810.400,388565.300,0.000
294321.500,277877.400,712010.600,547570.600,711805.300,566254.800,283104.000,388787.900,0.000
293943.300,277529.800,711984.900,547026.100,711779.000,565758.400,282752.800,388467.200,0.000
293707.200,277318.600,711975.200,546559.400,711769.300,565311.900,282444.200,388168.800,0.000
294013.800,277601.700,711998.700,546952.100,711792.900,565225.900,282712.800,388358.500,0.000
294320.900,277879.300,712013.900,547468.600,711808.600,565183.900,283079.600,388638.400,0.000
294028.200,277608.300,711991.900,547066.300,711786.800,564750.000,282830.300,388402.300,0.000
293703.400,277312.200,711975.400,546476.100,711770.100,564244.100,282438.700,388036.100,0.000
293935.900,277524.800,711994.600,546737.300,711789.100,564102.100,282613.900,388152.500,0.000
294311.100,277867.100,712018.300,547336.100,711812.300,564103.700,283034.400,388483.300,0.000
294113.800,277685.800,711999.300,547098.100,711793.400,563740.700,282896.700,388339.300,0.000
293720.100,277327.800,711974.400,546424.700,711768.800,563196.300,282449.500,387918.800,0.000
293861.400,277456.100,711987.400,546533.400,711782.100,562990.300,282521.900,387937.300,0.000
294263.600,277821.400,712011.900,547156.800,711806.600,563001.500,282954.300,388274.800,0.000
294187.300,277753.100,712005.600,547111.800,711800.400,562727.800,282949.900,388248.800,0.000
293759.000,277367.400,711982.500,546411.200,711777.300,562180.000,282493.300,387829.300,0.000
293797.300,277403.600,711989.400,546354.900,711784.600,561909.400,282455.800,387756.100,0.000
294201.500,277769.100,712014.100,546955.600,711809.200,561910.800,282866.800,388072.100,0.000
294247.800,277809.900,712012.300,547091.300,711807.200,561716.200,282983.900,388145.900,0.000
293803.200,277401.300,711983.900,546396.400,711778.800,561164.400,282529.600,387731.300,0.000
293734.800,277342.600,711983.800,546180.800,711778.600,560827.000,282386.200,387571.900,0.000
294127.700,277703.500,712010.300,546742.600,711804.800,560819.500,282774.700,387871.600,0.000
294285.200,277845.100,712013.900,547046.000,711808.800,560698.400,283006.500,388041.600,0.000
293866.700,277461.100,711985.600,546416.300,711780.700,560174.900,282601.700,387665.400,0.000
293700.900,277312.600,711981.400,546047.900,711776.300,559775.600,282356.900,387413.800,0.000
294041.200,277622.900,712005.800,546512.600,711800.600,559725.700,282674.900,387649.400,0.000
294295.400,277855.500,712017.800,546951.300,711813.000,559663.800,282995.100,387898.500,0.000
293943.600,277534.400,711991.800,546442.600,711787.100,559196.400,282673.500,387603.100,0.000
293675.400,277292.900,711978.800,545937.400,711774.200,558738.600,282340.600,387280.600,0.000
293953.900,277544.000,711999.100,546290.100,711794.400,558639.600,282578.800,387441.900,0.000
294290.400,277855.100,712016.900,546840.600,711812.400,558628.300,282969.600,387745.900,0.000
294019.800,277607.600,711995.900,546480.400,711791.100,558223.600,282747.900,387536.300,0.000
293675.100,277294.400,711977.600,545870.300,711773.300,557720.300,282345.300,387162.600,0.000
293874.800,277473.800,711993.900,546085.100,711790.000,557564.100,282487.500,387248.600,0.000
294256.600,277821.400,712016.100,546689.100,711812.000,557574.700,282911.000,387578.800,0.000
294094.700,277676.300,712002.100,546509.900,711797.500,557249.700,282816.900,387472.800,0.000
293689.900,277309.200,711981.100,545836.800,711776.700,556717.700,282374.400,387062.800,0.000
293813.600,277423.900,711995.600,545915.800,711791.300,556513.900,282431.700,387075.100,0.000
294205.800,277779.500,712016.200,546528.000,711812.100,556520.100,282850.700,387400.400,0.000
294158.700,277735.100,712008.600,546531.400,711804.600,556270.900,282877.800,387397.700,0.000
293730.500,277345.500,711984.300,545839.800,711780.300,555732.700,282425.800,386982.200,0.000
293742.000,277358.700,711988.800,545742.100,711784.800,555451.700,282359.800,386886.300,0.000
294141.300,277723.500,712013.500,546332.700,711809.700,555456.500,282762.400,387198.400,0.000
294221.900,277796.400,712016.600,546528.600,711812.900,555297.300,282921.800,387311.400,0.000
293785.800,277395.700,711989.400,545859.100,711785.500,554761.800,282482.900,386910.300,0.000
293695.200,277316.100,711986.000,545606.400,711782.300,554412.900,282309.200,386723.500,0.000
294073.800,277658.400,712011.100,546142.600,711807.800,554397.800,282673.100,386999.800,0.000
294257.300,277824.500,712019.100,546490.600,711815.400,554303.400,282932.800,387194.600,0.000
293851.100,277453.100,711994.300,545893.300,711789.800,553799.000,282548.100,386841.800,0.000
293647.700,277268.100,711985.000,545484.200,711780.500,553381.200,282270.200,386567.600,0.000
293977.800,277569.000,712008.700,545929.100,711805.100,553330.800,282570.700,386791.400,0.000
294251.400,277820.200,712022.800,546404.300,711819.100,553292.500,282912.500,387056.300,0.000
293914.200,277512.000,711997.300,545931.800,711793.800,552843.300,282616.600,386773.900,0.000
293633.500,277259.700,711985.300,545404.800,711781.500,552386.400,282267.200,386437.100,0.000
293895.400,277496.700,712002.900,545723.800,711799.200,552281.300,282479.600,386583.500,0.000
294249.300,277816.800,712025.900,546298.000,711822.600,552288.600,282885.300,386908.200,0.000
294004.400,277592.600,712008.900,545986.400,711805.800,551912.300,282697.500,386730.400,0.000
293643.000,277266.900,711989.800,545357.400,711785.900,551406.800,282283.000,386339.900,0.000
293820.200,277433.500,712001.600,545531.600,711798.400,551240.600,282398.100,386394.500,0.000
294206.900,277787.000,712023.300,546141.300,711820.200,551259.100,282820.600,386719.700,0.000
294067.300,277656.500,712009.400,546001.600,711806.400,550952.300,282747.000,386631.700,0.000
293655.500,277283.800,711985.700,545318.600,711782.600,550425.100,282297.700,386222.600,0.000
293747.400,277370.900,711998.400,545349.800,711794.800,550207.900,282319.700,386210.100,0.000
294149.800,277734.300,712022.800,545960.500,711819.600,550225.600,282740.700,386537.700,0.000
294135.000,277718.000,712016.600,546010.900,711813.100,550005.400,282798.400,386558.800,0.000
293692.800,277317.400,711988.400,545313.200,711785.400,549469.100,282341.400,386133.700,0.000
293679.900,277307.900,711992.800,545180.200,711790.000,549182.100,282252.900,386016.300,0.000
294078.600,277668.200,712016.200,545760.900,711813.400,549188.400,282645.400,386324.800,0.000
294190.600,277769.200,712020.800,546000.100,711818.300,549055.300,282830.600,386470.400,0.000
293755.500,277372.000,711994.800,545342.800,711792.600,548534.800,282402.900,386082.900,0.000
293635.400,277265.000,711990.600,545044.800,711788.500,548174.400,282203.500,385866.800,0.000
294001.400,277598.700,712014.600,545554.300,711812.100,548154.600,282550.800,386120.500,0.000
294215.800,277790.800,712024.500,545936.800,711822.000,548084.100,282835.200,386333.900,0.000
293832.600,277439.100,711999.400,545370.300,711796.500,547606.700,282477.700,386003.400,0.000
293617.700,277246.000,711990.200,544929.800,711787.100,547193.000,282190.300,385723.700,0.000
293932.800,277529.600,712012.100,545340.400,711809.200,547134.800,282470.100,385929.600,0.000
294227.500,277795.000,712025.100,545841.800,711822.600,547112.400,282825.800,386204.500,0.000
293905.400,277499.600,712002.900,545405.500,711800.600,546685.300,282552.800,385942.800,0.000
293605.200,277229.700,711988.400,544844.700,711785.900,546221.100,282184.300,385591.600,0.000
293844.800,277446.700,712005.600,545124.800,711803.300,546104.200,282369.300,385715.000,0.000
294200.100,277766.600,712026.600,545705.400,711824.300,546116.600,282776.000,386040.800,0.000
293982.300,277567.000,712006.900,545433.400,711804.600,545763.400,282617.100,385887.800,0.000
293609.300,277227.900,711986.100,544781.900,711783.900,545259.100,282192.700,385487.900,0.000
293776.100,277380.200,712002.700,544927.900,711800.600,545097.900,282294.400,385533.800,0.000
294170.500,277739.800,712027.000,545544.700,711824.800,545129.900,282722.200,385868.400,0.000
294060.300,277637.800,712015.200,545452.500,711813.100,544853.700,282684.100,385813.200,0.000
293631.600,277250.500,711989.000,544748.900,711787.300,544320.100,282221.000,385389.200,0.000
293699.800,277315.400,711996.600,544734.600,711794.300,544088.100,282209.100,385343.000,0.000
294102.800,277681.500,712022.800,545344.100,711820.800,544114.900,282626.800,385668.200,0.000
294118.800,277696.300,712016.800,545438.600,711815.300,543921.900,282716.500,385717.000,0.000
293679.700,277297.500,711988.400,544744.100,711786.500,543396.700,282265.300,385302.000,0.000
293646.300,277272.600,711993.100,544569.400,711791.300,543105.400,282154.800,385171.400,0.000
294036.000,277629.100,712019.600,545135.100,711817.900,543118.700,282543.100,385476.000,0.000
294167.400,277745.400,712024.300,545410.100,711822.400,543007.100,282753.800,385634.900,0.000
293745.900,277359.300,711998.600,544774.100,711796.500,542505.800,282343.600,385258.100,0.000
293601.600,277229.700,711991.300,544437.800,711789.200,542138.400,282116.500,385021.700,0.000
293961.800,277556.000,712016.200,544934.300,711813.900,542122.800,282453.500,385276.200,0.000
294193.300,277768.100,712027.200,545353.100,711825.100,542070.700,282757.600,385512.300,0.000
293823.700,277429.700,712001.300,544819.600,711799.900,541611.300,282419.800,385203.500,0.000
293571.900,277200.500,711986.000,544334.900,711784.600,541177.300,282093.200,384890.400,0.000
293874.300,277474.400,712008.700,544722.300,711807.300,541116.400,282355.300,385079.100,0.000
294192.300,277765.300,712026.600,545256.200,711825.300,541117.600,282736.100,385377.900,0.000
293904.800,277504.500,712006.200,544872.000,711804.700,540721.400,282498.200,385155.300,0.000
293578.400,277210.400,711991.700,544287.400,711789.900,540248.500,282109.800,384793.400,0.000
293786.600,277398.300,712005.400,544522.300,711803.900,540113.800,282261.500,384887.200,0.000
294155.900,277732.500,712025.900,545115.600,711824.600,540138.400,282674.800,385215.200,0.000
293967.900,277559.900,712010.000,544895.400,711808.900,539815.300,282548.900,385087.700,0.000
293579.500,277209.400,711989.300,544233.300,711788.500,539311.300,282112.500,384682.000,0.000
293721.000,277340.100,712005.300,544340.400,711804.400,539141.400,282185.300,384710.100,0.000
294118.800,277697.100,712028.600,544959.700,711827.800,539178.100,282611.600,385049.100,0.000
294045.200,277624.500,712019.400,544920.000,711818.900,538930.400,282608.300,385028.100,0.000
293618.300,277236.800,711994.600,544221.000,711793.400,538411.500,282151.800,384611.800,0.000
293652.400,277272.200,712001.300,544162.300,711799.800,538166.400,282108.500,384536.400,0.000
294057.700,277643.600,712028.200,544771.500,711826.900,538199.300,282522.200,384860.500,0.000
294109.000,277689.700,712026.800,544926.400,711825.900,538039.600,282649.500,384950.700,0.000
293670.900,277290.400,711999.800,544247.600,711798.900,537522.200,282205.600,384548.500,0.000
293601.900,277232.000,711999.800,544028.800,711798.800,537209.800,282055.500,384387.400,0.000
293984.100,277579.500,712024.300,544582.500,711822.700,537219.600,282427.000,384674.300,0.000
294137.200,277718.400,712026.800,544895.100,711825.700,537120.800,282656.100,384842.200,0.000
293718.700,277336.100,711997.300,544276.100,711796.600,536626.300,282252.500,384472.700,0.000
293545.500,277182.300,711991.600,543901.500,711791.000,536251.300,282001.600,384222.600,0.000
293891.300,277494.700,712016.200,544369.200,711815.300,536228.500,282316.000,384461.200,0.000
294148.800,277724.400,712027.000,544817.800,711825.900,536192.800,282636.600,384712.300,0.000
293792.100,277393.800,712002.300,544315.400,711801.000,535750.800,282315.800,384416.700,0.000
293520.800,277147.400,711988.600,543804.600,711787.400,535314.000,281974.300,384088.300,0.000
293807.500,277408.900,712009.900,544160.900,711809.100,535244.800,282211.700,384255.600,0.000
294146.600,277716.400,712027.400,544719.300,711826.600,535259.900,282601.100,384564.700,0.000
293884.800,277475.100,712009.300,544380.500,711808.500,534889.600,282392.300,384369.800,0.000
293536.800,277159.500,711991.400,543772.200,711791.300,534412.900,281987.800,383994.300,0.000
293743.200,277347.900,712008.900,543988.800,711809.100,534292.200,282131.200,384083.800,0.000
294131.500,277701.700,712030.900,544601.600,711830.700,534334.700,282556.900,384421.300,0.000
293970.500,277552.400,712015.800,544430.500,711815.400,534036.800,282463.400,384319.500,0.000
293564.300,277185.600,711991.300,543752.500,711790.600,533527.600,282015.200,383904.600,0.000
293679.100,277290.800,712004.800,543819.400,711803.800,533342.500,282058.400,383907.200,0.000
294079.800,277654.500,712028.000,544436.200,711827.000,533382.200,282478.600,384243.200,0.000
294032.700,277615.000,712019.900,544447.900,711819.100,533162.100,282507.000,384250.800,0.000
293603.800,277231.000,711996.900,543759.300,711796.300,532655.800,282058.400,383842.900,0.000
293611.000,277244.800,712002.900,543663.200,711802.300,532405.300,281994.200,383750.700,0.000
294003.900,277602.300,712026.800,544255.100,711826.300,532433.600,282395.600,384064.600,0.000
294076.400,277665.000,712024.900,544446.300,711824.900,532289.800,282542.900,384170.900,0.000
293648.100,277271.500,711997.900,543779.200,711798.300,531785.300,282107.300,383777.500,0.000
293554.900,277190.300,711996.800,543521.100,711796.600,531464.500,281934.300,383595.800,0.000
293927.100,277526.300,712019.100,544049.700,711818.900,531468.300,282286.400,383865.800,0.000
294111.500,277693.000,712026.000,544402.300,711826.000,531393.500,282539.100,384054.900,0.000
293714.300,277332.400,712001.100,543819.100,711801.100,530922.700,282163.300,383708.100,0.000
293518.200,277157.500,711993.600,543417.500,711793.800,530544.300,281897.000,383446.300,0.000
293845.300,277455.300,712017.600,543858.900,711817.700,530515.200,282191.600,383673.300,0.000
294126.000,277711.400,712032.800,544343.900,711832.800,530504.800,282534.100,383949.000,0.000
293786.200,277398.700,712008.400,543873.900,711808.600,530081.100,282236.600,383672.800,0.000
293502.300,277144.300,711996.300,543343.800,711796.200,529649.300,281889.400,383337.000,0.000
293759.300,277375.200,712013.800,543657.200,711814.300,529566.100,282098.200,383477.300,0.000
294104.300,277686.000,712030.100,544221.600,711830.400,529590.600,282493.700,383792.500,0.000
293868.200,277470.800,712013.100,543919.800,711813.100,529244.400,282312.900,383628.700,0.000
293508.600,277146.100,711995.100,543287.900,711795.100,528765.300,281897.600,383249.400,0.000
293677.300,277300.000,712010.000,543456.900,711810.200,528625.400,282012.700,383310.400,0.000
294060.600,277648.300,712031.500,544066.300,711831.900,528666.300,282433.800,383638.800,0.000
293940.100,277538.300,712020.400,543952.000,711820.600,528402.900,282382.200,383570.800,0.000
293523.900,277162.000,711995.100,543267.100,711795.600,527897.900,281928.000,383152.900,0.000
293602.600,277234.900,712005.200,543284.400,711805.300,527695.600,281934.700,383126.100,0.000
294019.400,277613.100,712031.100,543913.200,711830.900,527753.400,282365.700,383472.100,0.000
294001.800,277595.700,712022.000,543969.100,711822.100,527552.600,282420.800,383499.900,0.000
293559.200,277195.600,711993.800,543270.300,711793.600,527041.200,281963.200,383078.600,0.000
293549.500,277193.100,712000.400,543136.400,711800.600,526786.300,281878.400,382966.400,0.000
293948.100,277554.400,712028.600,543717.300,711828.900,526821.600,282276.000,383274.100,0.000
294058.300,277651.400,712032.200,543956.200,711833.000,526710.900,282460.000,383408.800,0.000
293628.900,277258.700,712004.500,543302.200,711804.700,526216.100,282036.100,383021.700,0.000
293506.200,277150.300,711999.600,543000.200,711799.900,525883.800,281837.300,382816.400,0.000
293871.900,277483.800,712025.900,543511.100,711826.800,525896.100,282189.200,383086.700,0.000
294083.100,277674.100,712037.200,543899.300,711838.100,525855.300,282477.400,383308.000,0.000
293695.300,277316.300,712008.100,543333.600,711808.600,525396.100,282113.300,382972.400,0.000
293479.400,277122.400,711999.100,542894.300,711800.200,525005.300,281821.700,382687.900,0.000
293791.400,277404.800,712020.200,543302.400,711821.400,524967.300,282096.000,382889.500,0.000
294087.500,277672.700,712033.700,543805.000,711834.100,524966.600,282452.400,383168.700,0.000
293773.500,277383.300,712008.600,543375.300,711809.100,524565.400,282179.400,382915.900,0.000
293464.300,277104.600,711994.400,542810.600,711795.200,524124.300,281807.100,382565.200,0.000
293710.300,277325.700,712015.600,543093.100,711817.100,524042.400,281998.100,382694.800,0.000
294074.100,277652.900,712036.700,543679.900,711838.600,524085.800,282408.500,383020.300,0.000
293874.300,277467.900,712020.800,543428.900,711822.400,523768.400,282263.100,382879.800,0.000
293491.200,277120.000,711998.400,542772.600,711800.000,523281.800,281831.400,382481.100,0.000
293645.500,277259.300,712012.000,542903.300,711813.800,523130.000,281916.200,382520.000,0.000
294035.400,277610.600,712034.600,543518.100,711836.400,523180.300,282338.500,382852.500,0.000
293938.900,277520.700,712025.300,543447.400,711826.300,522939.100,282313.700,382813.200,0.000
293520.800,277142.300,712001.600,542760.200,711802.400,522443.500,281863.100,382404.300,0.000
293581.100,277196.300,712010.600,542738.100,711811.600,522232.700,281848.500,382356.500,0.000
293981.200,277555.800,712035.300,543345.300,711836.600,522277.100,282260.200,382678.800,0.000
294004.700,277575.500,712030.300,543452.600,711831.900,522113.400,282354.500,382737.900,0.000
293568.100,277177.400,712000.800,542766.300,711802.100,521613.200,281906.800,382329.000,0.000
293524.200,277141.400,712003.100,542580.100,711804.600,521335.600,281786.000,382190.200,0.000
293913.800,277493.200,712029.600,543143.700,711831.300,521365.100,282170.200,382491.200,0.000
294051.200,277615.900,712034.700,543424.800,711836.300,521273.400,282380.300,382651.100,0.000
293634.200,277240.000,712008.400,542796.900,711809.700,520793.300,281971.200,382277.000,0.000
293481.900,277106.600,712002.100,542453.300,711803.700,520448.200,281741.900,382043.300,0.000
293829.600,277422.500,712025.700,542939.100,711827.000,520451.500,282070.300,382292.800,0.000
294075.500,277645.900,712041.400,543374.900,711843.100,520439.800,282387.900,382547.100,0.000
293708.900,277311.200,712015.400,542843.300,711816.800,520001.800,282046.800,382238.600,0.000
293468.600,277095.300,712004.100,542369.500,711805.800,519601.600,281730.300,381936.400,0.000
293755.100,277353.300,712021.900,542737.600,711824.100,519548.200,281971.700,382109.500,0.000
294077.800,277641.800,712038.400,543269.400,711840.900,519569.800,282345.400,382405.800,0.000
293788.200,277374.100,712016.900,542881.100,711819.100,519192.400,282101.800,382178.400,0.000
293461.700,277079.500,712000.800,542289.200,711802.700,518743.000,281710.800,381815.300,0.000
293678.300,277278.000,712018.300,542527.900,711820.200,518644.400,281871.100,381921.000,0.000
294049.600,277618.300,712040.400,543123.100,711842.800,518693.800,282286.300,382254.000,0.000
293870.600,277455.200,712024.100,542912.600,711826.200,518398.200,282170.100,382137.400,0.000
293476.400,277100.700,712002.600,542247.600,711804.900,517916.300,281732.900,381733.700,0.000
293607.300,277223.000,712016.000,542343.300,711818.300,517760.700,281795.000,381752.000,0.000
294003.700,277579.900,712039.000,542959.100,711841.300,517815.400,282217.300,382086.400,0.000
293935.800,277512.800,712028.900,542932.900,711831.100,517596.000,282221.500,382072.800,0.000
293502.200,277119.300,712002.200,542237.300,711804.500,517093.900,281759.800,381654.200,0.000
293535.700,277151.900,712010.600,542176.100,711812.900,516870.200,281716.400,381580.000,0.000
293937.100,277516.700,712035.100,542777.300,711837.600,516922.000,282128.300,381902.500,0.000
293987.900,277562.400,712032.800,542933.000,711835.900,516785.600,282259.800,381997.200,0.000
293550.900,277166.100,712004.900,542253.700,711807.600,516291.300,281818.800,381597.000,0.000
293483.400,277109.000,712007.200,542033.700,711809.600,516003.700,281673.500,381439.100,0.000
293867.100,277457.000,712033.000,542582.400,711835.500,516034.800,282046.300,381728.000,0.000
294028.200,277601.000,712037.000,542901.600,711839.500,515965.400,282279.300,381905.500,0.000
293616.400,277223.300,712011.100,542295.600,711813.600,515500.500,281882.600,381546.400,0.000
293451.600,277076.600,712005.800,541927.300,711808.300,515153.900,281635.000,381306.700,0.000
293791.300,277382.100,712027.100,542389.000,711830.100,515151.200,281943.600,381547.300,0.000
294049.400,277615.800,712040.600,542845.500,711843.200,515144.000,282268.100,381806.100,0.000
293700.300,277299.000,712014.700,542355.400,711817.400,514726.200,281952.300,381517.200,0.000
293437.100,277064.000,712003.700,541852.200,711806.200,514320.900,281618.900,381198.500,0.000
293706.400,277307.100,712022.300,542190.700,711824.800,514265.200,281841.100,381353.900,0.000
294034.300,277601.800,712035.800,542735.300,711839.100,514293.900,282219.700,381654.100,0.000
293766.700,277356.800,712015.600,542388.500,711818.700,513939.800,282006.100,381456.300,0.000
293418.800,277040.800,711997.800,541774.200,711800.400,513481.900,281596.800,381079.900,0.000
293628.300,277234.300,712018.900,541997.000,711821.800,513391.300,281748.500,381180.700,0.000
294010.500,277581.200,712041.100,542607.800,711843.900,513457.800,282174.600,381521.300,0.000
293856.400,277437.700,712026.500,542440.300,711829.300,513181.700,282082.700,381421.700,0.000
293450.200,277071.100,712003.600,541766.000,711806.600,512697.700,281636.100,381010.400,0.000
293551.200,277165.200,712013.600,541825.400,711816.600,512527.100,281670.100,381009.700,0.000
293947.800,277527.200,712039.100,542447.400,711842.400,512589.100,282093.400,381351.000,0.000
293912.100,277493.700,712033.400,542475.400,711836.600,512399.400,282134.800,381371.000,0.000
293476.000,277095.800,712006.200,541785.700,711808.700,511908.400,281682.800,380960.500,0.000
293473.000,277097.100,712009.100,541677.600,711811.800,511670.200,281607.800,380859.000,0.000
293875.000,277464.800,712033.300,542271.300,711836.100,511726.400,282013.000,381176.000,0.000
293960.000,277544.100,712034.500,542475.200,711837.600,511615.300,282172.300,381297.100,0.000
293527.100,277150.400,712008.300,541814.400,711811.600,511135.600,281740.900,380913.000,0.000
293426.800,277061.300,712006.400,541550.300,711809.900,510835.900,281563.300,380731.900,0.000
293798.900,277398.000,712031.200,542077.900,711835.100,510860.600,281915.400,381005.600,0.000
293993.000,277574.300,712039.300,542442.700,711842.900,510818.700,282178.500,381210.700,0.000
293597.000,277211.900,712013.600,541864.900,711817.000,510373.800,281806.100,380871.400,0.000
293392.000,277031.100,712006.800,541454.500,711810.400,510011.400,281531.700,380603.500,0.000
293710.500,277321.500,712028.000,541885.500,711830.900,509996.800,281815.100,380818.000,0.000
293989.300,277573.300,712038.900,542365.000,711842.000,510002.600,282152.600,381089.300,0.000
293663.800,277274.600,712016.400,541911.200,711819.800,509610.900,281866.600,380831.700,0.000
293375.900,277019.400,712003.100,541379.100,711806.800,509201.700,281512.400,380501.300,0.000
293629.200,277249.300,712022.800,541686.300,711826.600,509141.300,281718.100,380644.100,0.000
293974.000,277561.000,712044.300,542255.700,711848.400,509189.000,282115.800,380962.200,0.000
293738.900,277347.700,712025.600,541961.100,711829.100,508866.000,281937.700,380796.100,0.000
293371.300,277017.300,712002.700,541323.300,711806.400,508401.900,281512.000,380406.300,0.000
293549.300,277180.700,712019.300,541497.100,711823.000,508290.700,281627.300,380475.800,0.000
293937.200,277533.200,712043.100,542112.400,711846.400,508359.900,282054.000,380815.900,0.000
293810.000,277416.500,712029.500,541995.700,711832.800,508111.600,281995.600,380747.200,0.000
293390.200,277034.900,712003.300,541307.100,711807.100,507624.600,281538.000,380329.100,0.000
293467.800,277108.600,712013.300,541319.300,711817.400,507444.200,281545.100,380301.600,0.000
293874.400,277478.600,712040.300,541935.900,711844.100,507516.800,281969.000,380640.500,0.000
293869.700,277472.000,712035.900,542011.900,711839.500,507356.700,282041.300,380686.700,0.000
293430.500,277071.000,712007.000,541321.100,711810.900,506867.900,281588.700,380276.800,0.000
293409.600,277053.100,712010.000,541171.200,711813.900,506620.600,281488.600,380157.400,0.000
293806.800,277414.800,712036.300,541752.300,711840.400,506677.300,281883.000,380468.000,0.000
293924.000,277521.400,712042.100,542005.300,711846.300,506593.500,282073.100,380611.600,0.000
293500.400,277136.900,712014.300,541364.400,711818.700,506127.900,281655.400,380235.000,0.000
293371.700,277021.600,712011.800,541064.100,711816.400,505812.900,281452.300,380028.600,0.000
293729.800,277344.600,712037.500,541575.300,711842.000,505834.800,281792.100,380292.900,0.000
293942.900,277537.400,712043.800,541966.000,711848.200,505806.800,282073.500,380516.100,0.000
293566.700,277192.900,712016.100,541413.600,711820.300,505377.400,281720.800,380194.100,0.000
293346.000,276995.900,712006.700,540974.900,711811.300,505011.200,281428.100,379914.400,0.000
293648.600,277271.900,712029.700,541381.100,711834.300,504992.600,281698.300,380116.600,0.000
293944.100,277537.200,712042.800,541888.400,711847.300,505016.200,282055.100,380399.700,0.000
293638.200,277257.000,712019.300,541473.800,711824.000,504644.600,281793.400,380159.900,0.000
293329.500,276980.800,712005.800,540917.800,711810.500,504228.700,281427.000,379818.100,0.000
293569.000,277202.800,712025.700,541196.400,711830.100,504167.000,281613.500,379947.500,0.000
293927.200,277526.000,712043.800,541774.100,711848.300,504225.300,282015.300,380269.900,0.000
293722.200,277336.400,712025.500,541521.200,711829.900,503926.400,281867.000,380128.400,0.000
293346.200,276998.400,712006.600,540879.300,711810.900,503471.600,281442.800,379740.300,0.000
