EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8
750000.1,741326.5,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
750000.1,718756.1,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
750000.1,697304.8,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
750000.1,677775.9,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
731865.4,660356.9,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
712879.3,644186.8,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
694443.9,628500.3,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
677356.1,613979,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
662168.8,601083.5,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
648112.4,589142.1,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
634236.3,577356.3,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
621076.7,566197.2,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
609407.4,556315.4,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
598749.3,547282.4,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
588112.3,538262.6,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
577777.7,529516.7,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
568624.2,521779.7,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
560382.1,514810.5,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
552122.8,507818.8,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
543854.4,500829.6,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
536486.1,494610.7,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
529990.6,489126.2,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
523527.5,483662.2,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
516815.5,477993.3,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
510767,472896.2,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
505560.1,468512.1,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
500447.4,464199.2,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
494961.4,459574.6,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
489901.8,455321,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
485655.1,451758.8,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
481592.6,448344.2,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
477097.2,444562.5,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
472817.8,440974.9,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
469291.3,438019.8,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
466045.8,435293.7,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
462376.8,432210.7,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
458701.3,429133.9,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
455709.6,426641.6,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
453106.4,424469.8,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
450115.9,421960.4,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
446937,419303.5,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
444363.7,417166.5,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
442248.3,415409.2,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
439835.8,413391.1,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
437077.5,411091.8,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
434800.4,409210.7,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
433059.3,407778.2,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
431158.1,406203,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
428772.3,404216.6,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
426720.8,402522.4,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
425258.7,401327.8,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
423728.9,400067.3,750000.1,750000.1,750000.1,750000.1,750000.1,750000.1
421688.8,398376.8,748737.9,748799.7,748501.5,748998.1,748901.6,749455
419833.7,396852,747109.4,747170.7,746874.1,747368.9,747272.9,747825.2
418567.8,395827.5,745581.6,745643.1,745347.2,745840.9,745745.4,746296.3
417366.9,394849.2,744113.1,744174.9,743879.9,744372.3,744277.4,744827.1
415648.9,393431.2,742679.7,742740.9,742446.6,742938.1,742843.4,743392.1
413956,392041.9,741313.3,741374.3,741080.5,741571.6,741477.3,742025.3
412819.2,391124.3,740033.8,740094.9,739801.9,740291.6,740197.8,740745
411881.3,390366.8,738814.7,738875.8,738583.3,739072,738978.5,739524.6
410462.3,389201.7,737618.7,737679.8,737388.3,737876.1,737782.9,738327.9
408887.8,387914.5,736467.2,736528.4,736237.5,736724.1,736631.6,737175.9
407854,387090.1,735398.2,735459.5,735169.2,735654.9,735562.8,736106
407113.9,386504.9,734383.5,734444.8,734154.8,734639.6,734547.6,735090
405959.3,385565.5,733380.7,733441.9,733152.4,733636.8,733545.1,734086.9
404509.8,384383.3,732411.4,732472.3,732183.6,732667.3,732575.9,733117.3
403529.8,383601.8,731511,731571.8,731283.1,731766.4,731675.4,732215.9
402936.2,383143.8,730666.1,730727.1,730438.8,730921.4,730830.4,731370.7
402033.6,382416.1,729833.9,729895.3,729607.9,730089.2,729998.3,730538.1
400715.5,381337,729017.8,729078.8,728792,729272.6,729182,729720.8
399756.9,380569.1,728256.2,728317.7,728030.9,728511.3,728420.7,728958.8
399261.6,380193.7,727548.6,727610.5,727323.4,727803.6,727713.8,728250.9
398578.9,379650.8,726854.6,726916.3,726629.8,727108.8,727019.9,727556.4
397398.3,378690.8,726165,726226.4,725940.4,726419.3,726330.1,726866.5
396455.5,377939.1,725520.5,725582.2,725296.4,725774.9,725685.3,726221.3
396022.1,377617.3,724930.5,724992.1,724706.7,725184.4,725095.2,725630.8
395533.3,377237.1,724355.9,724417.4,724132.2,724609.4,724520.5,725055.9
394495.4,376391.2,723771.3,723832.4,723548.2,724025.2,723936.1,724470.8
393552,375636.3,723223.7,723284.9,723001,723477.3,723388.7,723923
393142.4,375338.7,722728.6,722789.6,722505.7,722982.1,722892.8,723427.3
392817.3,375103.3,722254,722314.8,722030.8,722507.3,722418.2,722951.9
391958.9,374413,721769.1,721830.6,721546.7,722022.7,721934.2,722467.3
391022.2,373663.2,721300.5,721362,721078.3,721553.7,721465.5,721998.1
390598.9,373346.4,720881.6,720942.7,720659.4,721134.6,721046.1,721578.8
390382.3,373199.8,720488.7,720550.1,720266.8,720741.6,720653.4,721185.6
389680.4,372638.7,720079,720140.3,719857,720331.6,720243.3,720775.1
388757.3,371896.7,719678.8,719739.7,719457.4,719931.7,719843,720374.5
388313.1,371560.9,719323.8,719384.4,719102.4,719576.2,719488,720019.3
388165.9,371470,718996.3,719056.8,718774.8,719248.4,719161,719691.6
387639.9,371056.8,718657.4,718718.1,718436.1,718909.5,718821.9,719352.8
386745.2,370334.7,718311.3,718372.3,718090.6,718563.8,718475.8,719006.3
386267.9,369970.4,718011.6,718072.9,717791.5,718264.1,718176.5,718706.8
386182.8,369934.1,717741.8,717803.3,717521.7,717993.9,717907.1,718436.8
385804.2,369640,717456.6,717517.5,717236.3,717708.4,717621.2,718150.9
384962.5,368959.3,717160.6,717221.8,716940.4,717412.6,717325.3,717854.8
384427.2,368546.2,716899.1,716960.1,716678.7,717150.8,717063.6,717593.3
384352.7,368520.2,716673.1,716734,716453.3,716924.9,716837.6,717367.1
384121.7,368352.8,716441.4,716502.3,716221.6,716693.2,716606.2,717135.2
383361.6,367738.6,716190.7,716251.5,715971,716442.4,716355.3,716884.1
382794.2,367299.4,715965.7,716027.1,715746.4,716217.3,716130.6,716659.6
382709.4,367264.2,715775.9,715837.2,715556.6,716027.7,715940.8,716469.6
382595.2,367195.3,715585.3,715646.6,715366.2,715837.1,715750.4,716279.2
381930.6,366657.9,715370.8,715432.2,715151.8,715622.4,715535.5,716064.6
381304.5,366162.5,715175.1,715236.6,714956.2,715426.7,715339.8,715868.6
381195.9,366105.5,715017.4,715078.4,714798.4,715268.6,715181.9,715710.4
381175.8,366112.9,714863.3,714924.1,714644.3,715114.5,715027.7,715555.9
380629.9,365676.2,714683.1,714743.6,714464.5,714934.2,714847.6,715375.8
379960.1,365141.4,714506.6,714566.9,714288.1,714757.4,714671.3,715199.1
379790.4,365030.2,714365.6,714426.3,714147.2,714616.7,714530.6,715058.6
379837.3,365096.8,714239.8,714300.4,714021.1,714490.8,714404.5,714932.6
379422.8,364770.3,714093.6,714153.8,713875.1,714344.7,714258.3,714786.1
378745.9,364230.5,713941.8,714002.2,713723.3,714192.8,714106.4,714633.9
378514.7,364069.3,713820.3,713881.1,713601.9,714071.1,713985.2,714512.6
378594.9,364165.5,713716.6,713777.6,713498.4,713967.7,713881.7,714409
378305.4,363942.4,713594.9,713655.9,713376.7,713846,713760,714286.9
377624.1,363395.4,713460.9,713521.4,713242.7,713711.8,713625.8,714152.9
377330.9,363183.9,713356.3,713416.5,713138.1,713607.1,713521.3,714048.3
377429.5,363296.2,713271.6,713332.3,713053.9,713522.3,713436.4,713963.8
377262.7,363177.7,713172.6,713233.4,712955.5,713423.1,713337.4,713864.8
376616.1,362655.2,713053.1,713114.4,712836.1,713304,713218,713745.1
376245.5,362376.3,712956.9,713018.1,712739.4,713207.9,713122,713648.9
376327.8,362473.3,712889.3,712950.8,712671.9,713140.3,713054.7,713581.4
376278,362445.3,712812.3,712873.6,712594.8,713063.4,712977.3,713503.8
375684.2,361957.3,712708.3,712769.3,712490.8,712959.4,712873,713399.7
375252.2,361621.7,712619.9,712680.4,712402,712870.4,712784.4,713311.4
375324.3,361715.5,712564.6,712625.6,712346.8,712815.4,712729.5,713256.3
375359.6,361762.7,712502.9,712564.4,712286,712753.9,712668.1,713194.8
374832,361329,712410.8,712472.4,712193.8,712662.1,712576,713102.5
374341.3,360942.1,712334.6,712395.8,712117.6,712585.4,712499.4,713026.1
374361.2,360989.4,712290.1,712350.9,712072.6,712540.5,712454.8,712981.4
374467.6,361098.6,712240.3,712301.7,712023.2,712491.2,712405.2,712931.8
374033.1,360742.6,712160.1,712221.1,711942.4,712410.6,712325,712850.9
373478,360295.9,712083.3,712144.3,711865.9,712334.2,712248.5,712774.4
373431.3,360288.4,712041.1,712101.9,711823.8,712291.9,712205.9,712732.4
373598.6,360454.3,712006.6,712067.9,711789.8,712257.9,712172.3,712698.3
373300.8,360213.4,711945.1,712006.4,711727.9,712196,712110.3,712636.4
372713.9,359731.9,711872.9,711933.9,711655.6,712123.4,712037.8,712563.8
372580.3,359647.4,711833.9,711894.7,711616.4,712084.4,711998.6,712524.9
372768.8,359828.9,711810.8,711872.1,711593.9,712061.7,711976.1,712502.3
372597.2,359692,711763,711824.1,711546.6,712014.1,711928.3,712454.2
372005.8,359205.5,711697.4,711758.4,711480.4,711947.9,711862.6,712388.3
371792,359050.2,711660.2,711721.1,711442.9,711910.6,711825.4,712350.9
371975,359228.6,711642.4,711703.2,711425.3,711893,711807.6,712333.3
371913,359185.7,711607.3,711667.6,711389.8,711857.6,711771.9,712297.6
371351.8,358723.4,711544.3,711604.8,711326.6,711794.4,711709.4,712234.3
371053.2,358497.2,711505.5,711566.4,711288.1,711756,711670.9,712195.8
371216.3,358661.5,711494.5,711555.2,711277.3,711744.9,711659.8,712185
371257,358706.8,711467.5,711528.1,711250.6,711717.7,711632.4,712158.2
370742.1,358279.1,711411.4,711472.5,711194.4,711661.9,711576.3,712102.3
370363.7,357981.8,711372.4,711433.7,711155.6,711623.2,711537.5,712063.1
370488.5,358114.6,711363,711423.9,711146.1,711613.7,711528.2,712053.6
370616.3,358237.8,711348.9,711409.6,711131.8,711599.3,711513.8,712039.2
370172.9,357868.1,711301.2,711362.1,711083.7,711551.4,711465.7,711990.6
369712,357495.7,711259.9,711321.1,711042.4,711510.5,711424.7,711949.7
369766.1,357564.7,711247.4,711308.4,711030.1,711497.6,711412.5,711937.6
369953.8,357741.6,711241.1,711302.2,711024.3,711491.4,711406.9,711931.5
369622.2,357468.6,711203.3,711264.2,710986.3,711453.9,711368.8,711893.6
369116.5,357059.1,711161,711222.2,710944.1,711411.8,711326.7,711851.3
369103.1,357075.4,711151.9,711213.1,710934.9,711402.3,711317.4,711841.6
369338.5,357292.8,711152.6,711213.3,710935.1,711402.7,711317.6,711842.3
369119.9,357112.4,711120.7,711181.4,710903.6,711371.2,711285.8,711810.8
368573.3,356663.1,711076.5,711137.3,710859.7,711326.9,711241.8,711766.2
368463.2,356594.1,711063.2,711123.9,710846.4,711313.6,711228.1,711752.9
368699,356809.6,711067.4,711128.3,710850.1,711317.8,711232.6,711757.4
368610.5,356737.7,711046.5,711107.4,710829.4,711297.1,711212.1,711736.6
368070.2,356288.7,711005.3,711066.1,710788.3,711256.1,711170.9,711695.7
367864,356130.8,710986.9,711047.8,710769.9,711237.4,711152.1,711677.2
368083.3,356330.6,710991.9,711053.1,710775.1,711242.3,711156.9,711681.9
368110.8,356362.2,710982,711043.6,710765.5,711232.8,711147.3,711672.3
367619,355956.4,710946.4,711007.9,710730,711197.1,711111.7,711636.6
367323.3,355725.2,710926.3,710987.2,710709.5,711176.8,711091.2,711616
367504.4,355894,710933.2,710993.9,710716.1,711183.8,711097.8,711622.7
367615.2,355995.5,710929.9,710990.8,710713,711179.9,711094.8,711619.3
367178.5,355633.2,710895.8,710956.6,710678.8,711145.6,711060.7,711585.2
366802,355332.7,710870.7,710931.4,710653.6,711120.4,711035.8,711560.3
366925.3,355453.3,710876.4,710936.9,710659.2,711126,711041.1,711566.2
367122.6,355628.9,710881.4,710942.1,710664.4,711131.4,711046.1,711571.3
366769.5,355335.4,710851.8,710912.8,710634.9,711102.1,711017,711541.6
366327.4,354978,710825.9,710886.6,710609.1,711076.4,710991.1,711515.6
366376.1,355035.5,710828.3,710888.9,710611.4,711078.3,710993.2,711518
366608.8,355240.8,710836.4,710897.2,710619.3,711086.6,711001.1,711526.1
366362.6,355038.3,710813.9,710874.9,710597.1,711064.4,710978.9,711504.1
365879.8,354644.5,710784.1,710844.9,710567.4,711034.4,710949.2,711473.9
365851,354635.8,710784.6,710845.4,710567.8,711034.8,710949.5,711474.8
366110.3,354867.1,710797.5,710858.6,710580.7,711047.5,710962.6,711487.7
365981.7,354764.8,710783.6,710844.9,710566.9,711033.7,710948.6,711473.6
365469.6,354344.1,710750.9,710812.3,710534.3,711001.5,710915.7,711440.9
365342.2,354253.1,710744.4,710805.4,710527.6,710994.8,710909.4,711434.1
365588.7,354470.5,710755,710816.4,710538.4,711005.3,710920.3,711444.7
365576.1,354464.2,710746.7,710807.9,710529.9,710996.8,710911.8,711436.5
365080.3,354053.3,710715.6,710776.6,710499.1,710965.8,710880.8,711405.2
364876.1,353898.4,710710.1,710771.1,710493.7,710960.8,710875.4,711399.8
365104.9,354102.4,710724.6,710785.7,710508,710974.9,710889.9,711414.8
365183.6,354168.4,710722.8,710784.1,710506.1,710973.1,710887.9,711412.9
364735.7,353795.3,710696.8,710758.1,710480.3,710947.3,710862.1,711386.7
364424.5,353546.9,710681.3,710742.6,710465.3,710931.6,710846.8,711371.1
364610.4,353718.8,710691.8,710753.1,710475.6,710942.3,710857.1,711381.9
364776.9,353863,710698.3,710759.4,710481.8,710948.8,710863.8,711388.8
364395.6,353543.7,710675.7,710736.8,710459.1,710925.8,710841.3,711365.7
364011.8,353232.9,710656.6,710717.6,710439.9,710906.5,710821.8,711346.3
364131.8,353349.3,710667.8,710728.8,710451.5,710918.3,710833.1,711357.6
364370.2,353558.2,710682.3,710743.7,710466.4,710932.9,710847.8,711372.4
364075.3,353312.2,710659.6,710720.7,710443.4,710910.3,710825.3,711349.8
363637.3,352952.8,710638,710698.6,710421.6,710888.4,710803.5,711327.7
363686.2,353007.7,710645.6,710706.5,710429.8,710896,710811.2,711335.6
363945.2,353232.1,710659.7,710720.7,710443.4,710910.3,710824.9,711349.5
363756.3,353072.9,710645.4,710706.2,710428.9,710896,710810.4,711335.2
363284,352683.5,710619.9,710680.8,710403.8,710870.6,710785.3,711310.1
363244.2,352663.9,710623.1,710683.9,710407.1,710873.7,710788.4,711313.1
363524.7,352909.7,710640.8,710701.4,710424.5,710891.4,710806.2,711330.8
363446.6,352844.6,710632.6,710693.7,710416.3,710883.6,710797.9,711322.8
362963.5,352441.1,710606.8,710667.9,710390.3,710857.6,710771.9,711296.8
362835.3,352342.5,710605.7,710666.7,710388.9,710856.3,710771,711295.7
363099.3,352574.7,710620.6,710681.5,710404.1,710871.1,710785.9,711310.8
363126.6,352599.9,710619.6,710680.6,710403.4,710870.1,710784.7,711309.4
362671.7,352223.9,710596.9,710657.6,710380.6,710847.6,710761.8,711286.8
362434.5,352036.1,710584.3,710645.1,710368,710835.1,710749.5,711274.2
362670.3,352248.2,710601.4,710662.4,710385.1,710852,710766.6,711291.6
362803.5,352363.8,710610,710670.9,710393.4,710860.4,710775.1,711299.9
362382.9,352011.5,710585.5,710646.4,710369.1,710835.8,710750.6,711275.4
362067.1,351757.1,710571.2,710632.2,710355,710821.9,710736.5,711261.1
362247.2,351920.8,710588.6,710649.4,710372.4,710839.4,710753.9,711278.4
362449.1,352091.3,710599.6,710660.3,710383.7,710850.6,710765.2,711289.6
362104.5,351798.6,710575.9,710636.8,710360.3,710826.8,710741.6,711266.2
361730.3,351492.3,710559.3,710620.2,710343.3,710810.2,710724.8,711249.1
361866.5,351618.5,710576.6,710637.4,710360.4,710827.4,710741.9,711265.9
362116.3,351828.9,710587.8,710648.4,710371.8,710838.4,710753.3,711277.3
361866.2,351614.9,710569.8,710630.2,710353.8,710819.8,710735.1,711259.2
361433.3,351257.1,710549,710609.6,710333,710799.4,710714.3,711238.4
361480.4,351306.5,710559.2,710619.7,710343.3,710809.9,710724.6,711248.4
361763.7,351550.8,710574.3,710634.8,710358.3,710824.9,710739.6,711263.8
361615.3,351425.2,710562.1,710622.6,710346.2,710812.7,710727.5,711251.6
361143.4,351031,710536.8,710597.5,710321.1,710787.4,710702.7,711226.6
361091.4,350996,710541.3,710602.1,710325.9,710792.1,710707.4,711231.5
361382.8,351245.9,710560.3,710620.9,710344.8,710811.2,710725.9,711250.5
361357.2,351220.3,710558.1,710618.6,710342.4,710808.6,710723.6,711248.1
360888.9,350826.3,710533.8,710594.2,710317.6,710783.8,710699.7,711223.9
360743.7,350715.1,710532.8,710593.4,710316.5,710783.1,710698.6,711222.8
361020.8,350955.8,710553.4,710613.9,710336.9,710804,710718.8,711242.9
361089.3,351010.4,710556.7,710617.1,710340.8,710807.5,710722.4,711246.9
360650.2,350637.3,710533.1,710593.3,710316.8,710783.6,710698.3,711222.6
360416.9,350451.4,710525.6,710585.8,710309.6,710775.9,710690.8,711215.2
360649.3,350657.4,710544.8,710604.8,710328.8,710794.9,710710.1,711234.3
360809.3,350791.3,710552.1,710611.9,710335.9,710802.4,710717.4,711241.8
360427.5,350467.4,710529.2,710589.4,710312.9,710780.1,710694.3,711218.9
360107.7,350207.5,710516.3,710576.6,710300,710767.3,710681.8,711206.1
360277.2,350360.8,710530.3,710590.7,710314.4,710781.2,710696,711220.5
360500.5,350550.3,710543.5,710603.5,710327.4,710794.2,710708.8,711233.3
360199.4,350292.4,710524.8,710584.8,710308.5,710775.1,710689.9,711214.9
359814.5,349972.7,710508,710568.2,710292.3,710758.6,710673.3,711198.2
359926.8,350076.5,710521.9,710581.9,710306.1,710772.6,710687.7,711212.1
360208.7,350317.8,710541.2,710601,710325.1,710791.3,710706.6,711230.9
359995.6,350134.1,710528.4,710588.3,710312.3,710778.2,710693.5,711217.6
359563.1,349775,710507.6,710567.6,710291.4,710757.5,710672.5,711196.9
359582.7,349798.8,710514.6,710574.3,710298.4,710764.5,710679.6,711204.4
359885.5,350057.3,710536.9,710596.9,710320.9,710787.2,710702.3,711226.8
359783.9,349966.7,710528.2,710588.3,710312.6,710778.4,710693.7,711217.9
359315.4,349573.8,710502.8,710562.9,710287.4,710753.6,710668.4,711192.7
359244.8,349526.5,710506,710566.3,710290.4,710757.3,710672.3,711196.3
359549.4,349792.5,710530.1,710590,710314.3,710780.9,710695.8,711220.2
359558.8,349801.2,710531.1,710590.7,710315.1,710781.8,710696.6,711221.2
359092.5,349408.5,710503.9,710563.5,710288.3,710754.7,710669,711194
358931.3,349281.6,710502,710562,710286.4,710752.9,710667.3,711192.3
359208.3,349523.1,710522.9,710583.1,710307.2,710774.1,710688.6,711212.9
359316,349612.9,710527.2,710586.9,710311.3,710777.9,710692.8,711217
358900.7,349263.3,710506.2,710566,710290.3,710757,710671.6,711196
358651.9,349063.5,710501.3,710560.9,710285.6,710751.8,710666.5,711190.9
358877.8,349263.4,710517.4,710577,710301.9,710767.9,710683.1,711207.3
359065.6,349418.5,710525.7,710585.3,710310.3,710776.5,710691.1,711215.4
358706,349112.6,710504.7,710564.4,710289.3,710755.2,710670.4,711194.4
358381.4,348847.3,710492.6,710551.7,710276.9,710742.7,710658.2,711182.2
358549.7,348998.7,710510.5,710569.5,710294.9,710760.8,710675.9,711200
358804.2,349214.9,710526.1,710585.1,710310.1,710776.2,710691,711215.6
358531.8,348979.4,710510.4,710569.1,710294.5,710760.6,710675.4,711200
358135.9,348648.4,710493.5,710552.5,710278.2,710744.2,710658.9,711183.4
358229.7,348734.9,710505.8,710564.7,710290.1,710756.6,710671,711195.2
358527.4,348988.3,710523.9,710582.8,710308.2,710774.9,710689.4,711213.9
358352.5,348836.4,710512.4,710571.2,710296.8,710763.5,710678.3,711202.6
357904.7,348461.1,710489.5,710548.4,710274.2,710740.6,710655.5,711179.7
357909.4,348472.8,710495.1,710554.2,710279.2,710745.6,710660.4,711184.8
358227.3,348742.8,710516.9,710575.7,710300.9,710767.4,710682,711206.7
358173.1,348694.2,710514.1,710573.1,710298.3,710764.3,710679.8,711204.2
357719.8,348311.6,710490.6,710550,710275,710741.3,710656.6,711180.9
357642.5,348257,710493.9,710553.1,710278.6,710744.9,710659.6,711184.4
357944.3,348520.3,710517.8,710576.1,710301.8,710768,710682.9,711207.8
357978.7,348546.9,710519.3,710577.9,710303.7,710769.9,710684.8,711209.1
357531.6,348169.3,710494.3,710553.3,710279.1,710745.1,710659.9,711184.2
357347.6,348025.1,710487.9,710547.1,710272.4,710738.8,710653.8,711178.3
357625.6,348269.5,710509.8,710568.8,710294.4,710760.6,710675.4,711200
357770.3,348389.9,710516.7,710575.8,710301.2,710767.3,710682.1,711206.6
357361.3,348042.2,710492.2,710551.1,710276.6,710742.9,710657.8,711182.6
357108.8,347839.8,710486.2,710544.8,710270.2,710736.6,710651.7,711176.2
357337.3,348040.7,710507.6,710566.8,710292.3,710758.5,710673.6,711197.9
357542,348206.5,710517.6,710576.8,710302.5,710768.9,710683.5,711208.3
357202.9,347913.3,710496.2,710555.4,710281.4,710747.6,710662.1,711186.4
356865.9,347637.8,710483.7,710542.3,710268.6,710734.4,710649.3,711173.4
357027.8,347783.7,710500.1,710558.9,710285,710751.2,710666,711190.3
357295,348008.7,710516.1,710575.1,710300.4,710766.9,710682.1,711206
357047.1,347792.3,710499.4,710558.3,710283.8,710750.4,710665.8,711189.4
356646.1,347455.9,710480.8,710539.1,710265.1,710731.3,710646.8,711170.8
356741.2,347543.1,710493.8,710552.8,710278.6,710744.6,710660,711184.2
357057.7,347808.6,710514.9,710573.6,710299.6,710765.7,710680.8,711205.2
356923.8,347687.9,710508.7,710567.1,710293.1,710759.3,710674.4,711199
356480.2,347312.5,710488.1,710546.7,710272.7,710738.9,710653.9,711178.6
356467.2,347308.7,710493.3,710551.7,710277.8,710744.2,710659.1,711183.8
356782.4,347578.8,710514.4,710572.4,710298.4,710765.2,710679.6,711204.3
356741.4,347537.7,710510.7,710568.5,710294.9,710761.8,710676.1,711200.6
356273.3,347138.4,710483.8,710541.3,710268.4,710734.2,710649.2,711173.8
356190.6,347082.4,710488.1,710546,710272.7,710739.3,710653.8,711178.8
356533.1,347385.8,710515.1,710572.8,710299.5,710766.1,710680.6,711205.6
356599.5,347437.7,710517.8,710575.9,710302.2,710768.8,710683.3,711208.3
356106.8,347009.2,710487.5,710545.6,710272.4,710738.9,710653.4,711178.1
355918.6,346857.3,710482.7,710540.7,710267.3,710733.9,710648.6,711173
356234.4,347140.8,710507.3,710564.6,710291.8,710758.6,710673.1,711197.9
356406.4,347287.8,710517.2,710574.6,710301.8,710768.4,710682.5,711207.6
355977.9,346913.1,710491.6,710549.4,710276.1,710743.1,710657,711181.9
355696.1,346676.7,710481,710538.6,710265.7,710732.5,710646.8,711171.6
355956.7,346907.6,710502.6,710560,710287.4,710754.1,710668.3,711192.9
356215.8,347131.4,710519.6,710576.8,710303.9,710770.3,710685.2,711209.8
355866.3,346822,710498.9,710556.1,710283.3,710749.5,710664.7,711189.1
355493.7,346503.4,710483.3,710540.2,710267.9,710733.9,710648.4,711173.4
355680.8,346675,710501.2,710558.8,710286.1,710752.3,710666.7,711191.7
356000.8,346952.1,710523,710580.3,710307.3,710773.7,710688.4,711213.3
355744.7,346724.7,710505.2,710562.1,710289.2,710755.8,710670.7,711195.3
355307.9,346347.8,710485.6,710542.8,710270.3,710736.8,710651.3,711175.9
355415,346451.1,710500.9,710557.8,710285.3,710752.3,710666.3,711190.9
355767.6,346762.7,710524,710580.7,710308.5,710774.6,710689.2,711214.3
355616.6,346627.1,710510.4,710566.6,710294.8,710760.6,710675.4,711200.4
355138.4,346213.9,710486,710542.3,710270.1,710736.8,710651.1,711175.6
355144.8,346230.2,710496.4,710553.3,710280.7,710747.6,710661.8,711186.6
355498.6,346539.3,710520.3,710576.8,710304.4,710771.1,710685.4,711210.1
