EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
416170.700,391878.000,750000.100,750000.100,750000.100,750000.100,750000.100,750000.100,0.000
413077.400,389147.600,750000.100,750000.100,750000.100,750000.100,750000.100,750000.100,0.000
410405.000,386804.000,750000.100,750000.100,750000.100,750000.100,750000.100,750000.100,0.000
408299.400,384969.800,750000.100,750000.100,750000.100,750000.100,750000.100,750000.100,0.000
406140.000,383077.100,750000.100,750000.100,750000.100,750000.100,750000.100,750000.100,0.000
403492.500,380736.800,750000.100,750000.100,750000.100,750000.100,750000.100,750000.100,0.000
401142.400,378673.400,750000.100,750000.100,750000.100,750000.100,750000.100,750000.100,0.000
399362.800,377124.500,750000.100,750000.100,750000.100,750000.100,750000.100,750000.100,0.000
397653.600,375635.800,750000.100,750000.100,750000.100,750000.100,750000.100,750000.100,0.000
395492.700,373732.800,750000.100,750000.100,750000.100,750000.100,750000.100,750000.100,0.000
393415.800,371908.600,750000.100,750000.100,750000.100,750000.100,750000.100,750000.100,0.000
391896.100,370587.200,750000.100,750000.100,750000.100,750000.100,750000.100,750000.100,0.000
390541.100,369413.400,750000.100,750000.100,750000.100,750000.100,750000.100,750000.100,0.000
388743.200,367835.300,750000.100,750000.100,750000.100,750000.100,750000.100,750000.100,0.000
386888.000,366209.600,750000.100,750000.100,750000.100,750000.100,750000.100,750000.100,0.000
385559.900,365062.800,750000.100,750000.100,750000.100,750000.100,750000.100,750000.100,0.000
384492.800,364148.800,749457.500,749519.100,749222.800,749719.900,749621.900,750000.100,0.000
383053.600,362892.700,747786.700,747848.100,747552.600,748048.400,747951.100,748503.300,0.000
381399.700,361445.000,746177.600,746239.100,745944.400,746439.100,746342.500,746893.500,0.000
380183.600,360393.500,744657.500,744718.900,744425.300,744918.600,744822.200,745372.700,0.000
379312.400,359650.500,743222.600,743283.800,742990.900,743483.300,743387.300,743936.800,0.000
378167.200,358656.800,741833.000,741894.300,741602.100,742093.300,741998.000,742546.100,0.000
376680.900,357356.500,740483.600,740545.000,740252.800,740742.800,740648.000,741195.400,0.000
375573.200,356404.000,739218.900,739280.100,738988.700,739477.800,739383.300,739929.900,0.000
374896.000,355837.200,738032.600,738094.300,737803.800,738291.600,738197.500,738742.900,0.000
374022.400,355085.700,736878.300,736939.600,736650.100,737136.700,737043.400,737587.700,0.000
372698.000,353926.400,735743.600,735804.800,735515.500,736001.600,735908.700,736451.900,0.000
371644.400,353016.500,734679.700,734740.400,734452.000,734937.100,734844.500,735387.600,0.000
371052.300,352523.200,733686.500,733747.400,733459.200,733944.000,733851.200,734393.900,0.000
370400.300,351975.000,732729.600,732791.200,732503.100,732987.300,732895.100,733436.300,0.000
369263.900,350983.200,731785.000,731846.100,731558.600,732042.100,731949.800,732490.400,0.000
368269.500,350126.100,730893.100,730954.800,730667.600,731150.300,731058.400,731598.200,0.000
367764.100,349710.700,730067.600,730129.100,729842.900,730324.600,730232.800,730772.500,0.000
367287.300,349310.100,729273.100,729334.100,729048.600,729529.600,729438.400,729977.200,0.000
366302.100,348445.200,728473.000,728533.900,728248.300,728729.100,728637.900,729176.400,0.000
365337.000,347606.400,727717.100,727778.300,727493.100,727973.100,727881.800,728419.800,0.000
364855.400,347208.100,727021.300,727082.400,726797.800,727277.300,727186.100,727723.800,0.000
364517.100,346932.600,726359.400,726420.600,726136.100,726615.400,726524.600,727061.700,0.000
363749.500,346265.100,725699.600,725760.800,725476.500,725955.300,725864.800,726401.100,0.000
362819.400,345452.700,725059.100,725120.400,724836.500,725315.100,725224.600,725760.400,0.000
362347.500,345058.900,724474.900,724535.900,724252.400,724730.300,724640.300,725175.600,0.000
362129.200,344894.500,723931.400,723991.900,723709.800,724186.800,724096.600,724631.200,0.000
361539.100,344385.200,723385.400,723445.800,723163.600,723640.100,723550.300,724084.600,0.000
360656.200,343609.900,722843.300,722903.600,722621.500,723097.800,723008.400,723542.400,0.000
360170.900,343202.800,722348.400,722408.900,722126.900,722602.800,722513.800,723046.900,0.000
359992.200,343070.700,721887.300,721947.900,721665.800,722141.200,722052.500,722585.400,0.000
359546.500,342694.600,721427.800,721488.100,721206.200,721681.400,721592.400,722125.300,0.000
358721.600,341976.000,720969.600,721030.300,720748.300,721223.300,721133.800,721666.900,0.000
358205.800,341539.900,720551.900,720612.500,720331.100,720805.400,720716.000,721249.300,0.000
358088.700,341465.700,720173.600,720234.300,719953.400,720427.500,720338.300,720871.300,0.000
357821.600,341252.900,719802.800,719863.800,719582.500,720056.500,719967.500,720499.900,0.000
357064.500,340593.500,719415.300,719476.700,719195.400,719668.900,719579.900,720112.100,0.000
356503.500,340114.400,719055.100,719116.300,718835.600,719308.800,719219.600,719751.700,0.000
356387.700,340035.800,718734.300,718795.800,718515.200,718988.100,718899.000,719430.700,0.000
356220.200,339910.000,718424.100,718485.400,718204.600,718677.800,718588.500,719120.400,0.000
355570.800,339345.400,718102.400,718163.600,717882.600,718355.900,718266.800,718798.500,0.000
354978.200,338836.100,717794.800,717855.900,717575.800,718048.200,717959.300,718490.500,0.000
354877.000,338774.200,717533.900,717595.000,717315.000,717786.900,717698.200,718229.300,0.000
354795.400,338723.300,717275.000,717335.900,717056.100,717527.900,717439.100,717970.200,0.000
354254.200,338253.900,717002.000,717062.900,716783.000,717254.900,717165.900,717697.200,0.000
353636.000,337721.100,716736.600,716797.900,716517.800,716989.800,716900.600,717431.800,0.000
353484.300,337611.300,716513.900,716575.300,716295.800,716767.100,716677.900,717209.300,0.000
353482.900,337634.400,716301.900,716363.100,716083.600,716554.900,716465.400,716996.700,0.000
353044.500,337256.800,716069.600,716130.600,715851.200,716322.200,716232.700,716763.800,0.000
352445.000,336741.500,715846.500,715907.600,715628.600,716099.800,716009.800,716540.900,0.000
352253.800,336594.100,715655.500,715716.600,715437.600,715908.600,715818.600,716349.800,0.000
352299.400,336653.800,715481.900,715542.700,715263.800,715734.600,715644.300,716175.700,0.000
351936.400,336340.200,715287.900,715348.300,715069.800,715540.100,715449.900,715981.300,0.000
351309.100,335793.800,715088.900,715149.400,714870.900,715341.400,715251.000,715782.400,0.000
351154.700,335682.000,714933.000,714993.400,714715.400,715185.600,715095.000,715626.700,0.000
351219.300,335763.400,714790.600,714851.400,714573.300,715043.700,714952.600,715484.200,0.000
351031.800,335613.400,714632.100,714692.300,714414.400,714884.400,714793.400,715324.800,0.000
350416.000,335071.700,714457.800,714518.200,714240.600,714709.900,714618.900,715150.400,0.000
350099.100,334808.700,714318.800,714379.300,714101.900,714570.900,714479.600,715011.700,0.000
350199.900,334924.800,714207.500,714267.800,713990.100,714459.500,714367.500,714900.100,0.000
350130.300,334877.300,714078.600,714139.100,713861.200,714330.500,714238.500,714771.400,0.000
349585.200,334400.300,713929.400,713990.100,713712.100,714181.800,714089.300,714622.300,0.000
349175.300,334051.100,713799.900,713860.700,713582.800,714052.300,713959.300,714492.400,0.000
349236.100,334127.100,713705.400,713766.500,713488.400,713957.500,713864.500,714398.200,0.000
349253.700,334157.300,713599.700,713661.000,713382.500,713851.600,713758.600,714292.300,0.000
348781.500,333745.300,713474.400,713535.500,713257.400,713726.900,713632.900,714166.800,0.000
348343.500,333370.900,713363.100,713423.800,713146.000,713615.400,713520.600,714055.300,0.000
348384.300,333434.200,713287.800,713348.700,713071.100,713540.100,713445.200,713980.200,0.000
348479.700,333537.000,713206.100,713266.800,712989.600,713458.900,713363.300,713898.800,0.000
348075.700,333180.400,713091.800,713152.300,712875.100,713344.200,713248.600,713784.200,0.000
347583.300,332750.800,712988.400,713048.900,712771.900,713240.600,713144.900,713680.600,0.000
347544.200,332734.700,712918.300,712978.900,712701.900,713170.400,713074.300,713610.100,0.000
347710.800,332907.900,712860.400,712921.000,712643.800,713112.700,713015.800,713552.300,0.000
347462.200,332696.200,712778.300,712838.600,712561.400,713030.300,712930.900,713469.600,0.000
346964.700,332259.000,712687.900,712748.400,712471.300,712939.900,712836.300,713378.100,0.000
346828.600,332151.000,712617.800,712678.400,712401.400,712870.100,712762.400,713307.100,0.000
346989.300,332310.200,712565.800,712626.800,712349.800,712818.300,712707.300,713254.800,0.000
346823.200,332170.400,712495.100,712555.700,712278.900,712747.600,712632.000,713182.900,0.000
346311.400,331721.100,712411.800,712472.600,712195.800,712664.700,712544.100,713098.400,0.000
346121.100,331564.700,712351.500,712412.100,712136.000,712604.400,712479.300,713036.900,0.000
346306.900,331748.300,712318.300,712379.400,712103.100,712570.900,712442.400,713002.700,0.000
346292.600,331750.100,712274.300,712335.200,712058.900,712526.900,712394.200,712957.800,0.000
345773.700,331291.000,712191.300,712252.100,711976.300,712444.100,712306.100,712873.600,0.000
345477.500,331036.900,712125.100,712185.400,711909.600,712377.800,712234.600,712806.100,0.000
345646.200,331209.200,712097.600,712157.900,711882.000,712350.400,712203.100,712778.100,0.000
345709.700,331277.800,712061.600,712121.500,711846.100,712314.600,712162.600,712741.400,0.000
345259.100,330878.700,711993.400,712053.400,711778.100,712246.500,712088.500,712671.600,0.000
344928.800,330594.500,711943.000,712002.700,711727.300,712195.200,712031.900,712619.300,0.000
345028.500,330696.900,711913.800,711973.600,711698.400,712165.900,711997.800,712589.300,0.000
345157.100,330827.700,711886.400,711946.300,711671.000,712138.700,711964.900,712561.100,0.000
344756.400,330474.200,711823.600,711883.500,711607.900,712075.900,711895.800,712497.000,0.000
344360.200,330130.700,711769.500,711829.600,711554.700,712022.600,711834.900,712441.900,0.000
344445.700,330222.800,711753.100,711813.100,711538.100,712006.300,711812.200,712424.200,0.000
344654.300,330425.800,711742.100,711802.100,711526.700,711994.900,711795.100,712412.600,0.000
344363.800,330162.600,711698.700,711758.900,711483.400,711951.100,711742.800,712367.800,0.000
343917.700,329767.700,711646.800,711707.100,711432.000,711899.200,711677.500,712314.600,0.000
343899.100,329767.200,711619.400,711679.300,711404.800,711872.200,711591.100,712285.500,0.000
344091.600,329950.100,711599.400,711659.400,711385.800,711853.300,710909.200,712258.800,0.000
343917.300,329804.200,711566.100,711626.300,711352.400,711819.900,708979.600,712219.100,0.000
343465.500,329410.300,711520.200,711580.200,711306.100,711773.800,706380.900,712169.900,0.000
343421.400,329383.600,711510.400,711570.500,711297.000,711764.300,704209.700,712158.400,0.000
343618.900,329565.800,711495.700,711556.100,711282.900,711750.500,702458.100,712143.100,0.000
343503.700,329466.800,711459.900,711520.100,711246.800,711714.400,700510.100,712106.100,0.000
343037.100,329051.200,711415.100,711475.600,711201.900,711669.600,698176.400,712059.800,0.000
342913.400,328955.200,711401.100,711461.300,711187.700,711655.300,696143.700,712044.400,0.000
343131.900,329164.000,711396.400,711456.600,711182.800,711650.400,694519.500,712038.900,0.000
343139.400,329177.500,711375.800,711435.900,711162.600,711630.300,692778.100,712017.900,0.000
342680.800,328766.100,711330.600,711390.400,711117.500,711585.100,690542.500,711972.200,0.000
342447.300,328566.000,711306.400,711366.500,711093.300,711560.900,688459.100,711947.400,0.000
342661.800,328775.500,711312.200,711372.800,711099.900,711567.600,686872.400,711950.600,0.000
342779.100,328888.300,711305.300,711365.700,711093.000,711560.600,685294.300,711941.300,0.000
342350.000,328501.700,711259.900,711319.800,711047.000,711514.600,683406.400,711900.100,0.000
341978.900,328170.200,711218.000,711277.900,711005.100,711472.500,681581.800,711857.900,0.000
342120.400,328311.600,711218.600,711278.900,711005.600,711473.100,680289.900,711858.500,0.000
342310.400,328492.800,711219.700,711279.700,711006.400,711473.600,679130.900,711859.600,0.000
341998.600,328218.100,711190.900,711250.900,710977.800,711445.300,677477.800,711831.200,0.000
341615.100,327882.000,711157.500,711217.800,710944.600,711411.800,675662.300,711797.900,0.000
341682.100,327953.000,711154.400,711214.100,710941.200,711408.800,674299.100,711794.800,0.000
341879.700,328134.300,711150.400,711210.600,710937.800,711404.400,673151.300,711791.100,0.000
341662.600,327943.800,711128.400,711188.800,710915.600,711382.300,671616.500,711769.100,0.000
341249.400,327578.900,711100.700,711160.500,710887.800,711354.900,669811.400,711741.200,0.000
341229.000,327568.100,711089.500,711149.100,710876.400,711343.600,668377.400,711729.800,0.000
341482.000,327807.000,711098.200,711158.300,710885.400,711352.700,667299.400,711738.900,0.000
341360.900,327701.400,711083.600,711143.900,710871.200,711337.900,665899.700,711724.600,0.000
340918.900,327310.100,711052.200,711112.300,710839.700,711306.300,664106.700,711693.300,0.000
340847.800,327260.800,711043.400,711103.600,710831.100,711297.900,662631.200,711684.800,0.000
341077.200,327480.500,711047.800,711107.800,710835.300,711302.000,661535.100,711689.500,0.000
341028.400,327438.600,711034.600,711094.300,710821.700,711288.800,660238.000,711675.900,0.000
340570.700,327028.200,710996.900,711056.700,710784.300,711251.300,658469.100,711638.700,0.000
340417.200,326904.500,710988.600,711048.600,710776.300,711242.900,656940.000,711630.600,0.000
340670.800,327145.600,711008.100,711068.300,710795.800,711262.400,655879.200,711650.300,0.000
340731.100,327204.600,711001.300,711061.600,710788.400,711255.800,654704.500,711643.800,0.000
340319.900,326833.100,710970.100,711029.900,710757.400,711224.500,653023.500,711612.800,0.000
340105.200,326649.600,710962.900,711022.700,710750.300,711217.200,651461.600,711605.800,0.000
340262.600,326798.100,710962.900,711022.500,710750.300,711217.300,650312.900,711605.400,0.000
340405.200,326930.000,710963.800,711023.700,710751.400,711218.100,649237.500,711606.800,0.000
340053.900,326612.500,710938.200,710997.900,710725.900,711192.700,647660.600,711581.600,0.000
339752.500,326350.500,710923.000,710983.400,710711.100,711177.600,646047.800,711566.600,0.000
339910.000,326506.600,710937.300,710997.300,710724.700,711191.300,644912.800,711580.700,0.000
340155.800,326740.800,710955.000,711014.800,710742.400,711209.500,643959.100,711598.600,0.000
339825.900,326439.800,710917.100,710976.900,710704.800,711171.800,642438.600,711561.200,0.000
339426.800,326083.200,710888.400,710948.100,710676.300,711143.100,640772.800,711532.900,0.000
339523.600,326186.400,710900.800,710960.600,710688.300,711155.400,639596.600,711545.400,0.000
339779.100,326422.800,710913.600,710973.600,710700.900,711168.300,638660.300,711558.300,0.000
339594.700,326256.700,710898.800,710958.900,710686.300,711153.300,637325.800,711543.800,0.000
339174.200,325876.800,710870.600,710930.400,710658.000,711125.200,635673.700,711515.400,0.000
339191.400,325900.900,710877.600,710937.100,710664.700,711132.100,634427.300,711522.600,0.000
339443.100,326133.300,710887.200,710947.100,710674.600,711141.700,633496.400,711532.600,0.000
339355.600,326055.700,710875.400,710935.400,710662.900,711130.200,632285.600,711521.400,0.000
338920.800,325669.300,710851.400,710911.100,710639.100,711106.200,630667.800,711497.600,0.000
338825.700,325589.800,710846.200,710905.300,710633.700,711100.800,629331.000,711492.000,0.000
339096.400,325841.400,710863.800,710923.100,710651.300,711118.400,628429.300,711509.900,0.000
339130.700,325879.200,710864.100,710923.600,710651.800,711118.900,627364.900,711510.400,0.000
338694.200,325485.200,710834.100,710893.400,710621.800,711088.800,625783.300,711480.600,0.000
338518.200,325333.200,710824.300,710883.800,710611.400,711078.600,624389.200,711471.100,0.000
338769.300,325568.100,710842.800,710902.100,710630.000,711097.000,623480.700,711489.900,0.000
338904.700,325693.400,710852.500,710911.900,710640.100,711106.800,622538.100,711499.800,0.000
338504.400,325326.300,710823.100,710882.900,710611.100,711077.800,621038.500,711471.100,0.000
338254.400,325110.000,710813.900,710873.100,710601.600,711068.700,619610.900,711461.800,0.000
338452.300,325301.200,710831.800,710890.900,710619.500,711086.400,618661.600,711479.700,0.000
338627.000,325466.500,710836.600,710895.800,710624.200,711091.600,617768.700,711484.500,0.000
338294.500,325165.300,710812.300,710871.300,710599.400,711066.600,616372.400,711460.200,0.000
337977.000,324886.400,710796.900,710856.100,710584.300,711051.400,614904.200,711445.500,0.000
338104.900,325010.600,710806.100,710864.900,710593.600,711060.000,613888.600,711454.400,0.000
338349.600,325235.700,710821.800,710880.900,710609.300,711075.600,613078.600,711470.200,0.000
338103.400,325010.600,710803.500,710862.200,710590.500,711057.100,611802.100,711451.900,0.000
337740.200,324689.000,710787.600,710846.200,710574.800,711041.100,610324.500,711436.100,0.000
337837.000,324788.700,710806.300,710864.900,710593.600,711059.800,609297.300,711455.100,0.000
338096.800,325023.500,710820.400,710878.900,710607.300,711074.600,608512.900,711469.600,0.000
337920.400,324858.600,710801.100,710859.700,710587.800,711055.200,607337.300,711450.500,0.000
337508.100,324489.800,710777.400,710836.300,710564.300,711031.300,605851.900,711426.800,0.000
337503.800,324495.900,710783.300,710842.200,710570.300,711037.300,604735.400,711433.100,0.000
337804.100,324774.000,710807.100,710865.600,710593.800,711060.800,603996.400,711456.900,0.000
337757.800,324731.000,710802.100,710860.100,710588.600,711055.400,602976.000,711451.900,0.000
337314.800,324330.000,710771.200,710829.700,710558.300,711025.500,601502.100,711421.300,0.000
337229.800,324264.300,710773.500,710832.400,710561.400,711028.200,600321.100,711424.400,0.000
337507.900,324523.600,710793.900,710852.600,710581.900,711048.200,599567.500,711445.100,0.000
337572.500,324584.000,710797.400,710856.100,710585.100,711051.600,598677.300,711448.600,0.000
337161.800,324212.900,710773.500,710831.900,710560.600,711027.600,597271.200,711424.800,0.000
336971.300,324043.900,710765.700,710823.900,710552.700,711019.600,596012.900,711416.800,0.000
337212.400,324269.700,710782.900,710841.600,710570.500,711037.200,595226.200,711434.600,0.000
337371.300,324416.700,710794.700,710853.400,710581.900,711048.900,594442.000,711446.800,0.000
336992.400,324070.100,710769.100,710827.400,710555.800,711022.900,593103.700,711421.100,0.000
336722.400,323829.500,710755.800,710814.200,710542.900,711009.600,591791.600,711407.700,0.000
336918.900,324017.300,710774.300,710832.200,710561.400,711028.200,590969.000,711426.400,0.000
337138.300,324216.600,710787.800,710845.900,710574.900,711041.900,590254.200,711440.300,0.000
336842.300,323943.300,710767.600,710826.000,710554.800,711021.600,589033.100,711420.300,0.000
336520.500,323656.600,710752.500,710810.600,710539.900,711006.400,587699.900,711405.800,0.000
336653.000,323786.000,710768.500,710826.800,710555.600,711022.400,586822.400,711422.000,0.000
336899.900,324011.300,710782.200,710840.900,710569.900,711037.000,586148.100,711435.600,0.000
336696.800,323828.300,710768.400,710826.600,710556.000,711022.700,585044.900,711421.800,0.000
336306.300,323479.900,710745.300,710802.800,710532.200,710999.300,583673.000,711398.500,0.000
336353.000,323530.800,710752.900,710810.800,710540.200,711006.900,582721.000,711406.400,0.000
336650.300,323804.200,710776.300,710834.300,710563.700,711030.200,582099.400,711430.300,0.000
336537.600,323699.500,710765.300,710823.500,710552.600,711019.500,581117.800,711419.400,0.000
336127.200,323332.600,710744.000,710802.100,710531.300,710998.100,579765.600,711398.100,0.000
336103.400,323320.400,710750.400,710807.900,710537.600,711004.000,578757.100,711404.300,0.000
336389.800,323583.800,710769.300,710827.400,710556.300,711023.300,578127.800,711423.700,0.000
336379.700,323575.600,710768.600,710826.400,710555.600,711022.700,577271.300,711423.200,0.000
335982.300,323220.000,710747.800,710804.900,710534.400,711001.500,575963.100,711402.300,0.000
335850.400,323106.500,710743.100,710799.800,710529.700,710996.600,574863.800,711397.500,0.000
336123.800,323357.200,710764.800,710821.600,710551.500,711018.300,574228.400,711419.300,0.000
336213.100,323438.500,710767.900,710825.000,710554.700,711021.300,573476.700,711422.400,0.000
335817.600,323079.600,710742.500,710799.600,710529.100,710996.000,572209.600,711397.300,0.000
335611.900,322897.700,710733.000,710790.000,710519.800,710986.900,571052.100,711388.400,0.000
335867.400,323135.400,710757.300,710814.400,710543.800,711010.900,570393.800,711412.800,0.000
336063.300,323314.300,710775.100,710832.100,710561.800,711028.600,569764.300,711430.700,0.000
335698.700,322980.700,710745.800,710802.900,710532.600,710999.600,568558.300,711401.700,0.000
335417.700,322732.200,710731.600,710788.800,710518.600,710985.400,567356.300,711387.800,0.000
335595.500,322900.400,710745.400,710802.500,710532.100,710999.000,566630.500,711401.400,0.000
335834.300,323118.300,710760.600,710817.900,710547.700,711014.600,566048.900,711416.800,0.000
335571.400,322875.300,710746.400,710803.900,710533.500,711000.400,564972.900,711402.900,0.000
335243.400,322583.600,710731.800,710788.800,710518.800,710985.700,563746.400,711388.400,0.000
335354.100,322693.100,710743.400,710800.400,710530.400,710997.300,562959.800,711400.100,0.000
335624.100,322939.200,710760.400,710817.100,710547.500,711013.900,562414.600,711417.300,0.000
335453.200,322780.100,710751.400,710807.900,710538.600,711004.600,561458.400,711408.400,0.000
335075.600,322441.100,710732.100,710788.400,710519.000,710985.400,560216.200,711389.400,0.000
335116.600,322484.800,710739.400,710795.900,710526.400,710992.800,559367.100,711396.500,0.000
335415.400,322757.800,710759.500,710816.200,710546.800,711012.900,558855.100,711417.300,0.000
335328.800,322671.800,710751.600,710808.300,710538.800,711005.100,558006.300,711409.200,0.000
334918.300,322298.300,710727.900,710784.400,710514.900,710981.500,556758.400,711385.300,0.000
334896.200,322289.100,710736.100,710792.800,710523.400,710989.800,555862.300,711394.200,0.000
335179.400,322553.800,710754.200,710811.000,710541.500,711007.700,555343.600,711412.500,0.000
335177.700,322547.800,710752.300,710808.800,710539.400,711005.800,554600.600,711410.800,0.000
334767.400,322169.400,710730.400,710786.300,710517.100,710983.900,553382.400,711388.800,0.000
334679.600,322100.900,710737.100,710793.200,710524.100,710990.400,552429.600,711396.000,0.000
334980.500,322387.500,710760.600,710816.300,710547.300,711013.900,551936.700,711419.100,0.000
335061.600,322462.500,710758.700,710814.200,710545.600,711011.900,551302.100,711417.100,0.000
334636.800,322061.900,710733.300,710788.800,710519.600,710986.100,550103.800,711391.900,0.000
334431.700,321876.400,710728.100,710783.600,710514.800,710980.800,549041.400,711387.100,0.000
334704.800,322138.700,710749.800,710805.300,710536.800,711002.600,548514.900,711408.900,0.000
334907.500,322328.800,710763.000,710818.800,710549.800,711016.200,548008.100,711422.200,0.000
334551.400,321994.000,710742.900,710798.200,710529.400,710996.100,546906.900,711402.100,0.000
334251.300,321718.600,710727.100,710782.000,710513.600,710980.400,545771.400,711386.500,0.000
334451.800,321912.900,710743.800,710798.800,710530.500,710997.300,545172.900,711403.300,0.000
334722.200,322167.700,710763.500,710818.800,710550.400,711016.800,544743.100,711423.300,0.000
334439.700,321899.200,710746.100,710801.300,710532.600,710999.200,543753.400,711405.900,0.000
334083.900,321576.600,710727.500,710782.400,710514.000,710981.100,542580.900,711387.300,0.000
334221.900,321716.200,710741.600,710796.900,710528.600,710995.200,541914.600,711401.900,0.000
334541.000,322019.700,710765.100,710820.100,710552.000,711018.100,541533.400,711425.400,0.000
334363.200,321852.900,710754.800,710809.600,710541.400,711007.700,540677.600,711415.300,0.000
333934.000,321455.100,710728.800,710783.800,710515.600,710982.300,539466.100,711390.300,0.000
