Real Time,Elapsed Time,Event
1745259118.27029,0.000,Start Trial 13 - Left
1745259120.2719843,2.002,Start Flashing - Left
1745259120.2719843,2.002,Flash [Forward]
1745259120.6744802,2.404,Flash [Right]
1745259121.076914,2.807,Flash [Forward]
1745259121.4787343,3.208,Flash [Right]
1745259121.881654,3.611,Flash [Backward]
1745259122.283368,4.013,Flash [Forward]
1745259122.6858373,4.416,Flash [Left]
1745259123.0883603,4.818,Flash [Right]
1745259123.4909995,5.221,Flash [Right]
1745259123.8930612,5.623,Flash [Left]
1745259124.2950878,6.025,Flash [Backward]
1745259124.6971955,6.427,Flash [Backward]
1745259125.0995543,6.829,Flash [Backward]
1745259125.5021286,7.232,Flash [Right]
1745259125.904306,7.634,Flash [Right]
1745259126.3062515,8.036,Flash [Right]
1745259126.708925,8.439,Flash [Forward]
1745259127.1115506,8.841,Flash [Left]
1745259127.513832,9.244,Flash [Left]
1745259127.9162123,9.646,Flash [Forward]
1745259128.3186092,10.048,Flash [Backward]
1745259128.7205312,10.450,Flash [Right]
1745259129.122854,10.853,Flash [Backward]
1745259129.5258312,11.256,Flash [Backward]
1745259129.9273427,11.657,Flash [Backward]
1745259130.329219,12.059,End Flashing - Left
1745259140.3300452,22.060,Baseline - Left
1745259140.3300452,22.060,End Trial 13 - Left
