Real Time,Elapsed Time,Event
1745258875.6034036,0.000,Start Trial 2 - Backward
1745258877.6055224,2.002,Start Flashing - Backward
1745258877.606032,2.003,Flash [Right]
1745258878.007944,2.405,Flash [Forward]
1745258878.4109077,2.808,Flash [Right]
1745258878.8127015,3.209,Flash [Right]
1745258879.2152283,3.612,Flash [Left]
1745258879.61671,4.013,Flash [Right]
1745258880.0194314,4.416,Flash [Backward]
1745258880.4210703,4.818,Flash [Left]
1745258880.8236609,5.220,Flash [Forward]
1745258881.2263527,5.623,Flash [Forward]
1745258881.6281035,6.025,Flash [Right]
1745258882.0303187,6.427,Flash [Right]
1745258882.4322584,6.829,Flash [Right]
1745258882.8342006,7.231,Flash [Forward]
1745258883.236784,7.633,Flash [Left]
1745258883.639432,8.036,Flash [Backward]
1745258884.042118,8.439,Flash [Right]
1745258884.4436727,8.840,Flash [Backward]
1745258884.8459084,9.243,Flash [Left]
1745258885.2490613,9.646,Flash [Backward]
1745258885.6511219,10.048,Flash [Backward]
1745258886.0532668,10.450,Flash [Right]
1745258886.45591,10.853,Flash [Forward]
1745258886.8578527,11.254,Flash [Right]
1745258887.2601075,11.657,Flash [Right]
1745258887.6618938,12.058,End Flashing - Backward
1745258897.6628437,22.059,Baseline - Backward
1745258897.6628437,22.059,End Trial 2 - Backward
