Real Time,Elapsed Time,Event
1745259052.0827222,0.000,Start Trial 10 - Right
1745259054.085569,2.003,Start Flashing - Right
1745259054.0860858,2.003,Flash [Right]
1745259054.4885194,2.406,Flash [Right]
1745259054.8904974,2.808,Flash [Right]
1745259055.2925835,3.210,Flash [Left]
1745259055.6947286,3.612,Flash [Forward]
1745259056.097803,4.015,Flash [Left]
1745259056.4997258,4.417,Flash [Right]
1745259056.9019935,4.819,Flash [Backward]
1745259057.304919,5.222,Flash [Forward]
1745259057.7063906,5.624,Flash [Right]
1745259058.1096442,6.027,Flash [Left]
1745259058.5118158,6.429,Flash [Backward]
1745259058.9143171,6.832,Flash [Left]
1745259059.316124,7.233,Flash [Backward]
1745259059.7188005,7.636,Flash [Right]
1745259060.1205952,8.038,Flash [Backward]
1745259060.522957,8.440,Flash [Forward]
1745259060.925312,8.843,Flash [Left]
1745259061.3275893,9.245,Flash [Backward]
1745259061.730574,9.648,Flash [Forward]
1745259062.13185,10.049,Flash [Right]
1745259062.5345314,10.452,Flash [Right]
1745259062.9365678,10.854,Flash [Right]
1745259063.3388708,11.256,Flash [Right]
1745259063.7418547,11.659,Flash [Left]
1745259064.1434171,12.061,End Flashing - Right
1745259074.1444182,22.062,Baseline - Right
1745259074.1444182,22.062,End Trial 10 - Right
