Real Time,Elapsed Time,Event
1745446290.5551627,0.000,Start Trial 5 - Forward
1745446292.5579515,2.003,Start Flashing - Forward
1745446292.5591204,2.004,Flash [Backward]
1745446292.9614298,2.406,Flash [Left]
1745446293.3630202,2.808,Flash [Backward]
1745446293.765524,3.210,Flash [Backward]
1745446294.1684275,3.613,Flash [Right]
1745446294.5700524,4.015,Flash [Right]
1745446294.972142,4.417,Flash [Left]
1745446295.3745422,4.819,Flash [Right]
1745446295.776772,5.222,Flash [Right]
1745446296.179586,5.624,Flash [Left]
1745446296.5811095,6.026,Flash [Left]
1745446296.9844925,6.429,Flash [Right]
1745446297.3865583,6.831,Flash [Backward]
1745446297.7884285,7.233,Flash [Backward]
1745446298.1911757,7.636,Flash [Backward]
1745446298.5926764,8.038,Flash [Backward]
1745446298.9950283,8.440,Flash [Backward]
1745446299.3975189,8.842,Flash [Backward]
1745446299.7993548,9.244,Flash [Forward]
1745446300.2012866,9.646,Flash [Forward]
1745446300.6038127,10.049,Flash [Forward]
1745446301.0056963,10.451,Flash [Left]
1745446301.4078047,10.853,Flash [Forward]
1745446301.8102725,11.255,Flash [Backward]
1745446302.2123728,11.657,Flash [Backward]
1745446302.6145012,12.059,End Flashing - Forward
1745446312.615471,22.060,Baseline - Forward
1745446312.615471,22.060,End Trial 5 - Forward
