Real Time,Elapsed Time,Event
1745449095.5555825,0.000,Start Trial 6 - Left
1745449097.5583591,2.003,Start Flashing - Left
1745449097.5583591,2.003,Flash [Backward]
1745449097.9608233,2.405,Flash [Backward]
1745449098.363526,2.808,Flash [Forward]
1745449098.7653158,3.210,Flash [Left]
1745449099.1676407,3.612,Flash [Right]
1745449099.5700939,4.015,Flash [Forward]
1745449099.9716065,4.416,Flash [Forward]
1745449100.37387,4.818,Flash [Forward]
1745449100.7772648,5.222,Flash [Backward]
1745449101.1787004,5.623,Flash [Right]
1745449101.5806642,6.025,Flash [Left]
1745449101.9833198,6.428,Flash [Forward]
1745449102.3852775,6.830,Flash [Backward]
1745449102.7870376,7.231,Flash [Backward]
1745449103.1898372,7.634,Flash [Forward]
1745449103.591518,8.036,Flash [Forward]
1745449103.9937837,8.438,Flash [Backward]
1745449104.3962727,8.841,Flash [Left]
1745449104.7991548,9.244,Flash [Left]
1745449105.2014663,9.646,Flash [Right]
1745449105.604068,10.048,Flash [Forward]
1745449106.005537,10.450,Flash [Backward]
1745449106.4082127,10.853,Flash [Left]
1745449106.8102348,11.255,Flash [Backward]
1745449107.2129066,11.657,Flash [Backward]
1745449107.6144176,12.059,End Flashing - Left
1745449117.6153853,22.060,Baseline - Left
1745449117.6153853,22.060,End Trial 6 - Left
