Real Time,Elapsed Time,Event
1745449073.4952557,0.000,Start Trial 5 - Left
1745449075.497563,2.002,Start Flashing - Left
1745449075.497563,2.002,Flash [Right]
1745449075.8999255,2.405,Flash [Forward]
1745449076.301916,2.807,Flash [Right]
1745449076.7034333,3.208,Flash [Backward]
1745449077.1057467,3.610,Flash [Right]
1745449077.507977,4.013,Flash [Backward]
1745449077.9103124,4.415,Flash [Backward]
1745449078.3129642,4.818,Flash [Right]
1745449078.7148645,5.220,Flash [Backward]
1745449079.1171148,5.622,Flash [Left]
1745449079.5202386,6.025,Flash [Left]
1745449079.9229186,6.428,Flash [Forward]
1745449080.324504,6.829,Flash [Backward]
1745449080.7269747,7.232,Flash [Forward]
1745449081.1293528,7.634,Flash [Right]
1745449081.531521,8.036,Flash [Backward]
1745449081.9342842,8.439,Flash [Forward]
1745449082.3357298,8.840,Flash [Left]
1745449082.7389889,9.244,Flash [Right]
1745449083.1403558,9.645,Flash [Backward]
1745449083.5431306,10.048,Flash [Forward]
1745449083.9451113,10.450,Flash [Backward]
1745449084.3471074,10.852,Flash [Forward]
1745449084.7496815,11.254,Flash [Left]
1745449085.152975,11.658,Flash [Left]
1745449085.5545442,12.059,End Flashing - Left
1745449095.5555825,22.060,Baseline - Left
1745449095.5555825,22.060,End Trial 5 - Left
