Real Time,Elapsed Time,Event
1745449139.6740599,0.000,Start Trial 8 - Backward
1745449141.6767228,2.003,Start Flashing - Backward
1745449141.6767228,2.003,Flash [Backward]
1745449142.0788195,2.405,Flash [Backward]
1745449142.4820223,2.808,Flash [Left]
1745449142.884099,3.210,Flash [Backward]
1745449143.286517,3.612,Flash [Backward]
1745449143.6881268,4.014,Flash [Right]
1745449144.0901816,4.416,Flash [Right]
1745449144.4930959,4.819,Flash [Left]
1745449144.8951058,5.221,Flash [Backward]
1745449145.2970319,5.623,Flash [Backward]
1745449145.699149,6.025,Flash [Forward]
1745449146.1018767,6.428,Flash [Backward]
1745449146.5041027,6.830,Flash [Right]
1745449146.9061737,7.232,Flash [Right]
1745449147.3083935,7.634,Flash [Backward]
1745449147.7110696,8.037,Flash [Left]
1745449148.1136408,8.440,Flash [Backward]
1745449148.5165083,8.842,Flash [Forward]
1745449148.919058,9.245,Flash [Backward]
1745449149.3209074,9.647,Flash [Forward]
1745449149.7226264,10.049,Flash [Backward]
1745449150.1249585,10.451,Flash [Left]
1745449150.527195,10.853,Flash [Right]
1745449150.930111,11.256,Flash [Forward]
1745449151.3319123,11.658,Flash [Right]
1745449151.7337532,12.060,End Flashing - Backward
1745449161.7342722,22.060,Baseline - Backward
1745449161.7342722,22.060,End Trial 8 - Backward
