Real Time,Elapsed Time,Event
1745449029.3751218,0.000,Start Trial 3 - Backward
1745449031.3779194,2.003,Start Flashing - Backward
1745449031.3784387,2.003,Flash [Forward]
1745449031.7801476,2.405,Flash [Left]
1745449032.1832492,2.808,Flash [Left]
1745449032.5850978,3.210,Flash [Forward]
1745449032.98724,3.612,Flash [Backward]
1745449033.3895068,4.014,Flash [Forward]
1745449033.7921238,4.417,Flash [Right]
1745449034.1944575,4.819,Flash [Backward]
1745449034.5965006,5.221,Flash [Left]
1745449034.9994764,5.624,Flash [Right]
1745449035.4014273,6.026,Flash [Backward]
1745449035.803518,6.428,Flash [Forward]
1745449036.205825,6.831,Flash [Right]
1745449036.608314,7.233,Flash [Forward]
1745449037.0100002,7.635,Flash [Left]
1745449037.412286,8.037,Flash [Backward]
1745449037.8145628,8.439,Flash [Right]
1745449038.2174416,8.842,Flash [Forward]
1745449038.6191516,9.244,Flash [Left]
1745449039.02118,9.646,Flash [Forward]
1745449039.4231334,10.048,Flash [Left]
1745449039.8248076,10.450,Flash [Right]
1745449040.2270713,10.852,Flash [Forward]
1745449040.6291995,11.254,Flash [Right]
1745449041.0314074,11.656,Flash [Left]
1745449041.4337025,12.059,End Flashing - Backward
1745449051.4344313,22.059,Baseline - Backward
1745449051.4344313,22.059,End Trial 3 - Backward
