Real Time,Elapsed Time,Event
1745259030.0226886,0.000,Start Trial 9 - Backward
1745259032.0247428,2.002,Start Flashing - Backward
1745259032.0252604,2.003,Flash [Left]
1745259032.4273794,2.405,Flash [Backward]
1745259032.8296874,2.807,Flash [Backward]
1745259033.232043,3.209,Flash [Forward]
1745259033.6336246,3.611,Flash [Left]
1745259034.0361853,4.013,Flash [Forward]
1745259034.4385026,4.416,Flash [Forward]
1745259034.8398614,4.817,Flash [Left]
1745259035.242364,5.220,Flash [Backward]
1745259035.6441896,5.622,Flash [Backward]
1745259036.046705,6.024,Flash [Backward]
1745259036.4492881,6.427,Flash [Right]
1745259036.8511071,6.828,Flash [Left]
1745259037.2543337,7.232,Flash [Left]
1745259037.6564548,7.634,Flash [Backward]
1745259038.057943,8.035,Flash [Forward]
1745259038.4607012,8.438,Flash [Left]
1745259038.8623352,8.840,Flash [Right]
1745259039.265179,9.242,Flash [Left]
1745259039.6682992,9.646,Flash [Forward]
1745259040.0704734,10.048,Flash [Backward]
1745259040.4720223,10.449,Flash [Left]
1745259040.8744392,10.852,Flash [Left]
1745259041.2769208,11.254,Flash [Right]
1745259041.679343,11.657,Flash [Left]
1745259042.0819042,12.059,End Flashing - Backward
1745259052.0827222,22.060,Baseline - Backward
1745259052.0827222,22.060,End Trial 9 - Backward
