Real Time,Elapsed Time,Event
1745258941.7836134,0.000,Start Trial 5 - Backward
1745258943.7859862,2.002,Start Flashing - Backward
1745258943.7859862,2.002,Flash [Forward]
1745258944.1882935,2.405,Flash [Left]
1745258944.590544,2.807,Flash [Left]
1745258944.9934423,3.210,Flash [Backward]
1745258945.3952863,3.612,Flash [Right]
1745258945.7975743,4.014,Flash [Left]
1745258946.1999447,4.416,Flash [Backward]
1745258946.6024206,4.819,Flash [Forward]
1745258947.0049098,5.221,Flash [Forward]
1745258947.4070334,5.623,Flash [Right]
1745258947.8090909,6.025,Flash [Right]
1745258948.2119884,6.428,Flash [Right]
1745258948.6136808,6.830,Flash [Left]
1745258949.0160587,7.232,Flash [Backward]
1745258949.4187915,7.635,Flash [Right]
1745258949.820768,8.037,Flash [Forward]
1745258950.2229757,8.439,Flash [Left]
1745258950.6250033,8.841,Flash [Right]
1745258951.0270233,9.243,Flash [Backward]
1745258951.4294636,9.646,Flash [Right]
1745258951.8323474,10.049,Flash [Left]
1745258952.234081,10.450,Flash [Left]
1745258952.6359267,10.852,Flash [Left]
1745258953.0378947,11.254,Flash [Backward]
1745258953.4398506,11.656,Flash [Right]
1745258953.8417618,12.058,End Flashing - Backward
1745258963.8426127,22.059,Baseline - Backward
1745258963.8426127,22.059,End Trial 5 - Backward
