Real Time,Elapsed Time,Event
1745258897.6638474,0.000,Start Trial 3 - Forward
1745258899.6658058,2.002,Start Flashing - Forward
1745258899.6658058,2.002,Flash [Forward]
1745258900.0685208,2.405,Flash [Right]
1745258900.4709787,2.807,Flash [Left]
1745258900.872828,3.209,Flash [Left]
1745258901.2748663,3.611,Flash [Left]
1745258901.677959,4.014,Flash [Left]
1745258902.0790644,4.415,Flash [Backward]
1745258902.4822028,4.818,Flash [Left]
1745258902.8838522,5.220,Flash [Forward]
1745258903.2861693,5.622,Flash [Backward]
1745258903.6883912,6.025,Flash [Forward]
1745258904.091024,6.427,Flash [Right]
1745258904.4934616,6.830,Flash [Right]
1745258904.8956974,7.232,Flash [Forward]
1745258905.2982428,7.634,Flash [Backward]
1745258905.7005715,8.037,Flash [Forward]
1745258906.1026218,8.439,Flash [Right]
1745258906.5040445,8.840,Flash [Forward]
1745258906.906911,9.243,Flash [Right]
1745258907.3086047,9.645,Flash [Forward]
1745258907.7110572,10.047,Flash [Left]
1745258908.114757,10.451,Flash [Left]
1745258908.5165699,10.853,Flash [Backward]
1745258908.9182186,11.254,Flash [Forward]
1745258909.3202875,11.656,Flash [Backward]
1745258909.7219691,12.058,End Flashing - Forward
1745258919.7226503,22.059,Baseline - Forward
1745258919.7226503,22.059,End Trial 3 - Forward
