Real Time,Elapsed Time,Event
1745192861.122594,0.000,Start Trial 5 - Forward
1745192863.1245112,2.002,Start Flashing - Forward
1745192863.1256278,2.003,"Flash ['Backward', 'Left']"
1745192863.3282185,2.206,"Flash ['Left', 'Backward']"
1745192863.5294492,2.407,"Flash ['Right', 'Backward']"
1745192863.7313192,2.609,"Flash ['Forward', 'Right']"
1745192863.9341755,2.812,"Flash ['Right', 'Left']"
1745192864.1361263,3.014,"Flash ['Backward', 'Left']"
1745192864.339424,3.217,"Flash ['Forward', 'Left']"
1745192864.5414834,3.419,"Flash ['Backward', 'Forward']"
1745192864.743625,3.621,"Flash ['Left', 'Backward']"
1745192864.9453275,3.823,"Flash ['Forward', 'Right']"
1745192865.1476004,4.025,"Flash ['Backward', 'Left']"
1745192865.3504703,4.228,"Flash ['Forward', 'Left']"
1745192865.5526257,4.430,"Flash ['Backward', 'Left']"
1745192865.7544549,4.632,"Flash ['Right', 'Backward']"
1745192865.9570336,4.834,"Flash ['Right', 'Left']"
1745192866.159554,5.037,"Flash ['Backward', 'Forward']"
1745192866.3617456,5.239,"Flash ['Backward', 'Forward']"
1745192866.5654683,5.443,"Flash ['Backward', 'Left']"
1745192866.7680292,5.645,"Flash ['Forward', 'Left']"
1745192866.9698277,5.847,"Flash ['Forward', 'Backward']"
1745192867.1718273,6.049,"Flash ['Right', 'Left']"
1745192867.3749928,6.252,"Flash ['Backward', 'Left']"
1745192867.5769413,6.454,"Flash ['Left', 'Backward']"
1745192867.7788773,6.656,"Flash ['Right', 'Backward']"
1745192867.982479,6.860,"Flash ['Backward', 'Left']"
1745192868.184981,7.062,"Flash ['Forward', 'Left']"
1745192868.387445,7.265,"Flash ['Backward', 'Forward']"
1745192868.59052,7.468,"Flash ['Forward', 'Right']"
1745192868.792463,7.670,"Flash ['Backward', 'Right']"
1745192868.9942596,7.872,"Flash ['Backward', 'Forward']"
1745192869.197886,8.075,"Flash ['Forward', 'Left']"
1745192869.4004288,8.278,"Flash ['Left', 'Forward']"
1745192869.6021605,8.480,"Flash ['Right', 'Forward']"
1745192869.8041604,8.682,"Flash ['Backward', 'Forward']"
1745192870.006368,8.884,"Flash ['Forward', 'Left']"
1745192870.2083292,9.086,"Flash ['Forward', 'Backward']"
1745192870.4107502,9.288,"Flash ['Right', 'Forward']"
1745192870.6131291,9.491,"Flash ['Backward', 'Left']"
1745192870.815488,9.693,"Flash ['Backward', 'Left']"
1745192871.0192695,9.897,"Flash ['Forward', 'Left']"
1745192871.2212427,10.099,"Flash ['Right', 'Backward']"
1745192871.423465,10.301,"Flash ['Left', 'Backward']"
1745192871.6266108,10.504,"Flash ['Left', 'Right']"
1745192871.8278391,10.705,"Flash ['Left', 'Forward']"
1745192872.0304494,10.908,"Flash ['Backward', 'Forward']"
1745192872.2321374,11.110,"Flash ['Forward', 'Backward']"
1745192872.4352114,11.313,"Flash ['Left', 'Backward']"
1745192872.6371105,11.515,"Flash ['Backward', 'Left']"
1745192872.8397572,11.717,"Flash ['Left', 'Backward']"
1745192873.0424016,11.920,"Flash ['Forward', 'Backward']"
1745192873.2444494,12.122,End Flashing - Forward
1745192883.245508,22.123,Baseline - Forward
1745192883.245508,22.123,End Trial 5 - Forward
