Real Time,Elapsed Time,Event
1745193038.1178584,0.000,Start Trial 13 - Left
1745193040.120399,2.003,Start Flashing - Left
1745193040.1209035,2.003,"Flash ['Left', 'Right']"
1745193040.323518,2.206,"Flash ['Backward', 'Forward']"
1745193040.5260365,2.408,"Flash ['Backward', 'Left']"
1745193040.72985,2.612,"Flash ['Left', 'Forward']"
1745193040.93173,2.814,"Flash ['Left', 'Backward']"
1745193041.1339445,3.016,"Flash ['Right', 'Forward']"
1745193041.335901,3.218,"Flash ['Forward', 'Right']"
1745193041.5378501,3.420,"Flash ['Backward', 'Right']"
1745193041.7404087,3.623,"Flash ['Right', 'Left']"
1745193041.9433424,3.825,"Flash ['Left', 'Backward']"
1745193042.1451457,4.027,"Flash ['Backward', 'Right']"
1745193042.347859,4.230,"Flash ['Forward', 'Left']"
1745193042.5506876,4.433,"Flash ['Right', 'Left']"
1745193042.7523952,4.635,"Flash ['Backward', 'Right']"
1745193042.9545221,4.837,"Flash ['Right', 'Backward']"
1745193043.1565683,5.039,"Flash ['Forward', 'Backward']"
1745193043.3590364,5.241,"Flash ['Right', 'Forward']"
1745193043.5618718,5.444,"Flash ['Left', 'Forward']"
1745193043.7636576,5.646,"Flash ['Forward', 'Backward']"
1745193043.9663348,5.848,"Flash ['Backward', 'Forward']"
1745193044.1677911,6.050,"Flash ['Right', 'Forward']"
1745193044.3706758,6.253,"Flash ['Right', 'Left']"
1745193044.5737274,6.456,"Flash ['Left', 'Right']"
1745193044.7749226,6.657,"Flash ['Backward', 'Forward']"
1745193044.9778314,6.860,"Flash ['Backward', 'Forward']"
1745193045.1796837,7.062,"Flash ['Right', 'Forward']"
1745193045.3818393,7.264,"Flash ['Forward', 'Backward']"
1745193045.5846982,7.467,"Flash ['Left', 'Forward']"
1745193045.786572,7.669,"Flash ['Right', 'Backward']"
1745193045.9887266,7.871,"Flash ['Backward', 'Forward']"
1745193046.1912827,8.073,"Flash ['Forward', 'Backward']"
1745193046.3946536,8.277,"Flash ['Left', 'Backward']"
1745193046.5963585,8.479,"Flash ['Forward', 'Left']"
1745193046.7988565,8.681,"Flash ['Right', 'Left']"
1745193047.0016084,8.884,"Flash ['Right', 'Left']"
1745193047.2037046,9.086,"Flash ['Right', 'Backward']"
1745193047.4062834,9.288,"Flash ['Backward', 'Left']"
1745193047.6078668,9.490,"Flash ['Forward', 'Right']"
1745193047.8110266,9.693,"Flash ['Right', 'Left']"
1745193048.0129025,9.895,"Flash ['Right', 'Backward']"
1745193048.2141957,10.096,"Flash ['Right', 'Forward']"
1745193048.4177139,10.300,"Flash ['Left', 'Backward']"
1745193048.6191301,10.501,"Flash ['Right', 'Backward']"
1745193048.8217378,10.704,"Flash ['Left', 'Backward']"
1745193049.0244572,10.907,"Flash ['Left', 'Forward']"
1745193049.2264395,11.109,"Flash ['Backward', 'Right']"
1745193049.4288523,11.311,"Flash ['Backward', 'Forward']"
1745193049.6306179,11.513,"Flash ['Right', 'Forward']"
1745193049.8326766,11.715,"Flash ['Right', 'Forward']"
1745193050.0355165,11.918,"Flash ['Forward', 'Left']"
1745193050.237442,12.120,End Flashing - Left
1745193060.2382717,22.120,Baseline - Left
1745193060.2382717,22.120,End Trial 13 - Left
