Real Time,Elapsed Time,Event
1745192816.8746073,0.000,Start Trial 3 - Forward
1745192818.8766234,2.002,Start Flashing - Forward
1745192818.877266,2.003,"Flash ['Left', 'Forward']"
1745192819.0797882,2.205,"Flash ['Left', 'Backward']"
1745192819.282365,2.408,"Flash ['Left', 'Forward']"
1745192819.485358,2.611,"Flash ['Left', 'Forward']"
1745192819.6867752,2.812,"Flash ['Backward', 'Right']"
1745192819.8888984,3.014,"Flash ['Backward', 'Left']"
1745192820.0920892,3.217,"Flash ['Forward', 'Left']"
1745192820.2944658,3.420,"Flash ['Right', 'Forward']"
1745192820.4956887,3.621,"Flash ['Backward', 'Left']"
1745192820.6990583,3.824,"Flash ['Backward', 'Left']"
1745192820.901067,4.026,"Flash ['Left', 'Forward']"
1745192821.1038074,4.229,"Flash ['Backward', 'Left']"
1745192821.3055427,4.431,"Flash ['Forward', 'Right']"
1745192821.5085788,4.634,"Flash ['Right', 'Backward']"
1745192821.7101943,4.836,"Flash ['Forward', 'Backward']"
1745192821.9129806,5.038,"Flash ['Left', 'Forward']"
1745192822.1155455,5.241,"Flash ['Right', 'Backward']"
1745192822.3184743,5.444,"Flash ['Right', 'Forward']"
1745192822.5212846,5.647,"Flash ['Forward', 'Right']"
1745192822.7230601,5.848,"Flash ['Left', 'Right']"
1745192822.9256108,6.051,"Flash ['Backward', 'Right']"
1745192823.1293306,6.255,"Flash ['Left', 'Right']"
1745192823.3303967,6.456,"Flash ['Right', 'Forward']"
1745192823.5326555,6.658,"Flash ['Right', 'Backward']"
1745192823.735535,6.861,"Flash ['Backward', 'Left']"
1745192823.937311,7.063,"Flash ['Forward', 'Left']"
1745192824.1396077,7.265,"Flash ['Right', 'Forward']"
1745192824.3428094,7.468,"Flash ['Right', 'Left']"
1745192824.544484,7.670,"Flash ['Left', 'Forward']"
1745192824.7469878,7.872,"Flash ['Backward', 'Left']"
1745192824.9486332,8.074,"Flash ['Forward', 'Backward']"
1745192825.1519613,8.277,"Flash ['Right', 'Backward']"
1745192825.3534858,8.479,"Flash ['Right', 'Backward']"
1745192825.5562642,8.682,"Flash ['Left', 'Backward']"
1745192825.7591622,8.885,"Flash ['Forward', 'Left']"
1745192825.9612496,9.087,"Flash ['Backward', 'Forward']"
1745192826.1626892,9.288,"Flash ['Forward', 'Left']"
1745192826.3656023,9.491,"Flash ['Right', 'Forward']"
1745192826.567296,9.693,"Flash ['Left', 'Backward']"
1745192826.7700498,9.895,"Flash ['Backward', 'Right']"
1745192826.9730787,10.098,"Flash ['Forward', 'Right']"
1745192827.1748228,10.300,"Flash ['Right', 'Forward']"
1745192827.3781419,10.504,"Flash ['Backward', 'Forward']"
1745192827.5795412,10.705,"Flash ['Forward', 'Backward']"
1745192827.782494,10.908,"Flash ['Forward', 'Left']"
1745192827.9848323,11.110,"Flash ['Left', 'Right']"
1745192828.1879396,11.313,"Flash ['Right', 'Left']"
1745192828.3906136,11.516,"Flash ['Backward', 'Left']"
1745192828.5932894,11.719,"Flash ['Left', 'Right']"
1745192828.7959967,11.921,"Flash ['Left', 'Forward']"
1745192828.9973516,12.123,End Flashing - Forward
1745192838.9984362,22.124,Baseline - Forward
1745192838.9984362,22.124,End Trial 3 - Forward
