Real Time,Elapsed Time,Event
1745193015.9953835,0.000,Start Trial 12 - Left
1745193017.9973855,2.002,Start Flashing - Left
1745193017.9983907,2.003,"Flash ['Right', 'Left']"
1745193018.1995173,2.204,"Flash ['Backward', 'Right']"
1745193018.4026923,2.407,"Flash ['Right', 'Left']"
1745193018.6039002,2.609,"Flash ['Backward', 'Right']"
1745193018.8068924,2.812,"Flash ['Backward', 'Left']"
1745193019.009716,3.014,"Flash ['Forward', 'Left']"
1745193019.2118678,3.216,"Flash ['Forward', 'Right']"
1745193019.4134357,3.418,"Flash ['Right', 'Backward']"
1745193019.6159477,3.621,"Flash ['Backward', 'Left']"
1745193019.8185663,3.823,"Flash ['Right', 'Backward']"
1745193020.0216284,4.026,"Flash ['Left', 'Right']"
1745193020.224503,4.229,"Flash ['Right', 'Left']"
1745193020.4267974,4.431,"Flash ['Forward', 'Left']"
1745193020.6294034,4.634,"Flash ['Backward', 'Left']"
1745193020.8312924,4.836,"Flash ['Backward', 'Right']"
1745193021.0343463,5.039,"Flash ['Right', 'Forward']"
1745193021.23646,5.241,"Flash ['Forward', 'Right']"
1745193021.439232,5.444,"Flash ['Backward', 'Right']"
1745193021.6407406,5.645,"Flash ['Right', 'Forward']"
1745193021.8439429,5.849,"Flash ['Forward', 'Left']"
1745193022.0461252,6.051,"Flash ['Right', 'Left']"
1745193022.2475893,6.252,"Flash ['Right', 'Backward']"
1745193022.4497051,6.454,"Flash ['Forward', 'Right']"
1745193022.6533244,6.658,"Flash ['Backward', 'Left']"
1745193022.856128,6.861,"Flash ['Forward', 'Left']"
1745193023.0584033,7.063,"Flash ['Right', 'Backward']"
1745193023.2596202,7.264,"Flash ['Right', 'Forward']"
1745193023.4622843,7.467,"Flash ['Right', 'Backward']"
1745193023.6647289,7.669,"Flash ['Backward', 'Forward']"
1745193023.8665578,7.871,"Flash ['Backward', 'Forward']"
1745193024.0689707,8.074,"Flash ['Forward', 'Backward']"
1745193024.272322,8.277,"Flash ['Backward', 'Left']"
1745193024.473942,8.479,"Flash ['Left', 'Backward']"
1745193024.6765099,8.681,"Flash ['Right', 'Forward']"
1745193024.8787103,8.883,"Flash ['Left', 'Right']"
1745193025.0808127,9.085,"Flash ['Backward', 'Right']"
1745193025.2837029,9.288,"Flash ['Left', 'Right']"
1745193025.4861882,9.491,"Flash ['Right', 'Backward']"
1745193025.6878076,9.692,"Flash ['Forward', 'Backward']"
1745193025.8907921,9.895,"Flash ['Left', 'Backward']"
1745193026.0934591,10.098,"Flash ['Left', 'Right']"
1745193026.296271,10.301,"Flash ['Right', 'Backward']"
1745193026.497678,10.502,"Flash ['Backward', 'Left']"
1745193026.70007,10.705,"Flash ['Left', 'Backward']"
1745193026.9026532,10.907,"Flash ['Right', 'Backward']"
1745193027.1053314,11.110,"Flash ['Backward', 'Forward']"
1745193027.307877,11.312,"Flash ['Right', 'Left']"
1745193027.5087419,11.513,"Flash ['Forward', 'Left']"
1745193027.7121437,11.717,"Flash ['Forward', 'Left']"
1745193027.9140055,11.919,"Flash ['Backward', 'Left']"
1745193028.1158125,12.120,End Flashing - Left
1745193038.1168504,22.121,Baseline - Left
1745193038.1168504,22.121,End Trial 12 - Left
