Real Time,Elapsed Time,Event
1745192794.750719,0.000,Start Trial 2 - Forward
1745192796.752387,2.002,Start Flashing - Forward
1745192796.752387,2.002,"Flash ['Right', 'Backward']"
1745192796.955421,2.205,"Flash ['Backward', 'Left']"
1745192797.157451,2.407,"Flash ['Right', 'Forward']"
1745192797.3598962,2.609,"Flash ['Forward', 'Right']"
1745192797.5613747,2.811,"Flash ['Forward', 'Right']"
1745192797.763445,3.013,"Flash ['Forward', 'Right']"
1745192797.9656487,3.215,"Flash ['Left', 'Right']"
1745192798.1683679,3.418,"Flash ['Backward', 'Forward']"
1745192798.3707197,3.620,"Flash ['Backward', 'Forward']"
1745192798.573382,3.823,"Flash ['Left', 'Right']"
1745192798.7760937,4.025,"Flash ['Backward', 'Left']"
1745192798.9791253,4.228,"Flash ['Forward', 'Left']"
1745192799.1813161,4.431,"Flash ['Forward', 'Right']"
1745192799.3845866,4.634,"Flash ['Right', 'Left']"
1745192799.5870829,4.836,"Flash ['Right', 'Forward']"
1745192799.7890148,5.038,"Flash ['Right', 'Left']"
1745192799.9915273,5.241,"Flash ['Backward', 'Right']"
1745192800.1935477,5.443,"Flash ['Backward', 'Forward']"
1745192800.3964813,5.646,"Flash ['Left', 'Right']"
1745192800.5982444,5.848,"Flash ['Backward', 'Forward']"
1745192800.7998984,6.049,"Flash ['Right', 'Backward']"
1745192801.0029864,6.252,"Flash ['Left', 'Backward']"
1745192801.2056975,6.455,"Flash ['Forward', 'Left']"
1745192801.4069476,6.656,"Flash ['Forward', 'Right']"
1745192801.6094866,6.859,"Flash ['Left', 'Right']"
1745192801.8116145,7.061,"Flash ['Forward', 'Right']"
1745192802.0136883,7.263,"Flash ['Forward', 'Left']"
1745192802.2160316,7.465,"Flash ['Right', 'Forward']"
1745192802.4195087,7.669,"Flash ['Forward', 'Left']"
1745192802.6213737,7.871,"Flash ['Left', 'Backward']"
1745192802.8238616,8.073,"Flash ['Forward', 'Backward']"
1745192803.0256808,8.275,"Flash ['Backward', 'Right']"
1745192803.2280724,8.477,"Flash ['Left', 'Backward']"
1745192803.4303145,8.680,"Flash ['Right', 'Forward']"
1745192803.633026,8.882,"Flash ['Backward', 'Forward']"
1745192803.8348927,9.084,"Flash ['Forward', 'Right']"
1745192804.0376065,9.287,"Flash ['Right', 'Forward']"
1745192804.2406616,9.490,"Flash ['Right', 'Backward']"
1745192804.4426804,9.692,"Flash ['Backward', 'Forward']"
1745192804.6444347,9.894,"Flash ['Right', 'Forward']"
1745192804.8468254,10.096,"Flash ['Backward', 'Forward']"
1745192805.0496225,10.299,"Flash ['Forward', 'Right']"
1745192805.2519686,10.501,"Flash ['Backward', 'Right']"
1745192805.4545686,10.704,"Flash ['Backward', 'Left']"
1745192805.6584158,10.908,"Flash ['Left', 'Backward']"
1745192805.8598566,11.109,"Flash ['Forward', 'Right']"
1745192806.0622427,11.312,"Flash ['Right', 'Forward']"
1745192806.2645056,11.514,"Flash ['Backward', 'Forward']"
1745192806.467534,11.717,"Flash ['Forward', 'Backward']"
1745192806.6705964,11.920,"Flash ['Left', 'Backward']"
1745192806.8726647,12.122,End Flashing - Forward
1745192816.8735986,22.123,Baseline - Forward
1745192816.8735986,22.123,End Trial 2 - Forward
