Real Time,Elapsed Time,Event
1745448345.1493392,0.000,Start Trial 13 - Left
1745448347.1515474,2.002,Start Flashing - Left
1745448347.1515474,2.002,Flash [Right]
1745448347.5533385,2.404,Flash [Forward]
1745448347.9562454,2.807,Flash [Left]
1745448348.3586507,3.209,Flash [Right]
1745448348.7604778,3.611,Flash [Left]
1745448349.162782,4.013,Flash [Forward]
1745448349.5654593,4.416,Flash [Forward]
1745448349.9669726,4.818,Flash [Left]
1745448350.369117,5.220,Flash [Right]
1745448350.771537,5.622,Flash [Left]
1745448351.1741583,6.025,Flash [Left]
1745448351.5768516,6.428,Flash [Backward]
1745448351.9793625,6.830,Flash [Left]
1745448352.3811536,7.232,Flash [Backward]
1745448352.7833595,7.634,Flash [Left]
1745448353.185625,8.036,Flash [Forward]
1745448353.588581,8.439,Flash [Right]
1745448353.990418,8.841,Flash [Backward]
1745448354.3924327,9.243,Flash [Left]
1745448354.794882,9.646,Flash [Right]
1745448355.1965072,10.047,Flash [Right]
1745448355.5985003,10.449,Flash [Backward]
1745448356.0011444,10.852,Flash [Forward]
1745448356.4044087,11.255,Flash [Right]
1745448356.8061123,11.657,Flash [Right]
1745448357.207969,12.059,End Flashing - Left
1745448367.2087498,22.059,Baseline - Left
1745448367.2087498,22.059,End Trial 13 - Left
