Real Time,Elapsed Time,Event
1745448102.4921403,0.000,Start Trial 2 - Forward
1745448104.4938207,2.002,Start Flashing - Forward
1745448104.4938207,2.002,Flash [Backward]
1745448104.8961453,2.404,Flash [Right]
1745448105.2986486,2.807,Flash [Right]
1745448105.7000186,3.208,Flash [Backward]
1745448106.1025429,3.610,Flash [Forward]
1745448106.5052102,4.013,Flash [Backward]
1745448106.9068534,4.415,Flash [Forward]
1745448107.309661,4.818,Flash [Backward]
1745448107.7110043,5.219,Flash [Left]
1745448108.1140192,5.622,Flash [Backward]
1745448108.5153577,6.023,Flash [Right]
1745448108.918006,6.426,Flash [Backward]
1745448109.3199801,6.828,Flash [Forward]
1745448109.7225397,7.230,Flash [Forward]
1745448110.1242898,7.632,Flash [Backward]
1745448110.527063,8.035,Flash [Backward]
1745448110.9296346,8.437,Flash [Forward]
1745448111.331279,8.839,Flash [Backward]
1745448111.7335262,9.241,Flash [Left]
1745448112.1353035,9.643,Flash [Forward]
1745448112.5373666,10.045,Flash [Right]
1745448112.9399633,10.448,Flash [Right]
1745448113.3432736,10.851,Flash [Right]
1745448113.7454617,11.253,Flash [Left]
1745448114.1471763,11.655,Flash [Right]
1745448114.5485117,12.056,End Flashing - Forward
1745448124.549382,22.057,Baseline - Forward
1745448124.549382,22.057,End Trial 2 - Forward
