Real Time,Elapsed Time,Event
1745448278.9704702,0.000,Start Trial 10 - Backward
1745448280.9721692,2.002,Start Flashing - Backward
1745448280.9726894,2.002,Flash [Right]
1745448281.3746002,2.404,Flash [Left]
1745448281.7766757,2.806,Flash [Backward]
1745448282.1788108,3.208,Flash [Right]
1745448282.5814314,3.611,Flash [Left]
1745448282.9834487,4.013,Flash [Forward]
1745448283.3857605,4.415,Flash [Right]
1745448283.7884514,4.818,Flash [Right]
1745448284.1903136,5.220,Flash [Right]
1745448284.5925186,5.622,Flash [Backward]
1745448284.994842,6.024,Flash [Forward]
1745448285.397387,6.427,Flash [Backward]
1745448285.7991934,6.829,Flash [Backward]
1745448286.2013407,7.231,Flash [Forward]
1745448286.6036468,7.633,Flash [Forward]
1745448287.0057318,8.035,Flash [Backward]
1745448287.407321,8.437,Flash [Right]
1745448287.8106527,8.840,Flash [Left]
1745448288.2120917,9.242,Flash [Right]
1745448288.6141057,9.644,Flash [Forward]
1745448289.0169556,10.046,Flash [Backward]
1745448289.4192255,10.449,Flash [Forward]
1745448289.8208075,10.850,Flash [Forward]
1745448290.2231898,11.253,Flash [Forward]
1745448290.6256673,11.655,Flash [Backward]
1745448291.0281253,12.058,End Flashing - Backward
1745448301.0290213,22.059,Baseline - Backward
1745448301.0290213,22.059,End Trial 10 - Backward
