Real Time,Elapsed Time,Event
1745448080.4312088,0.000,Start Trial 1 - Forward
1745448082.4330378,2.002,Start Flashing - Forward
1745448082.434138,2.003,Flash [Left]
1745448082.8356616,2.404,Flash [Forward]
1745448083.2380962,2.807,Flash [Left]
1745448083.6396275,3.208,Flash [Left]
1745448084.042814,3.612,Flash [Backward]
1745448084.4447334,4.014,Flash [Forward]
1745448084.8469422,4.416,Flash [Backward]
1745448085.248791,4.818,Flash [Forward]
1745448085.6507196,5.220,Flash [Backward]
1745448086.0533195,5.622,Flash [Backward]
1745448086.4551573,6.024,Flash [Right]
1745448086.8575609,6.426,Flash [Forward]
1745448087.259829,6.829,Flash [Forward]
1745448087.6623292,7.231,Flash [Forward]
1745448088.0650003,7.634,Flash [Right]
1745448088.4673102,8.036,Flash [Left]
1745448088.8699527,8.439,Flash [Left]
1745448089.2712104,8.840,Flash [Forward]
1745448089.6744168,9.243,Flash [Right]
1745448090.075844,9.645,Flash [Forward]
1745448090.4780772,10.047,Flash [Backward]
1745448090.8801181,10.449,Flash [Forward]
1745448091.2825465,10.851,Flash [Left]
1745448091.6855588,11.254,Flash [Left]
1745448092.0875537,11.656,Flash [Forward]
1745448092.48929,12.058,End Flashing - Forward
1745448102.4901257,22.059,Baseline - Forward
1745448102.4901257,22.059,End Trial 1 - Forward
