Real Time,Elapsed Time,Event
1745448367.2098274,0.000,Start Trial 14 - Left
1745448369.2116525,2.002,Start Flashing - Left
1745448369.21217,2.002,Flash [Right]
1745448369.613994,2.404,Flash [Backward]
1745448370.0167706,2.807,Flash [Right]
1745448370.4186661,3.209,Flash [Right]
1745448370.8198752,3.610,Flash [Right]
1745448371.2221375,4.012,Flash [Forward]
1745448371.624423,4.415,Flash [Forward]
1745448372.0259721,4.816,Flash [Right]
1745448372.4287786,5.219,Flash [Forward]
1745448372.8303206,5.620,Flash [Forward]
1745448373.2323725,6.023,Flash [Backward]
1745448373.634391,6.425,Flash [Left]
1745448374.0364099,6.827,Flash [Right]
1745448374.439165,7.229,Flash [Forward]
1745448374.8413389,7.632,Flash [Left]
1745448375.2436347,8.034,Flash [Forward]
1745448375.6463373,8.437,Flash [Backward]
1745448376.0487137,8.839,Flash [Left]
1745448376.4513462,9.242,Flash [Left]
1745448376.8526082,9.643,Flash [Right]
1745448377.2555578,10.046,Flash [Right]
1745448377.657364,10.448,Flash [Left]
1745448378.05974,10.850,Flash [Right]
1745448378.461676,11.252,Flash [Backward]
1745448378.8650494,11.655,Flash [Left]
1745448379.2662508,12.056,End Flashing - Left
1745448389.266894,22.057,Baseline - Left
1745448389.266894,22.057,End Trial 14 - Left
