Real Time,Elapsed Time,Event
1745448256.9092207,0.000,Start Trial 9 - Backward
1745448258.9108558,2.002,Start Flashing - Backward
1745448258.9118607,2.003,Flash [Left]
1745448259.3145607,2.405,Flash [Right]
1745448259.7167234,2.808,Flash [Right]
1745448260.1183,3.209,Flash [Left]
1745448260.5208187,3.612,Flash [Backward]
1745448260.9230573,4.014,Flash [Right]
1745448261.3252902,4.416,Flash [Right]
1745448261.727468,4.818,Flash [Right]
1745448262.1298192,5.221,Flash [Forward]
1745448262.532491,5.623,Flash [Backward]
1745448262.9346454,6.025,Flash [Right]
1745448263.3366277,6.427,Flash [Backward]
1745448263.7388148,6.830,Flash [Backward]
1745448264.1405847,7.231,Flash [Forward]
1745448264.542685,7.633,Flash [Forward]
1745448264.944826,8.036,Flash [Right]
1745448265.346896,8.438,Flash [Forward]
1745448265.749474,8.840,Flash [Left]
1745448266.1514723,9.242,Flash [Backward]
1745448266.5538752,9.645,Flash [Right]
1745448266.9564528,10.047,Flash [Left]
1745448267.3594728,10.450,Flash [Left]
1745448267.761686,10.852,Flash [Left]
1745448268.1639931,11.255,Flash [Forward]
1745448268.5662854,11.657,Flash [Backward]
1745448268.9685137,12.059,End Flashing - Backward
1745448278.9694529,22.060,Baseline - Backward
1745448278.9694529,22.060,End Trial 9 - Backward
