Real Time,Elapsed Time,Event
1745448212.7879753,0.000,Start Trial 7 - Backward
1745448214.7910109,2.003,Start Flashing - Backward
1745448214.7910109,2.003,Flash [Right]
1745448215.1942425,2.406,Flash [Left]
1745448215.5954156,2.807,Flash [Left]
1745448215.9976163,3.210,Flash [Right]
1745448216.39975,3.612,Flash [Left]
1745448216.801957,4.014,Flash [Forward]
1745448217.2046504,4.417,Flash [Forward]
1745448217.606922,4.819,Flash [Backward]
1745448218.009024,5.221,Flash [Right]
1745448218.4107022,5.623,Flash [Backward]
1745448218.8138273,6.026,Flash [Right]
1745448219.2160394,6.428,Flash [Right]
1745448219.6179214,6.830,Flash [Left]
1745448220.020475,7.232,Flash [Backward]
1745448220.4230504,7.635,Flash [Left]
1745448220.8262076,8.038,Flash [Forward]
1745448221.2276423,8.440,Flash [Forward]
1745448221.6302853,8.842,Flash [Left]
1745448222.032178,9.244,Flash [Right]
1745448222.4350395,9.647,Flash [Forward]
1745448222.8370721,10.049,Flash [Forward]
1745448223.2398949,10.452,Flash [Left]
1745448223.6420395,10.854,Flash [Forward]
1745448224.0441382,11.256,Flash [Backward]
1745448224.4466145,11.659,Flash [Right]
1745448224.8479903,12.060,End Flashing - Backward
1745448234.8486824,22.061,Baseline - Backward
1745448234.8486824,22.061,End Trial 7 - Backward
