Real Time,Elapsed Time,Event
1745448411.3287416,0.000,Start Trial 16 - Right
1745448413.3303614,2.002,Start Flashing - Right
1745448413.3303614,2.002,Flash [Left]
1745448413.7330513,2.404,Flash [Forward]
1745448414.1356077,2.807,Flash [Backward]
1745448414.5374541,3.209,Flash [Backward]
1745448414.9398227,3.611,Flash [Backward]
1745448415.3424182,4.014,Flash [Left]
1745448415.7440257,4.415,Flash [Backward]
1745448416.1463668,4.818,Flash [Left]
1745448416.5489044,5.220,Flash [Backward]
1745448416.9511056,5.622,Flash [Forward]
1745448417.3529854,6.024,Flash [Left]
1745448417.756334,6.428,Flash [Backward]
1745448418.1583345,6.830,Flash [Forward]
1745448418.5601792,7.231,Flash [Forward]
1745448418.9623415,7.634,Flash [Backward]
1745448419.3644388,8.036,Flash [Left]
1745448419.7669504,8.438,Flash [Right]
1745448420.168792,8.840,Flash [Backward]
1745448420.5709243,9.242,Flash [Backward]
1745448420.9726958,9.644,Flash [Backward]
1745448421.3751218,10.046,Flash [Left]
1745448421.7779267,10.449,Flash [Left]
1745448422.1800373,10.851,Flash [Backward]
1745448422.5820704,11.253,Flash [Backward]
1745448422.9845638,11.656,Flash [Forward]
1745448423.3865738,12.058,End Flashing - Right
1745448433.3872552,22.059,Baseline - Right
1745448433.3872552,22.059,End Trial 16 - Right
