Real Time,Elapsed Time,Event
1745448301.0295408,0.000,Start Trial 11 - Left
1745448303.0316648,2.002,Start Flashing - Left
1745448303.0326827,2.003,Flash [Left]
1745448303.4342582,2.405,Flash [Backward]
1745448303.8367212,2.807,Flash [Left]
1745448304.2393548,3.210,Flash [Forward]
1745448304.6411893,3.612,Flash [Left]
1745448305.0437207,4.014,Flash [Forward]
1745448305.446308,4.417,Flash [Backward]
1745448305.847828,4.818,Flash [Right]
1745448306.2502835,5.221,Flash [Forward]
1745448306.652371,5.623,Flash [Forward]
1745448307.0543714,6.025,Flash [Left]
1745448307.4566195,6.427,Flash [Backward]
1745448307.8591647,6.830,Flash [Right]
1745448308.261629,7.232,Flash [Right]
1745448308.66335,7.634,Flash [Right]
1745448309.0662506,8.037,Flash [Backward]
1745448309.4676633,8.438,Flash [Left]
1745448309.8701932,8.841,Flash [Backward]
1745448310.2727866,9.243,Flash [Backward]
1745448310.6753008,9.646,Flash [Right]
1745448311.0775034,10.048,Flash [Right]
1745448311.479493,10.450,Flash [Left]
1745448311.881997,10.852,Flash [Forward]
1745448312.2842252,11.255,Flash [Forward]
1745448312.6863034,11.657,Flash [Right]
1745448313.088921,12.059,End Flashing - Left
1745448323.0899713,22.060,Baseline - Left
1745448323.0899713,22.060,End Trial 11 - Left
