Real Time,Elapsed Time,Event
1745448146.610305,0.000,Start Trial 4 - Forward
1745448148.6123686,2.002,Start Flashing - Forward
1745448148.612886,2.003,Flash [Right]
1745448149.01489,2.405,Flash [Right]
1745448149.4163516,2.806,Flash [Left]
1745448149.819417,3.209,Flash [Left]
1745448150.2210717,3.611,Flash [Left]
1745448150.6240182,4.014,Flash [Backward]
1745448151.0261571,4.416,Flash [Left]
1745448151.4279542,4.818,Flash [Right]
1745448151.8299105,5.220,Flash [Right]
1745448152.2322888,5.622,Flash [Right]
1745448152.633871,6.024,Flash [Forward]
1745448153.0367794,6.426,Flash [Right]
1745448153.4390538,6.829,Flash [Backward]
1745448153.8411415,7.231,Flash [Right]
1745448154.243276,7.633,Flash [Backward]
1745448154.644861,8.035,Flash [Forward]
1745448155.0470245,8.437,Flash [Forward]
1745448155.4493074,8.839,Flash [Right]
1745448155.8518934,9.242,Flash [Backward]
1745448156.2552338,9.645,Flash [Left]
1745448156.657282,10.047,Flash [Right]
1745448157.0592778,10.449,Flash [Forward]
1745448157.4612062,10.851,Flash [Left]
1745448157.863547,11.253,Flash [Right]
1745448158.2658134,11.656,Flash [Right]
1745448158.6686127,12.058,End Flashing - Forward
1745448168.669568,22.059,Baseline - Forward
1745448168.669568,22.059,End Trial 4 - Forward
