Real Time,Elapsed Time,Event
1745448433.3882632,0.000,Start Trial 17 - Right
1745448435.3904948,2.002,Start Flashing - Right
1745448435.3910003,2.003,Flash [Right]
1745448435.7927127,2.404,Flash [Forward]
1745448436.196028,2.808,Flash [Right]
1745448436.5984404,3.210,Flash [Left]
1745448437.00028,3.612,Flash [Backward]
1745448437.4025364,4.014,Flash [Right]
1745448437.8048155,4.417,Flash [Right]
1745448438.2073047,4.819,Flash [Right]
1745448438.609377,5.221,Flash [Backward]
1745448439.0121114,5.624,Flash [Left]
1745448439.4141784,6.026,Flash [Right]
1745448439.8162062,6.428,Flash [Forward]
1745448440.2182167,6.830,Flash [Backward]
1745448440.619861,7.232,Flash [Right]
1745448441.0217695,7.634,Flash [Backward]
1745448441.4248557,8.037,Flash [Right]
1745448441.826941,8.439,Flash [Right]
1745448442.2294078,8.841,Flash [Left]
1745448442.6319604,9.244,Flash [Backward]
1745448443.034108,9.646,Flash [Backward]
1745448443.4362926,10.048,Flash [Forward]
1745448443.838962,10.451,Flash [Backward]
1745448444.2421172,10.854,Flash [Forward]
1745448444.6444974,11.256,Flash [Backward]
1745448445.0468094,11.659,Flash [Forward]
1745448445.4486208,12.060,End Flashing - Right
1745448455.449271,22.061,Baseline - Right
1745448455.449271,22.061,End Trial 17 - Right
