Real Time,Elapsed Time,Event
1745448477.510742,0.000,Start Trial 19 - Right
1745448479.5124853,2.002,Start Flashing - Right
1745448479.5124853,2.002,Flash [Right]
1745448479.9147801,2.404,Flash [Backward]
1745448480.317578,2.807,Flash [Right]
1745448480.7198195,3.209,Flash [Right]
1745448481.1219492,3.611,Flash [Right]
1745448481.523669,4.013,Flash [Right]
1745448481.9259589,4.415,Flash [Backward]
1745448482.3286932,4.818,Flash [Forward]
1745448482.7306228,5.220,Flash [Backward]
1745448483.1328392,5.622,Flash [Right]
1745448483.535577,6.025,Flash [Right]
1745448483.9367874,6.426,Flash [Forward]
1745448484.3402755,6.830,Flash [Left]
1745448484.741596,7.231,Flash [Right]
1745448485.1441107,7.633,Flash [Backward]
1745448485.546003,8.035,Flash [Left]
1745448485.9485297,8.438,Flash [Forward]
1745448486.350892,8.840,Flash [Right]
1745448486.7536657,9.243,Flash [Right]
1745448487.1560252,9.645,Flash [Backward]
1745448487.5579917,10.047,Flash [Backward]
1745448487.9596303,10.449,Flash [Backward]
1745448488.3616478,10.851,Flash [Right]
1745448488.7641032,11.253,Flash [Forward]
1745448489.1658971,11.655,Flash [Backward]
1745448489.568051,12.057,End Flashing - Right
1745448499.5690074,22.058,Baseline - Right
1745448499.5690074,22.058,End Trial 19 - Right
