Real Time,Elapsed Time,Event
1745448389.266894,0.000,Start Trial 15 - Left
1745448391.2697232,2.003,Start Flashing - Left
1745448391.2702546,2.003,Flash [Forward]
1745448391.6719685,2.405,Flash [Forward]
1745448392.0756176,2.809,Flash [Left]
1745448392.47754,3.211,Flash [Forward]
1745448392.88027,3.613,Flash [Right]
1745448393.2822766,4.015,Flash [Backward]
1745448393.685192,4.418,Flash [Left]
1745448394.0871983,4.820,Flash [Left]
1745448394.4900131,5.223,Flash [Forward]
1745448394.8917985,5.625,Flash [Left]
1745448395.2949004,6.028,Flash [Left]
1745448395.6963372,6.429,Flash [Forward]
1745448396.098923,6.832,Flash [Right]
1745448396.5011282,7.234,Flash [Backward]
1745448396.9033453,7.636,Flash [Forward]
1745448397.3049748,8.038,Flash [Left]
1745448397.7074935,8.441,Flash [Forward]
1745448398.1090674,8.842,Flash [Right]
1745448398.5110984,9.244,Flash [Left]
1745448398.913264,9.646,Flash [Forward]
1745448399.315148,10.048,Flash [Right]
1745448399.7180448,10.451,Flash [Backward]
1745448400.1198502,10.853,Flash [Left]
1745448400.5221524,11.255,Flash [Left]
1745448400.925187,11.658,Flash [Backward]
1745448401.3269699,12.060,End Flashing - Left
1745448411.327731,22.061,Baseline - Left
1745448411.327731,22.061,End Trial 15 - Left
